lhs	op	rhs	group	label	est.std	se	z	pvalue	ci.lower	ci.upper
EmoDiss	=~	MHWdlonely	1		0.92646111752198	0.004134840359204	224.062125024902	0	0.918356979336118	0.934565255707843
EmoDiss	=~	MHWdmental	1		0.938948012757712	0.00348263049059377	269.60885321992	0	0.932122182424687	0.945773843090737
EmoDiss	=~	MHWdexhaust	1		0.934876700332552	0.00376205244042022	248.501772672825	0	0.927503213041378	0.942250187623727
EmoDiss	=~	MHWdsleep	1		0.909791795761414	0.00469210815172708	193.898300367722	0	0.900595432772463	0.918988158750366
EmoDiss	=~	MHWdfinancial	1		0.852079987520483	0.00720596774741463	118.246433704369	0	0.837956550261793	0.866203424779173
QualEngag	=~	QIadmin	1		0.891081359650829	0.00589857203180696	151.067301517357	0	0.879520370908272	0.902642348393386
QualEngag	=~	QIstudent	1		0.896829905654259	0.00533227581974369	168.188956455251	0	0.886378837091927	0.90728097421659
QualEngag	=~	QIadvisor	1		0.921900935932734	0.00442629910520403	208.278047646814	0	0.913225549101732	0.930576322763735
QualEngag	=~	QIfaculty	1		0.936740179001436	0.00370942593847904	252.529689104812	0	0.929469837758698	0.944010520244173
QualEngag	=~	QIstaff	1		0.916775128501499	0.00471252428894606	194.540138636937	0	0.907538750618894	0.926011506384103
EmoDiss	~	x_FASt	1	W2__a1_g1	0.0432098166791029	0.0449562950992625	0.961151638134252	0.336475928903194	-0.044902902593806	0.131322535952012
EmoDiss	~	credit_dose_c	1	W2__a1c_g1	0.087943107511345	0.114914595379264	0.765291016524907	0.444098272233134	-0.137285360730005	0.313171575752695
EmoDiss	~	XZ_c	1	W2__a1z_g1	-0.0195575639548963	0.104742831276596	-0.186719832913914	0.851880305157579	-0.224849740895779	0.185734612985987
EmoDiss	~	cohort	1	W2__g1_g1	-0.0290675006740009	0.0242793614558985	-1.19721026134891	0.231224611282712	-0.0766541746951918	0.01851917334719
EmoDiss	~	hgrades_c	1		-0.0377206007237819	0.0249792667872623	-1.51007637834337	0.13102393615285	-0.0866790639870335	0.0112378625394698
EmoDiss	~	bparented_c	1		-0.022670323248508	0.0236516674521565	-0.958508455878065	0.337806429627986	-0.069026739629053	0.0236860931320369
EmoDiss	~	hapcl_c	1		-0.0128788044938314	0.0251699202904051	-0.511674425077177	0.608878888066302	-0.0622109417567693	0.0364533327691065
EmoDiss	~	hprecalc13_c	1		-0.00837004263094513	0.0241570202091112	-0.34648489583944	0.728978333445015	-0.0557169322146093	0.038976846952719
EmoDiss	~	hchallenge_c	1		0.0103581245002748	0.0236947365055863	0.437148752332938	0.66200347290695	-0.0360827056738408	0.0567989546743904
EmoDiss	~	cSFcareer_c	1		-0.0214186183729098	0.0247900423418639	-0.864000878963379	0.387587407704387	-0.0700062085381861	0.0271689717923665
EmoDiss	~	hacadpr13_c	1		-0.0330438048978218	0.0246208067855319	-1.34210894003846	0.179560675594412	-0.0812996994677836	0.01521208967214
EmoDiss	~	tcare_c	1		-0.000405342075919178	0.025469438575133	-0.0159148414176248	0.987302329763108	-0.050324524389635	0.0495138402377967
EmoDiss	~	StemMaj_c	1		-0.0385963977490563	0.0252440350247057	-1.52893139750769	0.126281451675094	-0.0880737972219472	0.0108810017238345
QualEngag	~	x_FASt	1	W2__a2_g1	-0.111811432371833	0.0458445178236404	-2.43892700108574	0.0147309436666219	-0.201665036194773	-0.0219578285488932
QualEngag	~	credit_dose_c	1	W2__a2c_g1	0.189872215262546	0.121667910167156	1.56057760013865	0.118623447333673	-0.0485925067393347	0.428336937264427
QualEngag	~	XZ_c	1	W2__a2z_g1	-0.176218106237682	0.109072182072998	-1.61560998311876	0.106178664122235	-0.389995654815953	0.0375594423405882
QualEngag	~	cohort	1	W2__g2_g1	0.0359190207061079	0.0239264415076934	1.50122702929136	0.133296851173445	-0.0109759429271753	0.0828139843393912
QualEngag	~	hgrades_c	1		0.0444091292344716	0.0242700552168352	1.8297910259251	0.0672811932358783	-0.00315930489332372	0.091977563362267
QualEngag	~	bparented_c	1		-0.0096444367559509	0.0235575967449302	-0.409398159768843	0.682247489913044	-0.0558164779383321	0.0365276044264303
QualEngag	~	hapcl_c	1		-0.00809987685921411	0.0232879754408824	-0.347813698093938	0.7279801016385	-0.0537434699961969	0.0375437162777687
QualEngag	~	hprecalc13_c	1		0.057925248974099	0.0243319193237886	2.38062802211691	0.017283154376271	0.0102355634247393	0.105614934523459
QualEngag	~	hchallenge_c	1		-0.0275825072049661	0.0235936393137944	-1.16906539250346	0.24237728587026	-0.0738251905242314	0.0186601761142993
QualEngag	~	cSFcareer_c	1		-0.00828182915653031	0.024687066199859	-0.335472392283601	0.737268767097067	-0.05666758979221	0.0401039314791494
QualEngag	~	hacadpr13_c	1		0.0277806609620514	0.02335547823029	1.18947086795347	0.234254428113871	-0.0179952352110262	0.073556557135129
QualEngag	~	tcare_c	1		-0.0169083817499911	0.0288115577575313	-0.586861074721699	0.55729701427641	-0.073377997293248	0.0395612337932658
QualEngag	~	StemMaj_c	1		0.00552768905167086	0.02364246573205	0.233803407576794	0.815137604026062	-0.0408106922888695	0.0518660703922112
DevAdj	~	x_FASt	1	W2__c_g1	0.0399684549134564	0.0594537075822902	0.672261773719256	0.501417060761182	-0.0765586706952082	0.156495580522121
DevAdj	~	credit_dose_c	1	W2__cc_g1	0.114768971906956	0.162686261477817	0.705461978561761	0.480522785351489	-0.20409024136903	0.433628185182943
DevAdj	~	XZ_c	1	W2__cz_g1	-0.145632262976042	0.146558187523363	-0.993682205252616	0.320377608691215	-0.432881032161301	0.141616506209217
DevAdj	~	EmoDiss	1	W2__b1_g1	-0.615050294948709	0.0339458640622026	-18.1185635405152	0	-0.681582965934719	-0.5485176239627
DevAdj	~	QualEngag	1	W2__b2_g1	0.538574135870907	0.0364450217152154	14.7777147748566	0	0.467143205893305	0.61000506584851
DevAdj	~	cohort	1	W2__g3_g1	-0.0129829279319709	0.0317647492737103	-0.408721246942632	0.682744239579906	-0.075240692486388	0.0492748366224461
DevAdj	~	hgrades_c	1		0.00617531053256763	0.0320965979066178	0.192397666273981	0.847430720297855	-0.056732865390667	0.0690834864558023
DevAdj	~	bparented_c	1		-0.0476670213714955	0.0314609812244979	-1.51511553410732	0.129743148416626	-0.109329411489802	0.0139953687468113
DevAdj	~	hapcl_c	1		0.0241983657799023	0.0314898159170431	0.768450531551234	0.442219569266969	-0.0375205392972983	0.0859172708571029
DevAdj	~	hprecalc13_c	1		0.00964726233397003	0.0324007199914038	0.297748393755742	0.765895204734406	-0.0538569819223482	0.0731515065902883
DevAdj	~	hchallenge_c	1		0.0115988740420538	0.0300863638410023	0.385519303806553	0.699852707294298	-0.0473693155120788	0.0705670635961865
DevAdj	~	cSFcareer_c	1		-0.0499606163347144	0.0333157657677107	-1.49960882433433	0.133715760532211	-0.1152583173568	0.0153370846873709
DevAdj	~	hacadpr13_c	1		-0.0052740585054301	0.030569747965448	-0.172525416676356	0.863024481318897	-0.0651896635341748	0.0546415465233146
DevAdj	~	tcare_c	1		-0.0576263084046837	0.0297745164459828	-1.93542382154987	0.0529383084279562	-0.115983288295906	0.000730671486538173
DevAdj	~	StemMaj_c	1		-0.037528343867441	0.0323381872985516	-1.16049621213994	0.245846835056006	-0.100910026297913	0.0258533385630308
sbvalued	~~	sbvalued	1		0.249641710841244	0.0155509315892723	16.0531675808707	0	0.219162445000224	0.280120976682264
sbmyself	~~	sbmyself	1		0.310266600123565	0.0159654344842818	19.4336458822356	0	0.278974923536839	0.341558276710291
sbcommunity	~~	sbcommunity	1		0.228721922655814	0.0145670865407147	15.7012812422402	0	0.200170957676335	0.257272887635293
pganalyze	~~	pganalyze	1		0.459000669085424	0.0191331770071853	23.9897780129798	0	0.421500331241511	0.496501006929337
pgthink	~~	pgthink	1		0.367128011902745	0.0182718919882004	20.0925012111405	0	0.331315761676466	0.402940262129024
pgwork	~~	pgwork	1		0.453476384611199	0.0197590761559375	22.9502827476543	0	0.414749306977777	0.49220346224462
pgvalues	~~	pgvalues	1		0.518791470203213	0.0202597883658666	25.6069540724949	0	0.479083014671711	0.558499925734716
pgprobsolve	~~	pgprobsolve	1		0.426636317994709	0.0185657783506394	22.9797162250413	0	0.390248061082502	0.463024574906915
SEacademic	~~	SEacademic	1		0.318552140467683	0.015081324699867	21.1222917619758	0	0.288993287216789	0.348110993718577
SEwellness	~~	SEwellness	1		0.340938388084498	0.0162281261145829	21.0091039271703	0	0.309131845363342	0.372744930805655
SEnonacad	~~	SEnonacad	1		0.392843146900694	0.0173818461662434	22.6007722737541	0	0.358775354430041	0.426910939371347
SEactivities	~~	SEactivities	1		0.453199691144718	0.0174817811792373	25.9241141676669	0	0.418936029647803	0.487463352641633
SEdiverse	~~	SEdiverse	1		0.366427694735928	0.0151212098633333	24.2326968574427	0	0.336790668001123	0.396064721470733
sameinst	~~	sameinst	1		0.261528108176789	0.0345913463106635	7.56050677611723	4.01900734914307e-14	0.193730315231136	0.329325901122442
evalexp	~~	evalexp	1		0.282358680445389	0.0340884335803215	8.28312277183627	2.22044604925031e-16	0.215546578338573	0.349170782552205
MHWdacad	~~	MHWdacad	1		0.188766564783744	0.0091057956778618	20.7303756268854	0	0.170919533204555	0.206613596362934
MHWdlonely	~~	MHWdlonely	1		0.141669797719923	0.00766153775850338	18.4910395517776	0	0.126653459647063	0.156686135792784
MHWdmental	~~	MHWdmental	1		0.118376629338343	0.00654001786177574	18.1003526045725	0	0.105558429871014	0.131194828805673
MHWdexhaust	~~	MHWdexhaust	1		0.12600555517532	0.00703411002069128	17.9135035995551	0	0.112218952871473	0.139792157479167
MHWdsleep	~~	MHWdsleep	1		0.172278888365221	0.00853768312642826	20.1786463393019	0	0.155545336926006	0.189012439804436
MHWdfinancial	~~	MHWdfinancial	1		0.273959694867093	0.0122801221813233	22.3091994380769	0	0.249891097665948	0.298028292068238
QIadmin	~~	QIadmin	1		0.20597401048283	0.0105122152701582	19.5937778279278	0	0.185370447155588	0.226577573810072
QIstudent	~~	QIstudent	1		0.195696120324173	0.00956428868898121	20.4611264557113	0	0.176950458956026	0.21444178169232
QIadvisor	~~	QIadvisor	1		0.15009866432635	0.0081612185733862	18.3916976339566	0	0.134102969852553	0.166094358800146
QIfaculty	~~	QIfaculty	1		0.122517837044358	0.00694953668658313	17.6296410206587	0	0.108896995429416	0.136138678659301
QIstaff	~~	QIstaff	1		0.159523363761061	0.00864065048041526	18.46196233983	0	0.142588000016448	0.176458727505674
Belong	~~	Belong	1		0.828271577647814	0.0225517037428745	36.7276719795291	0	0.784071050521763	0.872472104773865
Gains	~~	Gains	1		0.92267336874494	0.0149592881383164	61.6789622750579	0	0.893353702759482	0.951993034730397
SupportEnv	~~	SupportEnv	1		0.816540017636948	0.0228830855906568	35.6831256170428	0	0.771689994024113	0.861390041249782
Satisf	~~	Satisf	1		0.768917665491458	0.0248703713735766	30.9170158314721	0	0.720172633317112	0.817662697665804
DevAdj	~~	DevAdj	1		0.317895454487613	0.0505745449454833	6.28568096520271	3.26419780094511e-10	0.218771167859964	0.417019741115263
EmoDiss	~~	EmoDiss	1		0.983186858679948	0.00651476674626827	150.916663170347	0	0.970418150489583	0.995955566870313
QualEngag	~~	QualEngag	1		0.98314885620411	0.00601398420581008	163.477126403873	0	0.971361663757129	0.99493604865109
x_FASt	~~	x_FASt	1		1	0	NA	NA	1	1
x_FASt	~~	credit_dose_c	1		0.764256193167049	0	NA	NA	0.764256193167049	0.764256193167049
x_FASt	~~	XZ_c	1		0.661463374754047	0	NA	NA	0.661463374754047	0.661463374754047
x_FASt	~~	cohort	1		0.00621215916189532	0	NA	NA	0.00621215916189532	0.00621215916189532
x_FASt	~~	hgrades_c	1		-0.0275557905875093	0	NA	NA	-0.0275557905875093	-0.0275557905875093
x_FASt	~~	bparented_c	1		-0.00774821465616807	0	NA	NA	-0.00774821465616807	-0.00774821465616807
x_FASt	~~	hapcl_c	1		-0.0042718229607253	0	NA	NA	-0.0042718229607253	-0.0042718229607253
x_FASt	~~	hprecalc13_c	1		-0.0113420550126847	0	NA	NA	-0.0113420550126847	-0.0113420550126847
x_FASt	~~	hchallenge_c	1		-0.0312892777989373	0	NA	NA	-0.0312892777989373	-0.0312892777989373
x_FASt	~~	cSFcareer_c	1		0.0256384142837661	0	NA	NA	0.0256384142837661	0.0256384142837661
x_FASt	~~	hacadpr13_c	1		-0.0143391075652504	0	NA	NA	-0.0143391075652504	-0.0143391075652504
x_FASt	~~	tcare_c	1		0.0142817747542737	0	NA	NA	0.0142817747542737	0.0142817747542737
x_FASt	~~	StemMaj_c	1		-0.00459052998254145	0	NA	NA	-0.00459052998254145	-0.00459052998254145
credit_dose_c	~~	credit_dose_c	1		1	0	NA	NA	1	1
credit_dose_c	~~	XZ_c	1		0.976845603038986	0	NA	NA	0.976845603038986	0.976845603038986
credit_dose_c	~~	cohort	1		-0.00747321057281181	0	NA	NA	-0.00747321057281181	-0.00747321057281181
credit_dose_c	~~	hgrades_c	1		0.10574280393408	0	NA	NA	0.10574280393408	0.10574280393408
credit_dose_c	~~	bparented_c	1		-0.0174376199529195	0	NA	NA	-0.0174376199529195	-0.0174376199529195
credit_dose_c	~~	hapcl_c	1		0.0863669372525134	0	NA	NA	0.0863669372525134	0.0863669372525134
credit_dose_c	~~	hprecalc13_c	1		0.00927971152633189	0	NA	NA	0.00927971152633189	0.00927971152633189
credit_dose_c	~~	hchallenge_c	1		0.00552296822717354	0	NA	NA	0.00552296822717354	0.00552296822717354
credit_dose_c	~~	cSFcareer_c	1		-0.00853861553561462	0	NA	NA	-0.00853861553561462	-0.00853861553561462
credit_dose_c	~~	hacadpr13_c	1		-0.0190384000263329	0	NA	NA	-0.0190384000263329	-0.0190384000263329
credit_dose_c	~~	tcare_c	1		0.0151109548361438	0	NA	NA	0.0151109548361438	0.0151109548361438
credit_dose_c	~~	StemMaj_c	1		0.00576786964231983	0	NA	NA	0.00576786964231983	0.00576786964231983
XZ_c	~~	XZ_c	1		1	0	NA	NA	1	1
XZ_c	~~	cohort	1		-0.00863791981519539	0	NA	NA	-0.00863791981519539	-0.00863791981519539
XZ_c	~~	hgrades_c	1		0.13154595241713	0	NA	NA	0.13154595241713	0.13154595241713
XZ_c	~~	bparented_c	1		-0.0187234263613134	0	NA	NA	-0.0187234263613134	-0.0187234263613134
XZ_c	~~	hapcl_c	1		0.10262854919386	0	NA	NA	0.10262854919386	0.10262854919386
XZ_c	~~	hprecalc13_c	1		0.00607488663781714	0	NA	NA	0.00607488663781714	0.00607488663781714
XZ_c	~~	hchallenge_c	1		0.0140458781045239	0	NA	NA	0.0140458781045239	0.0140458781045239
XZ_c	~~	cSFcareer_c	1		-0.00974384593737024	0	NA	NA	-0.00974384593737024	-0.00974384593737024
XZ_c	~~	hacadpr13_c	1		-0.0194320244964512	0	NA	NA	-0.0194320244964512	-0.0194320244964512
XZ_c	~~	tcare_c	1		0.0167081988935029	0	NA	NA	0.0167081988935029	0.0167081988935029
XZ_c	~~	StemMaj_c	1		0.0113417401412936	0	NA	NA	0.0113417401412936	0.0113417401412936
cohort	~~	cohort	1		1	0	NA	NA	1	1
cohort	~~	hgrades_c	1		0.00740097815578648	0	NA	NA	0.00740097815578648	0.00740097815578648
cohort	~~	bparented_c	1		-0.0291466468455943	0	NA	NA	-0.0291466468455943	-0.0291466468455943
cohort	~~	hapcl_c	1		0.0129723325181119	0	NA	NA	0.0129723325181119	0.0129723325181119
cohort	~~	hprecalc13_c	1		0.00394091431192053	0	NA	NA	0.00394091431192053	0.00394091431192053
cohort	~~	hchallenge_c	1		0.0238307917898691	0	NA	NA	0.0238307917898691	0.0238307917898691
cohort	~~	cSFcareer_c	1		-0.0209403935803958	0	NA	NA	-0.0209403935803958	-0.0209403935803958
cohort	~~	hacadpr13_c	1		0.0192421630681851	0	NA	NA	0.0192421630681851	0.0192421630681851
cohort	~~	tcare_c	1		-0.0226510750504643	0	NA	NA	-0.0226510750504643	-0.0226510750504643
cohort	~~	StemMaj_c	1		-0.0350599975928693	0	NA	NA	-0.0350599975928693	-0.0350599975928693
hgrades_c	~~	hgrades_c	1		1	0	NA	NA	1	1
hgrades_c	~~	bparented_c	1		1.91231438631437e-05	0	NA	NA	1.91231438631437e-05	1.91231438631437e-05
hgrades_c	~~	hapcl_c	1		0.0222989922791453	0	NA	NA	0.0222989922791453	0.0222989922791453
hgrades_c	~~	hprecalc13_c	1		0.0394339066865986	0	NA	NA	0.0394339066865986	0.0394339066865986
hgrades_c	~~	hchallenge_c	1		0.0584497362532788	0	NA	NA	0.0584497362532788	0.0584497362532788
hgrades_c	~~	cSFcareer_c	1		-0.0162763819096052	0	NA	NA	-0.0162763819096052	-0.0162763819096052
hgrades_c	~~	hacadpr13_c	1		0.00423487510691107	0	NA	NA	0.00423487510691107	0.00423487510691107
hgrades_c	~~	tcare_c	1		0.011557099319831	0	NA	NA	0.011557099319831	0.011557099319831
hgrades_c	~~	StemMaj_c	1		-0.0320047740288267	0	NA	NA	-0.0320047740288267	-0.0320047740288267
bparented_c	~~	bparented_c	1		1	0	NA	NA	1	1
bparented_c	~~	hapcl_c	1		-0.0437305372929407	0	NA	NA	-0.0437305372929407	-0.0437305372929407
bparented_c	~~	hprecalc13_c	1		0.00489101260916008	0	NA	NA	0.00489101260916008	0.00489101260916008
bparented_c	~~	hchallenge_c	1		-0.0418870937585334	0	NA	NA	-0.0418870937585334	-0.0418870937585334
bparented_c	~~	cSFcareer_c	1		-0.0330326917567766	0	NA	NA	-0.0330326917567766	-0.0330326917567766
bparented_c	~~	hacadpr13_c	1		-0.00136952152732873	0	NA	NA	-0.00136952152732873	-0.00136952152732873
bparented_c	~~	tcare_c	1		0.00057941947058313	0	NA	NA	0.00057941947058313	0.00057941947058313
bparented_c	~~	StemMaj_c	1		0.0153349485280197	0	NA	NA	0.0153349485280197	0.0153349485280197
hapcl_c	~~	hapcl_c	1		1	0	NA	NA	1	1
hapcl_c	~~	hprecalc13_c	1		0.0438076966506299	0	NA	NA	0.0438076966506299	0.0438076966506299
hapcl_c	~~	hchallenge_c	1		0.022286412601305	0	NA	NA	0.022286412601305	0.022286412601305
hapcl_c	~~	cSFcareer_c	1		0.0264365666640912	0	NA	NA	0.0264365666640912	0.0264365666640912
hapcl_c	~~	hacadpr13_c	1		0.00420760982808852	0	NA	NA	0.00420760982808852	0.00420760982808852
hapcl_c	~~	tcare_c	1		-0.00761108961707556	0	NA	NA	-0.00761108961707556	-0.00761108961707556
hapcl_c	~~	StemMaj_c	1		0.0272365787081428	0	NA	NA	0.0272365787081428	0.0272365787081428
hprecalc13_c	~~	hprecalc13_c	1		1	0	NA	NA	1	1
hprecalc13_c	~~	hchallenge_c	1		0.0165136026390794	0	NA	NA	0.0165136026390794	0.0165136026390794
hprecalc13_c	~~	cSFcareer_c	1		0.0122983407752904	0	NA	NA	0.0122983407752904	0.0122983407752904
hprecalc13_c	~~	hacadpr13_c	1		0.00831826047350507	0	NA	NA	0.00831826047350507	0.00831826047350507
hprecalc13_c	~~	tcare_c	1		-0.0178431263806379	0	NA	NA	-0.0178431263806379	-0.0178431263806379
hprecalc13_c	~~	StemMaj_c	1		-0.0142354597040389	0	NA	NA	-0.0142354597040389	-0.0142354597040389
hchallenge_c	~~	hchallenge_c	1		1	0	NA	NA	1	1
hchallenge_c	~~	cSFcareer_c	1		-0.00400413079088862	0	NA	NA	-0.00400413079088862	-0.00400413079088862
hchallenge_c	~~	hacadpr13_c	1		-0.00186254694427858	0	NA	NA	-0.00186254694427858	-0.00186254694427858
hchallenge_c	~~	tcare_c	1		0.043684096266058	0	NA	NA	0.043684096266058	0.043684096266058
hchallenge_c	~~	StemMaj_c	1		0.0183307225939035	0	NA	NA	0.0183307225939035	0.0183307225939035
cSFcareer_c	~~	cSFcareer_c	1		1	0	NA	NA	1	1
cSFcareer_c	~~	hacadpr13_c	1		-0.0125635820810725	0	NA	NA	-0.0125635820810725	-0.0125635820810725
cSFcareer_c	~~	tcare_c	1		-0.0424886465680488	0	NA	NA	-0.0424886465680488	-0.0424886465680488
cSFcareer_c	~~	StemMaj_c	1		-0.00155654100571931	0	NA	NA	-0.00155654100571931	-0.00155654100571931
hacadpr13_c	~~	hacadpr13_c	1		1	0	NA	NA	1	1
hacadpr13_c	~~	tcare_c	1		-0.0203735055985839	0	NA	NA	-0.0203735055985839	-0.0203735055985839
hacadpr13_c	~~	StemMaj_c	1		-0.0227833109189307	0	NA	NA	-0.0227833109189307	-0.0227833109189307
tcare_c	~~	tcare_c	1		1	0	NA	NA	1	1
tcare_c	~~	StemMaj_c	1		0.0151052406121939	0	NA	NA	0.0151052406121939	0.0151052406121939
StemMaj_c	~~	StemMaj_c	1		1	0	NA	NA	1	1
sbvalued	~1		1		3.55219296363545	0.0652295593675905	54.456798391319	0	3.42434537654755	3.68004055072334
sbmyself	~1		1		3.51197620535681	0.0642989799455615	54.6194699873966	0	3.38595252042085	3.63799989029278
sbcommunity	~1		1		3.57696287351774	0.0672491867474404	53.1896822329065	0	3.44515688950315	3.70876885753233
pganalyze	~1		1		4.20625909609968	0.0725161698579824	58.0044299683413	0	4.06413001488125	4.34838817731811
pgthink	~1		1		4.40957681845773	0.0781886557287099	56.3966316770758	0	4.25632986922986	4.56282376768561
pgwork	~1		1		4.22669015007667	0.0727974282205667	58.060981732354	0	4.08400981259722	4.36937048755612
pgvalues	~1		1		4.03877235923538	0.0693647904441964	58.225107195913	0	3.90281986816959	4.17472485030117
pgprobsolve	~1		1		4.37994191963645	0.0787624599872734	55.6095114391319	0	4.22557033472761	4.53431350454528
SEacademic	~1		1		3.69536875284266	0.0675760866750276	54.6845627598063	0	3.56292205674345	3.82781544894187
SEwellness	~1		1		3.58664475275616	0.0661201344953648	54.2443656554811	0	3.4570516704923	3.71623783502002
SEnonacad	~1		1		3.39954314690163	0.0604625192583272	56.2256285150312	0	3.28103878674074	3.51804750706251
SEactivities	~1		1		3.34314957037696	0.060365076402632	55.382180717843	0	3.2248361947038	3.46146294605013
SEdiverse	~1		1		3.49425199547601	0.0632294698818218	55.2630284898307	0	3.37032451174608	3.61817947920594
sameinst	~1		1		4.38228833161853	0.0808864661738643	54.1782641634865	0	4.22375377108104	4.54082289215602
evalexp	~1		1		4.3367751665605	0.0784695990638795	55.2669469233566	0	4.182977578514	4.490572754607
MHWdacad	~1		1		3.56794172685961	0.0788037472883597	45.2762952224055	0	3.41348922032763	3.7223942333916
MHWdlonely	~1		1		3.69547008876238	0.0801864716695295	46.0859545484484	0	3.53830749224276	3.852632685282
MHWdmental	~1		1		3.71855063507269	0.08104931520724	45.8800993637577	0	3.55969689629486	3.87740437385051
MHWdexhaust	~1		1		3.70778459336669	0.0795629363896901	46.6019073907276	0	3.55184410353865	3.86372508319474
MHWdsleep	~1		1		3.66516707603114	0.0787713821613695	46.5291705625115	0	3.51077800398241	3.81955614807986
MHWdfinancial	~1		1		3.42981765706064	0.0770262515604917	44.5279055851118	0	3.27884897813796	3.58078633598333
QIadmin	~1		1		4.31081926545594	0.0887147187001458	48.5919284716039	0	4.13694161190506	4.48469691900683
QIstudent	~1		1		4.45231941073488	0.0906403321802016	49.120731396739	0	4.27466762411494	4.62997119735482
QIadvisor	~1		1		4.47206275759112	0.0931495790844606	48.0094789643248	0	4.28949293741052	4.65463257777173
QIfaculty	~1		1		4.55250685026332	0.0918613076581288	49.5584807828551	0	4.37246199568063	4.732551704846
QIstaff	~1		1		4.44514630650637	0.0905779705351742	49.0753577303897	0	4.2676167464647	4.62267586654804
x_FASt	~1		1		0.935526944616291	0	NA	NA	0.935526944616291	0.935526944616291
credit_dose_c	~1		1		0.294082317967729	0	NA	NA	0.294082317967729	0.294082317967729
XZ_c	~1		1		0.618816809959235	0	NA	NA	0.618816809959235	0.618816809959235
cohort	~1		1		1.01648282637097	0	NA	NA	1.01648282637097	1.01648282637097
hgrades_c	~1		1		-0.0691169786342163	0	NA	NA	-0.0691169786342163	-0.0691169786342163
bparented_c	~1		1		0.0327580921369401	0	NA	NA	0.0327580921369401	0.0327580921369401
hapcl_c	~1		1		-0.0383704995800283	0	NA	NA	-0.0383704995800283	-0.0383704995800283
hprecalc13_c	~1		1		-0.0259620431752107	0	NA	NA	-0.0259620431752107	-0.0259620431752107
hchallenge_c	~1		1		-0.0220624403638615	0	NA	NA	-0.0220624403638615	-0.0220624403638615
cSFcareer_c	~1		1		0.0267637885937997	0	NA	NA	0.0267637885937997	0.0267637885937997
hacadpr13_c	~1		1		-0.0465555638474035	0	NA	NA	-0.0465555638474035	-0.0465555638474035
tcare_c	~1		1		0.0168013546769261	0	NA	NA	0.0168013546769261	0.0168013546769261
StemMaj_c	~1		1		0.00594591039758498	0	NA	NA	0.00594591039758498	0.00594591039758498
Belong	~1		1		0	0	NA	NA	0	0
Gains	~1		1		0	0	NA	NA	0	0
SupportEnv	~1		1		0	0	NA	NA	0	0
Satisf	~1		1		0	0	NA	NA	0	0
DevAdj	~1		1		0	0	NA	NA	0	0
EmoDiss	~1		1		0	0	NA	NA	0	0
QualEngag	~1		1		0	0	NA	NA	0	0
Belong	=~	sbvalued	2		0.870038440130387	0.0079598792466653	109.302969702069	0	0.854437363485635	0.885639516775139
Belong	=~	sbmyself	2		0.845304659781617	0.00838210751516662	100.846315589739	0	0.828876030937348	0.861733288625886
