lhs	op	rhs	group	est.std	se	z	pvalue	ci.lower	ci.upper
Gains	~~	Gains	1	0.895012946834747	0.0232245458116098	38.5373713697056	0	0.849493673486692	0.940532220182803
SupportEnv	~~	SupportEnv	1	0.80990135906323	0.0276849241371927	29.2542379762272	0	0.755639904839609	0.864162813286851
Satisf	~~	Satisf	1	0.701262878779216	0.032941192479583	21.2883270456545	0	0.636699327911432	0.765826429647
DevAdj	~~	DevAdj	1	1	0	NA	NA	1	1
EmoDiss	~~	EmoDiss	1	1	0	NA	NA	1	1
QualEngag	~~	QualEngag	1	1	0	NA	NA	1	1
DevAdj	~~	EmoDiss	1	-0.715999061603577	0.0322771129873354	-22.1828718660344	0	-0.779261040583684	-0.65273708262347
DevAdj	~~	QualEngag	1	0.598536428562348	0.0338424828076381	17.6859491061708	0	0.532206381111961	0.664866476012734
EmoDiss	~~	QualEngag	1	-0.182353662361639	0.0292392753501644	-6.23659992177659	4.47183623464298e-10	-0.239661588982011	-0.125045735741267
sbvalued	~1		1	3.23656534124271	0.0650444463261185	49.7592880568971	0	3.10908056904917	3.36405011343625
sbmyself	~1		1	3.0534843393024	0.0608398082623332	50.1889211441329	0	2.93424050628191	3.1727281723229
sbcommunity	~1		1	3.27254499307569	0.0673509151489535	48.5894658719651	0	3.14053962505793	3.40455036109345
pganalyze	~1		1	3.83044023345991	0.0818104196421114	46.8209336930013	0	3.67009475740126	3.99078570951856
pgthink	~1		1	4.07082290856153	0.087534297062065	46.5054618040192	0	3.89925883890785	4.24238697821521
pgwork	~1		1	4.04111722788379	0.0815343531885361	49.5633689340652	0	3.8813128321315	4.20092162363609
pgvalues	~1		1	3.68929533499238	0.078298061188161	47.1186039476316	0	3.53583395500427	3.84275671498049
pgprobsolve	~1		1	3.99519397799457	0.0845080568271823	47.2758944885537	0	3.82956123020983	4.16082672577931
SEacademic	~1		1	3.30588436043206	0.0671166441651897	49.2558053453255	0	3.1743381551051	3.43743056575902
SEwellness	~1		1	3.3426137717764	0.0704756543532086	47.4293399962482	0	3.20448402745721	3.48074351609558
SEnonacad	~1		1	3.08730628219284	0.0604733016554629	51.0523850637805	0	2.96878078892191	3.20583177546378
SEactivities	~1		1	3.06992224759962	0.0610963767268975	50.2472063330737	0	2.95017554962901	3.18966894557023
SEdiverse	~1		1	3.19574816526216	0.0657353298837503	48.6153818793285	0	3.06690928617815	3.32458704434617
sameinst	~1		1	4.03531250159664	0.0814569989670849	49.5391746905287	0	3.87565971733243	4.19496528586084
evalexp	~1		1	3.89004555591868	0.0763733022816111	50.9346255786469	0	3.74035663406633	4.03973447777103
MHWdacad	~1		1	3.65881262090158	0.0748577243271319	48.8768881740566	0	3.51209417725578	3.80553106454739
MHWdlonely	~1		1	3.79121717211625	0.0833512387378923	45.4848329733668	0	3.62785174612318	3.95458259810932
MHWdmental	~1		1	3.83442213217555	0.0792147274172021	48.4054197646948	0	3.67916411939268	3.98968014495842
MHWdexhaust	~1		1	3.77318974301074	0.0793319884857253	47.5620215127933	0	3.61770190275677	3.92867758326471
MHWdsleep	~1		1	3.73486185856725	0.080000707038941	46.6853606274914	0	3.57806335403318	3.89166036310131
MHWdfinancial	~1		1	3.54171773133818	0.0740035499179353	47.8587545498249	0	3.39667343877091	3.68676202390544
QIadmin	~1		1	4.2333172622057	0.087217948599244	48.5372257682566	0	4.06237322414572	4.40426130026569
QIstudent	~1		1	4.39805700774068	0.0880994239421311	49.921518336256	0	4.22538530975538	4.57072870572599
QIadvisor	~1		1	4.40899202023657	0.0956764276318957	46.0823227765116	0	4.2214696679086	4.59651437256454
QIfaculty	~1		1	4.50233647639144	0.0902131624692211	49.9077557327352	0	4.3255219270203	4.67915102576257
QIstaff	~1		1	4.37224460205233	0.0863249125532592	50.648700041889	0	4.20305088247937	4.54143832162528
Belong	~1		1	0	0	NA	NA	0	0
Gains	~1		1	0	0	NA	NA	0	0
SupportEnv	~1		1	0	0	NA	NA	0	0
Satisf	~1		1	0	0	NA	NA	0	0
DevAdj	~1		1	0	0	NA	NA	0	0
EmoDiss	~1		1	0	0	NA	NA	0	0
QualEngag	~1		1	0	0	NA	NA	0	0
Belong	=~	sbvalued	2	0.861777678961866	0.00836242853816041	103.053517890084	0	0.845387620203781	0.87816773771995
Belong	=~	sbmyself	2	0.81780429194676	0.00916611106425879	89.2204214212073	0	0.799839044382519	0.835769539511002
Belong	=~	sbcommunity	2	0.886588652055221	0.00773624933202027	114.601871527801	0	0.871425881989039	0.901751422121403
Gains	=~	pganalyze	2	0.713053676333512	0.012268680868978	58.1198324374471	0	0.6890075036925	0.737099848974525
Gains	=~	pgthink	2	0.78402326670874	0.0105001228007904	74.6680092779222	0	0.763443404185943	0.804603129231537
Gains	=~	pgwork	2	0.743089562991722	0.0116495953913898	63.7867271803225	0	0.720256775590134	0.76592235039331
Gains	=~	pgvalues	2	0.700897448644708	0.0128194451070822	54.6745543812573	0	0.675771797933039	0.726023099356377
Gains	=~	pgprobsolve	2	0.767834667126074	0.011279259324725	68.0749191964159	0	0.745727725077325	0.789941609174822
SupportEnv	=~	SEacademic	2	0.801378896250572	0.00934050826575354	85.7960694910772	0	0.783071836452396	0.819685956048747
SupportEnv	=~	SEwellness	2	0.785146881452997	0.00996223537414165	78.812319922791	0	0.765621258914168	0.804672503991825
SupportEnv	=~	SEnonacad	2	0.733483276820721	0.0113210349813768	64.7894188143847	0	0.711294455989504	0.755672097651938
SupportEnv	=~	SEactivities	2	0.74762279642638	0.0108733823975085	68.7571510956598	0	0.726311358537131	0.768934234315628
SupportEnv	=~	SEdiverse	2	0.757003858858459	0.011120902909043	68.0703594887876	0	0.735207289681168	0.77880042803575
Satisf	=~	sameinst	2	0.863262075723087	0.0189347990466755	45.59129851841	0	0.826150551537099	0.900373599909074
Satisf	=~	evalexp	2	0.845680734835751	0.0192016682459497	44.0420448892057	0	0.808046156630604	0.883315313040899
DevAdj	=~	Belong	2	0.319768053479311	0.0277566356455472	11.5204183087156	0	0.265366047282038	0.374170059676585
DevAdj	=~	Gains	2	0.204906924011615	0.0253894219202714	8.07056279796641	6.66133814775094e-16	0.155144571459591	0.254669276563639
DevAdj	=~	SupportEnv	2	0.340960281278041	0.0277729703281131	12.2766948313377	0	0.28652625969124	0.395394302864843
DevAdj	=~	Satisf	2	0.43146424377545	0.0282948214281901	15.2488767200907	0	0.376007412827205	0.486921074723695
EmoDiss	=~	MHWdacad	2	0.90196029547028	0.00459206289540268	196.417234697128	0	0.892960017580548	0.910960573360012
EmoDiss	=~	MHWdlonely	2	0.923724460190366	0.00372499239488615	247.980227143148	0	0.916423609253704	0.931025311127028
EmoDiss	=~	MHWdmental	2	0.93627342032563	0.00336829775316562	277.966346486351	0	0.929671678040219	0.942875162611042
EmoDiss	=~	MHWdexhaust	2	0.932552041968452	0.00342699174973358	272.119721922572	0	0.925835261563658	0.939268822373245
EmoDiss	=~	MHWdsleep	2	0.916263896791657	0.00411617575750027	222.600770902965	0	0.90819634055292	0.924331453030395
EmoDiss	=~	MHWdfinancial	2	0.872770073516958	0.00572114077202943	152.55175642311	0	0.861556843653297	0.883983303380619
QualEngag	=~	QIadmin	2	0.901334120840671	0.0046904160126813	192.165069879466	0	0.892141074383305	0.910527167298036
QualEngag	=~	QIstudent	2	0.910854053526849	0.00424872615785817	214.382857281162	0	0.902526703277274	0.919181403776424
QualEngag	=~	QIadvisor	2	0.919305473906839	0.00398370300044041	230.766569145643	0	0.911497559500871	0.927113388312806
QualEngag	=~	QIfaculty	2	0.928019945290516	0.003647507831761	254.425758105219	0	0.920870961306936	0.935168929274095
QualEngag	=~	QIstaff	2	0.913880821466152	0.00409697882736949	223.062129430852	0	0.905850890519085	0.92191075241322
sbvalued	~~	sbvalued	2	0.2573392320431	0.0144131085023478	17.8545268011533	0	0.22909005847323	0.285588405612969
sbmyself	~~	sbmyself	2	0.331196140073458	0.0149921698760671	22.091274499375	0	0.301812027066261	0.360580253080656
sbcommunity	~~	sbcommunity	2	0.213960562046906	0.0137177416376637	15.5973605348749	0	0.18707428248786	0.240846841605953
pganalyze	~~	pganalyze	2	0.491554454667263	0.017496456217282	28.0945151728345	0	0.457262030624308	0.525846878710217
pgthink	~~	pgthink	2	0.385307517259356	0.0164646812126216	23.4020636223423	0	0.353037335065684	0.417577699453027
pgwork	~~	pgwork	2	0.447817901372772	0.0173133857314337	25.8654146750583	0	0.413884288888712	0.481751513856831
pgvalues	~~	pgvalues	2	0.508742766483339	0.0179702323716607	28.3103053962526	0	0.473521758241068	0.54396377472561
pgprobsolve	~~	pgprobsolve	2	0.410429923959392	0.0173212128018647	23.6952186116672	0	0.376480970699183	0.444378877219601
SEacademic	~~	SEacademic	2	0.357791864644215	0.0149705724191138	23.8996782906845	0	0.328450081874804	0.387133647413627
SEwellness	~~	SEwellness	2	0.383544374544634	0.0156436361489211	24.5175975005712	0	0.352883411105499	0.414205337983768
SEnonacad	~~	SEnonacad	2	0.462002282624337	0.0166075792903398	27.8187612142289	0	0.429452025344878	0.494552539903796
SEactivities	~~	SEactivities	2	0.4410601542636	0.0162583771622546	27.1281782838428	0	0.409194320578512	0.472925987948687
SEdiverse	~~	SEdiverse	2	0.426945157673402	0.01683713296264	25.357354997478	0	0.393944983463715	0.459945331883089
sameinst	~~	sameinst	2	0.254778588618268	0.0326913872270679	7.7934468442292	6.43929354282591e-15	0.190704647048562	0.318852530187973
evalexp	~~	evalexp	2	0.284824094727664	0.0324769612729341	8.77003523617933	0	0.221170420305411	0.348477769149917
MHWdacad	~~	MHWdacad	2	0.186467625395166	0.00828371651461452	22.5101408366874	0	0.170231839368382	0.20270341142195
MHWdlonely	~~	MHWdlonely	2	0.146733121646017	0.00688173353401879	21.3221161384213	0	0.133245171768139	0.160221071523896
MHWdmental	~~	MHWdmental	2	0.123392082391745	0.0063072952475558	19.56339089082	0	0.111030010866675	0.135754153916815
MHWdexhaust	~~	MHWdexhaust	2	0.130346689020472	0.00639169641429896	20.3931289240946	0	0.117819194248332	0.142874183792611
MHWdsleep	~~	MHWdsleep	2	0.160460471436168	0.00754300658358161	21.2727471013259	0	0.145676450197199	0.175244492675136
MHWdfinancial	~~	MHWdfinancial	2	0.238272398773204	0.00998648082779988	23.8594959407435	0	0.218699256018416	0.257845541527991
QIadmin	~~	QIadmin	2	0.187596802608375	0.00845526374745197	22.1869841333937	0	0.171024790183582	0.204168815033168
QIstudent	~~	QIstudent	2	0.170344893173708	0.00773993866004869	22.0085585500799	0	0.155174892157464	0.185514894189953
QIadvisor	~~	QIadvisor	2	0.154877445644923	0.00732448023336776	21.1451790038774	0	0.140521728182047	0.169233163107799
QIfaculty	~~	QIfaculty	2	0.138778981142989	0.00676992020165813	20.4993525786313	0	0.125510181369529	0.152047780916449
QIstaff	~~	QIstaff	2	0.164821844156351	0.00748830045843936	22.010581048547	0	0.150145044952395	0.179498643360307
Belong	~~	Belong	2	0.897748391974052	0.0177513719720416	50.5734651602143	0	0.862956342232677	0.932540441715427
Gains	~~	Gains	2	0.958013152492098	0.0104049357554974	92.0729522030861	0	0.93761985314987	0.978406451834326
SupportEnv	~~	SupportEnv	2	0.883746086590799	0.018938960604422	46.6628610222917	0	0.846626405901509	0.920865767280089
Satisf	~~	Satisf	2	0.813838606343279	0.0244164079401469	33.3316271721164	0	0.765983326148754	0.861693886537805
DevAdj	~~	DevAdj	2	1	0	NA	NA	1	1
EmoDiss	~~	EmoDiss	2	1	0	NA	NA	1	1
QualEngag	~~	QualEngag	2	1	0	NA	NA	1	1
DevAdj	~~	EmoDiss	2	-0.753840159069124	0.0400447746635812	-18.8249319768231	0	-0.832326475178766	-0.675353842959483
DevAdj	~~	QualEngag	2	0.669492504657095	0.0403168123766534	16.6057896244988	0	0.590473004427395	0.748512004886794
EmoDiss	~~	QualEngag	2	-0.192998406710444	0.0219612559649541	-8.78813156307778	0	-0.236041677457019	-0.149955135963868
sbvalued	~1		2	3.4720856827947	0.0509018642537845	68.2113658054588	0	3.37231986211133	3.57185150347806
sbmyself	~1		2	3.40604506536705	0.0510757957424096	66.6860890928601	0	3.3059383452302	3.50615178550389
sbcommunity	~1		2	3.48431038399236	0.0518674986407181	67.1771432073078	0	3.38265195468838	3.58596881329635
pganalyze	~1		2	4.05852492487524	0.0592294589953495	68.5220664465954	0	3.94243731842056	4.17461253132991
pgthink	~1		2	4.39701761282153	0.0677120953412591	64.9369597951622	0	4.26430434463492	4.52973088100815
pgwork	~1		2	4.27519240777737	0.0671395768895551	63.6761893035174	0	4.14360125513659	4.40678356041816
pgvalues	~1		2	4.11696269301824	0.0625621076509824	65.806010180886	0	3.99434321522539	4.23958217081108
pgprobsolve	~1		2	4.22866232201181	0.0647873967212426	65.2698292571665	0	4.10168135778606	4.35564328623755
SEacademic	~1		2	3.7807154038998	0.056640025774236	66.749888479386	0	3.66970299329888	3.89172781450073
SEwellness	~1		2	3.71760210846939	0.0556180250132544	66.8416778118865	0	3.60859278255217	3.82661143438662
SEnonacad	~1		2	3.52955566747634	0.0537811810880656	65.6280802330608	0	3.4241464894977	3.63496484545497
SEactivities	~1		2	3.27724503449272	0.0498507203454542	65.7411770939749	0	3.17953941801225	3.37495065097319
SEdiverse	~1		2	3.52328355620256	0.0537743309742831	65.5198027082387	0	3.41788780420022	3.62867930820489
sameinst	~1		2	4.40764651619207	0.0685729716339595	64.2767319421412	0	4.27324596147662	4.54204707090752
evalexp	~1		2	4.31220968155186	0.0668098716410048	64.5444988238119	0	4.18126473932374	4.44315462377997
MHWdacad	~1		2	3.69913152628263	0.0621458179835492	59.5234184102595	0	3.57732796124509	3.82093509132017
MHWdlonely	~1		2	3.82170484452349	0.0659608944142725	57.9389481974118	0	3.69242386708346	3.95098582196351
MHWdmental	~1		2	3.87696765105105	0.0660961992790003	58.6564385447625	0	3.74742148094923	4.00651382115288
MHWdexhaust	~1		2	3.82551026557423	0.0648726905510907	58.9695021599487	0	3.69836212851388	3.95265840263458
MHWdsleep	~1		2	3.8060504653779	0.0647519393457778	58.7789416630975	0	3.67913899633105	3.93296193442474
MHWdfinancial	~1		2	3.58820673847543	0.0604175230124509	59.3901662889419	0	3.46979056933591	3.70662290761495
QIadmin	~1		2	4.16919455837781	0.0659051860776639	63.2604929370013	0	4.04002276727118	4.29836634948444
QIstudent	~1		2	4.21154671161745	0.0680159671734241	61.9199709515126	0	4.07823786558389	4.34485555765102
QIadvisor	~1		2	4.27496688781882	0.0674590171461314	63.371318893637	0	4.14274964377993	4.40718413185771
QIfaculty	~1		2	4.33248420629039	0.0693000268851192	62.5177853606389	0	4.1966586494679	4.46830976311288
QIstaff	~1		2	4.29183569697407	0.0671558860943055	63.908555847914	0	4.16021257887936	4.42345881506879
Belong	~1		2	0	0	NA	NA	0	0
Gains	~1		2	0	0	NA	NA	0	0
SupportEnv	~1		2	0	0	NA	NA	0	0
Satisf	~1		2	0	0	NA	NA	0	0
DevAdj	~1		2	0	0	NA	NA	0	0
EmoDiss	~1		2	0	0	NA	NA	0	0
QualEngag	~1		2	0	0	NA	NA	0	0
Belong	=~	sbvalued	3	0.863362321386045	0.0112431120643391	76.7903331786986	0	0.841326226665793	0.885398416106298
Belong	=~	sbmyself	3	0.82832124863341	0.012149705248941	68.1762422759688	0	0.804508263922708	0.852134233344112
Belong	=~	sbcommunity	3	0.892339057333192	0.0103060028108205	86.5843987929351	0	0.872139662999415	0.912538451666969
Gains	=~	pganalyze	3	0.694617928193134	0.0179449069262549	38.7083605976718	0	0.659446556911751	0.729789299474516
Gains	=~	pgthink	3	0.748029912640578	0.0166987192979402	44.7956456596553	0	0.715301024228672	0.780758801052485
Gains	=~	pgwork	3	0.703361306301178	0.0175615694329752	40.0511645035827	0	0.668941262700547	0.737781349901809
Gains	=~	pgvalues	3	0.68293214515285	0.0181050003514441	37.7206369453827	0	0.647446996523934	0.718417293781765
Gains	=~	pgprobsolve	3	0.756676173960789	0.0159602812751387	47.4099523007443	0	0.725394597478388	0.78795775044319
SupportEnv	=~	SEacademic	3	0.796400103834139	0.0134556860694544	59.1868820157774	0	0.770027443750731	0.822772763917547
SupportEnv	=~	SEwellness	3	0.806773230891276	0.0127621575939769	63.2160530028272	0	0.781759861642057	0.831786600140495
SupportEnv	=~	SEnonacad	3	0.742654569378706	0.0150908809406517	49.2121415773779	0	0.713076986240047	0.772232152517365
SupportEnv	=~	SEactivities	3	0.722142105555785	0.0160007291748063	45.1318247853868	0	0.690781252646785	0.753502958464785
SupportEnv	=~	SEdiverse	3	0.783393979002509	0.0135198558543412	57.9439594210585	0	0.756895548451827	0.809892409553191
Satisf	=~	sameinst	3	0.891970108056491	0.0267412580136969	33.3555776470808	0	0.839558205448352	0.94438201066463
Satisf	=~	evalexp	3	0.857989932762657	0.0264867463242287	32.3931796778607	0	0.80607686389952	0.909903001625794
DevAdj	=~	Belong	3	0.35364154700147	0.0362986485636065	9.74255408935625	0	0.282497503129325	0.424785590873615
DevAdj	=~	Gains	3	0.257344729379038	0.0355810590338681	7.23263265250431	4.73621142305092e-13	0.187607135140863	0.327082323617213
DevAdj	=~	SupportEnv	3	0.271006098271559	0.0384278038455771	7.0523441662345	1.75925940482102e-12	0.195688986729259	0.34632320981386
DevAdj	=~	Satisf	3	0.412438551071985	0.0367888398274115	11.210969223462	0	0.340333749977246	0.484543352166724
EmoDiss	=~	MHWdacad	3	0.878667524467632	0.0075956893627696	115.679760256447	0	0.86378024687885	0.893554802056415
EmoDiss	=~	MHWdlonely	3	0.904483255524258	0.00614193509347835	147.263564619017	0	0.892445283945658	0.916521227102858
EmoDiss	=~	MHWdmental	3	0.923127037407009	0.00556118747598256	165.994590434826	0	0.912227310242807	0.93402676457121
EmoDiss	=~	MHWdexhaust	3	0.900236447595746	0.00661453354571892	136.099762949785	0	0.887272200071605	0.913200695119887
EmoDiss	=~	MHWdsleep	3	0.897588756947912	0.00653192781043676	137.415596589071	0	0.88478641368984	0.910391100205983
EmoDiss	=~	MHWdfinancial	3	0.798421590647254	0.0109251011451322	73.0813911963643	0	0.777008785875338	0.81983439541917
QualEngag	=~	QIadmin	3	0.876864861060391	0.00721330675331364	121.562119988531	0	0.862727039614457	0.891002682506325
QualEngag	=~	QIstudent	3	0.894026748450998	0.00676677713296464	132.120022705596	0	0.880764108978978	0.907289387923018
QualEngag	=~	QIadvisor	3	0.904335361669316	0.00657417483657953	137.558763517739	0	0.891450215761551	0.917220507577081
QualEngag	=~	QIfaculty	3	0.921678776229275	0.00567208687870261	162.493769213932	0	0.910561690229836	0.932795862228714
QualEngag	=~	QIstaff	3	0.906494110131907	0.00648282781751501	139.830045722143	0	0.893788001091603	0.919200219172211
sbvalued	~~	sbvalued	3	0.254605502010899	0.0194137584176607	13.1146940501374	0	0.216555234707723	0.292655769314075
sbmyself	~~	sbmyself	3	0.313883909062389	0.0201277179556978	15.594609868504	0	0.274434306778241	0.353333511346536
sbcommunity	~~	sbcommunity	3	0.20373100675771	0.0183928976476873	11.0766128676483	0	0.167681589796912	0.239780423718509
pganalyze	~~	pganalyze	3	0.517505933832679	0.0249297081112823	20.7586038120708	0	0.468644603789469	0.566367263875888
pgthink	~~	pgthink	3	0.440451249794929	0.0249822832619087	17.6305442211721	0	0.39148687435001	0.489415625239848
pgwork	~~	pgwork	3	0.5052828727983	0.0247042570043536	20.4532713819021	0	0.456863418804945	0.553702326791654
pgvalues	~~	pgvalues	3	0.533603685116927	0.024728973392187	21.5780767221625	0	0.485135787893591	0.582071582340263
pgprobsolve	~~	pgprobsolve	3	0.427441167760061	0.0241535294735578	17.6968408790113	0	0.380101119892362	0.474781215627761
SEacademic	~~	SEacademic	3	0.365746874612973	0.0214322192653403	17.0652824182538	0	0.323740496744141	0.407753252481806
SEwellness	~~	SEwellness	3	0.349116953917252	0.0205923339711802	16.9537340646211	0	0.308756720976119	0.389477186858386
SEnonacad	~~	SEnonacad	3	0.448464190580929	0.0224146230345506	20.0076615114005	0	0.404532336706168	0.49239604445569
SEactivities	~~	SEactivities	3	0.478510779383457	0.0231095998539684	20.7061473330221	0	0.433216795972547	0.523804762794368
SEdiverse	~~	SEdiverse	3	0.386293873662617	0.021182747206695	18.2362499959649	0	0.344776452043878	0.427811295281355
sameinst	~~	sameinst	3	0.204389326333692	0.0477048051870935	4.28445993086225	1.83183617472604e-05	0.110889626277489	0.297889026389894
evalexp	~~	evalexp	3	0.263853275277932	0.045450723140174	5.80526022576549	6.42661124317101e-09	0.174771494851889	0.352935055703974
MHWdacad	~~	MHWdacad	3	0.227943381445922	0.0133481705993356	17.0767506865149	0	0.201781447811728	0.254105315080117
MHWdlonely	~~	MHWdlonely	3	0.18191004047624	0.0111105550129868	16.372723078515	0	0.160133752802535	0.203686328149945
MHWdmental	~~	MHWdmental	3	0.147836472808159	0.0102673651219405	14.3986768808139	0	0.127712806953033	0.167960138663285
