lhs	op	rhs	label	est.std	se	z	pvalue	ci.lower	ci.upper
QualEngag	=~	QIadmin		0.889328175053736	0.00548422373072963	162.161176990389	0	0.878579294058346	0.900077056049126
QualEngag	=~	QIstudent		0.894358734996675	0.00524404892095255	170.547366830098	0	0.884080587978442	0.904636882014908
QualEngag	=~	QIadvisor		0.912657800093929	0.00459918432235055	198.439057042943	0	0.903643564463861	0.921672035723997
QualEngag	=~	QIfaculty		0.928982805350798	0.00388338457870089	239.219883203423	0	0.921371511438426	0.93659409926317
QualEngag	=~	QIstaff		0.915941022305332	0.00451625383327549	202.809907529274	0	0.907089327447071	0.924792717163593
EmoDiss	~	x_FASt	a1	0.0784941147000127	0.0344195959356656	2.28050657092918	0.0225776615208197	0.011032946303687	0.145955283096338
EmoDiss	~	XZ_c	a1z	0.0324756700622903	0.038818661191052	0.836599436092254	0.402817762676461	-0.0436075078002342	0.108558847924815
EmoDiss	~	cohort	g1	-0.0131191714356681	0.0228976030235947	-0.572949553809174	0.566678850919966	-0.0579976486942091	0.0317593058228728
EmoDiss	~	hgrades_c		-0.0301141178977319	0.023890882390393	-1.26048579561219	0.207494168833797	-0.0769393869417845	0.0167111511463206
EmoDiss	~	bparented_c		-0.00714621950780297	0.0223167478203146	-0.320217782866098	0.748803243598581	-0.0508862414876823	0.0365938024720764
EmoDiss	~	hapcl_c		0.00728044428517391	0.0233869798970977	0.311303311381279	0.755570050154975	-0.0385571940202998	0.0531180825906476
EmoDiss	~	hprecalc13_c		-0.00197245145105824	0.0225484567930492	-0.0874761172864953	0.930293068292821	-0.0461666146723922	0.0422217117702757
EmoDiss	~	hchallenge_c		0.00696213491414881	0.0230168309613935	0.302480168787202	0.762286048876614	-0.0381500248084288	0.0520742946367265
EmoDiss	~	cSFcareer_c		-0.000744592249282531	0.0232294680302792	-0.0320537796350725	0.974429162959305	-0.0462735129686544	0.0447843284700893
EmoDiss	~	hacadpr13_c		-0.040173100961317	0.0227239749877313	-1.76787296161902	0.0770821439144984	-0.0847112735228593	0.0043650716002253
EmoDiss	~	tcare_c		0.0606324686065888	0.0233640798282543	2.59511476815216	0.00945593382903764	0.0148397136112916	0.106425223601886
EmoDiss	~	StemMaj_c		0.0148485117049998	0.0229134994377716	0.648024617336403	0.516969028315512	-0.0300611219528113	0.059758145362811
QualEngag	~	x_FASt	a2	-0.0136926981364641	0.0340068632508414	-0.40264513770247	0.687209298898575	-0.080344925335292	0.0529595290623637
QualEngag	~	XZ_c	a2z	-0.0525800867999204	0.036546174632546	-1.43873024546584	0.15022696646127	-0.124209272852422	0.0190490992525811
QualEngag	~	cohort	g2	0.0346695904944085	0.0225556513994086	1.53706890927201	0.124276435575426	-0.00953867389627269	0.0788778548850898
QualEngag	~	hgrades_c		0.00242678138917664	0.0233737867184814	0.103824913712326	0.917308295030246	-0.0433849987613675	0.0482385615397208
QualEngag	~	bparented_c		0.00794835160906659	0.0221387788151549	0.359023940544797	0.71957717966646	-0.0354428575303354	0.0513395607484685
QualEngag	~	hapcl_c		-0.0255561564461698	0.0228099436011243	-1.12039542460377	0.262545293831961	-0.0702628243937632	0.0191505115014237
QualEngag	~	hprecalc13_c		0.0196757377983577	0.0233175338308589	0.843817272490387	0.398771522049048	-0.02602578871842	0.0653772643151353
QualEngag	~	hchallenge_c		-0.015350386273389	0.0231463289931835	-0.663188805356979	0.507209640242748	-0.0607163574743439	0.0300155849275659
QualEngag	~	cSFcareer_c		-0.0189667002764137	0.0232183697066756	-0.816883377947095	0.413995077722091	-0.0644738686812337	0.0265404681284063
QualEngag	~	hacadpr13_c		-0.00223558449469081	0.0218812307854062	-0.102169046915855	0.918622496141635	-0.045122008771496	0.0406508397821143
QualEngag	~	tcare_c		-0.0266452789765919	0.0268436018035647	-0.992611914435921	0.320899116259724	-0.079257771726913	0.0259672137737293
QualEngag	~	StemMaj_c		-0.0239423141229817	0.0224101818176066	-1.06836768741302	0.285354686725131	-0.067865463372485	0.0199808351265216
DevAdj	~	x_FASt	c	0.0454802512038942	0.0507890342914595	0.895473832853365	0.370533847710626	-0.0540644268169361	0.145024929224725
DevAdj	~	XZ_c	cz	-0.0237250171650764	0.0588459801806171	-0.403171416165671	0.686822125919216	-0.139061018954044	0.0916109846238909
DevAdj	~	EmoDiss	b1	-0.732246260350926	0.0395765342657727	-18.5020309113878	0	-0.809814842144756	-0.654677678557096
DevAdj	~	QualEngag	b2	0.503487416166888	0.0421506477006774	11.9449508757797	0	0.420873664748524	0.586101167585252
DevAdj	~	cohort	g3	-0.0387295311990058	0.0343339182969482	-1.12802537898648	0.259309201148305	-0.106022774509165	0.0285637121111534
DevAdj	~	hgrades_c		0.022091127768463	0.0349002331012884	0.632979375935672	0.526747111156825	-0.0463120721621149	0.0904943276990409
DevAdj	~	bparented_c		0.0116556229987741	0.034145856192263	0.341348096036763	0.732841544352265	-0.0552690253593454	0.0785802713568936
DevAdj	~	hapcl_c		-0.00466118627912953	0.0339994705232049	-0.137095849064715	0.890955033456663	-0.0712989239980424	0.0619765514397833
DevAdj	~	hprecalc13_c		-0.00673572211924141	0.0340267026243602	-0.197954006698822	0.843081048902292	-0.0734268337756418	0.059955389537159
DevAdj	~	hchallenge_c		0.00773349525547609	0.0325444445967195	0.237628736680165	0.812169060189501	-0.0560524440509532	0.0715194345619054
DevAdj	~	cSFcareer_c		-0.00117483745686819	0.0342016306423907	-0.0343503346127613	0.972597787312879	-0.0682088017284955	0.0658591268147591
DevAdj	~	hacadpr13_c		-0.0112225083516473	0.0327991743109517	-0.342158258169936	0.732231796571067	-0.075507708723764	0.0530626920204693
DevAdj	~	tcare_c		-0.0461183335515535	0.0327548791603488	-1.40798362667696	0.159135918357962	-0.110316717023799	0.0180800499206916
DevAdj	~	StemMaj_c		0.00555521111201246	0.0343293371035615	0.161821100572203	0.871446736188803	-0.0617290532241025	0.0728394754481275
sbvalued	~~	sbvalued		0.291866139020118	0.0161864425440507	18.0315185517643	0	0.260141294595952	0.323590983444284
sbmyself	~~	sbmyself		0.34095919202583	0.0165792172071807	20.5654578117328	0	0.308464523407889	0.373453860643771
sbcommunity	~~	sbcommunity		0.238954488202147	0.0150040828170142	15.9259643602593	0	0.209547026259743	0.268361950144551
pganalyze	~~	pganalyze		0.472037249670964	0.0179191058002097	26.3426788665671	0	0.43691644766739	0.507158051674538
pgthink	~~	pgthink		0.385507003697343	0.0175061797708551	22.0211953003676	0	0.351195521839584	0.419818485555103
pgwork	~~	pgwork		0.446560967899418	0.0188727124458462	23.6617269076075	0	0.409571131214978	0.483550804583857
pgvalues	~~	pgvalues		0.522835340214185	0.0191324893148929	27.3270943267797	0	0.485336350222397	0.560334330205973
pgprobsolve	~~	pgprobsolve		0.444131378848488	0.0179861764902703	24.6929289884785	0	0.408879120707977	0.479383636988999
SEacademic	~~	SEacademic		0.327084445995224	0.0143947771161203	22.722439073331	0	0.298871201282146	0.355297690708301
SEwellness	~~	SEwellness		0.341938964093	0.0153847258624935	22.2258730606709	0	0.311785455490491	0.37209247269551
SEnonacad	~~	SEnonacad		0.409087663712614	0.0159767953373045	25.6051138589369	0	0.37777372026313	0.440401607162099
SEactivities	~~	SEactivities		0.474583757028905	0.0168041591886282	28.2420412531005	0	0.441648210228716	0.507519303829094
SEdiverse	~~	SEdiverse		0.40604978408589	0.0159998749262611	25.3783098903747	0	0.374690605473273	0.437408962698507
sameinst	~~	sameinst		0.29557254815986	0.0391468684744015	7.55034973878276	4.32986979603811e-14	0.218846095842507	0.372299000477213
evalexp	~~	evalexp		0.258659083549257	0.0405597984413098	6.37722803094146	1.80321979570408e-10	0.179163339384086	0.338154827714428
MHWdacad	~~	MHWdacad		0.194042993116487	0.00872724068624423	22.2341745910979	0	0.176937915687036	0.211148070545938
MHWdlonely	~~	MHWdlonely		0.155393428625849	0.00775701930596589	20.0326211005221	0	0.140189950158774	0.170596907092924
MHWdmental	~~	MHWdmental		0.124382916457735	0.00638483219572009	19.4810000709355	0	0.111868875306791	0.136896957608678
MHWdexhaust	~~	MHWdexhaust		0.14203786281287	0.0073338572674389	19.3674157586205	0	0.127663766700932	0.156411958924807
MHWdsleep	~~	MHWdsleep		0.170811345904672	0.0081577960761778	20.9384182087453	0	0.154822359402141	0.186800332407202
MHWdfinancial	~~	MHWdfinancial		0.28578523294461	0.0119777107882387	23.8597540045158	0	0.262309351182425	0.309261114706794
QIadmin	~~	QIadmin		0.209095397055591	0.00975454946199029	21.4356796149689	0	0.189976831424676	0.228213962686507
QIstudent	~~	QIstudent		0.200122453135147	0.00938012212767766	21.3347385472361	0	0.181737751594312	0.218507154675983
QIadvisor	~~	QIadvisor		0.16705573992771	0.00839496323921129	19.8995201250465	0	0.150601914327319	0.183509565528102
QIfaculty	~~	QIfaculty		0.136990947362561	0.00721519510314956	18.9864508726537	0	0.122849424818958	0.151132469906164
QIstaff	~~	QIstaff		0.161052043658263	0.00827324400592066	19.4666135246353	0	0.144836783371346	0.177267303945179
Belong	~~	Belong		0.893637072028943	0.0173155840683273	51.6088321654441	0	0.859699150883746	0.92757499317414
Gains	~~	Gains		0.917587892430899	0.014259264376131	64.3502966371027	0	0.889640247807647	0.94553553705415
SupportEnv	~~	SupportEnv		0.858357430573384	0.0192627431663635	44.560498115982	0	0.820603147723866	0.896111713422901
Satisf	~~	Satisf		0.847768266624993	0.0210700968344021	40.2356132146864	0	0.806471635678794	0.889064897571193
DevAdj	~~	DevAdj		0.199747733481561	0.0719973483815603	2.77437625095537	0.00553076713435097	0.0586355236713197	0.340859943291802
EmoDiss	~~	EmoDiss		0.98187833614856	0.00641034862194079	153.170817073485	0	0.96931428372121	0.99444238857591
QualEngag	~~	QualEngag		0.991411093817365	0.00439449723535422	225.602848453596	0	0.98279803750591	1.00002415012882
x_FASt	~~	x_FASt		1	0	NA	NA	1	1
x_FASt	~~	XZ_c		0.647561517634061	0	NA	NA	0.647561517634061	0.647561517634061
x_FASt	~~	cohort		0.00577786827588766	0	NA	NA	0.00577786827588766	0.00577786827588766
x_FASt	~~	hgrades_c		-0.0689210579517205	0	NA	NA	-0.0689210579517205	-0.0689210579517205
x_FASt	~~	bparented_c		-0.00900613563480703	0	NA	NA	-0.00900613563480703	-0.00900613563480703
x_FASt	~~	hapcl_c		-0.0132530085413079	0	NA	NA	-0.0132530085413079	-0.0132530085413079
x_FASt	~~	hprecalc13_c		-0.0201129009893347	0	NA	NA	-0.0201129009893347	-0.0201129009893347
x_FASt	~~	hchallenge_c		0.0134652873799474	0	NA	NA	0.0134652873799474	0.0134652873799474
x_FASt	~~	cSFcareer_c		0.00749070588698309	0	NA	NA	0.00749070588698309	0.00749070588698309
x_FASt	~~	hacadpr13_c		-0.0206654126870152	0	NA	NA	-0.0206654126870152	-0.0206654126870152
x_FASt	~~	tcare_c		0.0247882089103942	0	NA	NA	0.0247882089103942	0.0247882089103942
x_FASt	~~	StemMaj_c		-0.0100405405347079	0	NA	NA	-0.0100405405347079	-0.0100405405347079
XZ_c	~~	XZ_c		1	0	NA	NA	1	1
XZ_c	~~	cohort		0.00122398423999326	0	NA	NA	0.00122398423999326	0.00122398423999326
XZ_c	~~	hgrades_c		0.09773559453064	0	NA	NA	0.09773559453064	0.09773559453064
XZ_c	~~	bparented_c		-0.0219045981140896	0	NA	NA	-0.0219045981140896	-0.0219045981140896
XZ_c	~~	hapcl_c		0.116139914154255	0	NA	NA	0.116139914154255	0.116139914154255
XZ_c	~~	hprecalc13_c		-0.0293412568156008	0	NA	NA	-0.0293412568156008	-0.0293412568156008
XZ_c	~~	hchallenge_c		0.0535880586506709	0	NA	NA	0.0535880586506709	0.0535880586506709
XZ_c	~~	cSFcareer_c		0.0228820693237064	0	NA	NA	0.0228820693237064	0.0228820693237064
XZ_c	~~	hacadpr13_c		-0.0166395365280162	0	NA	NA	-0.0166395365280162	-0.0166395365280162
XZ_c	~~	tcare_c		0.00210009852562437	0	NA	NA	0.00210009852562437	0.00210009852562437
XZ_c	~~	StemMaj_c		-0.00898326095478542	0	NA	NA	-0.00898326095478542	-0.00898326095478542
cohort	~~	cohort		1	0	NA	NA	1	1
cohort	~~	hgrades_c		0.0226486342007235	0	NA	NA	0.0226486342007235	0.0226486342007235
cohort	~~	bparented_c		-0.0135586052891876	0	NA	NA	-0.0135586052891876	-0.0135586052891876
cohort	~~	hapcl_c		0.00791747626435919	0	NA	NA	0.00791747626435919	0.00791747626435919
cohort	~~	hprecalc13_c		0.0153615489050361	0	NA	NA	0.0153615489050361	0.0153615489050361
cohort	~~	hchallenge_c		-0.00679536274242197	0	NA	NA	-0.00679536274242197	-0.00679536274242197
cohort	~~	cSFcareer_c		-0.00423350558896245	0	NA	NA	-0.00423350558896245	-0.00423350558896245
cohort	~~	hacadpr13_c		0.00666805148556122	0	NA	NA	0.00666805148556122	0.00666805148556122
cohort	~~	tcare_c		-0.00733868573648049	0	NA	NA	-0.00733868573648049	-0.00733868573648049
cohort	~~	StemMaj_c		-0.0263412047950306	0	NA	NA	-0.0263412047950306	-0.0263412047950306
hgrades_c	~~	hgrades_c		1	0	NA	NA	1	1
hgrades_c	~~	bparented_c		-0.0134820717084855	0	NA	NA	-0.0134820717084855	-0.0134820717084855
hgrades_c	~~	hapcl_c		-0.0107969689417554	0	NA	NA	-0.0107969689417554	-0.0107969689417554
hgrades_c	~~	hprecalc13_c		-0.011505308429399	0	NA	NA	-0.011505308429399	-0.011505308429399
hgrades_c	~~	hchallenge_c		0.050229058696615	0	NA	NA	0.050229058696615	0.050229058696615
hgrades_c	~~	cSFcareer_c		0.00399400536483085	0	NA	NA	0.00399400536483085	0.00399400536483085
hgrades_c	~~	hacadpr13_c		0.0112146025257603	0	NA	NA	0.0112146025257603	0.0112146025257603
hgrades_c	~~	tcare_c		0.0091291837524613	0	NA	NA	0.0091291837524613	0.0091291837524613
hgrades_c	~~	StemMaj_c		-0.0308321891934038	0	NA	NA	-0.0308321891934038	-0.0308321891934038
bparented_c	~~	bparented_c		1	0	NA	NA	1	1
bparented_c	~~	hapcl_c		-0.0309886227931651	0	NA	NA	-0.0309886227931651	-0.0309886227931651
bparented_c	~~	hprecalc13_c		-0.00941890796534508	0	NA	NA	-0.00941890796534508	-0.00941890796534508
bparented_c	~~	hchallenge_c		-0.0214889389033565	0	NA	NA	-0.0214889389033565	-0.0214889389033565
bparented_c	~~	cSFcareer_c		-0.0133866027216686	0	NA	NA	-0.0133866027216686	-0.0133866027216686
bparented_c	~~	hacadpr13_c		0.00655185441052136	0	NA	NA	0.00655185441052136	0.00655185441052136
bparented_c	~~	tcare_c		-0.000612434181022033	0	NA	NA	-0.000612434181022033	-0.000612434181022033
bparented_c	~~	StemMaj_c		-0.0168181637406788	0	NA	NA	-0.0168181637406788	-0.0168181637406788
hapcl_c	~~	hapcl_c		1	0	NA	NA	1	1
hapcl_c	~~	hprecalc13_c		0.0502124476545308	0	NA	NA	0.0502124476545308	0.0502124476545308
hapcl_c	~~	hchallenge_c		0.0241457860300109	0	NA	NA	0.0241457860300109	0.0241457860300109
hapcl_c	~~	cSFcareer_c		-0.000665290753154358	0	NA	NA	-0.000665290753154358	-0.000665290753154358
hapcl_c	~~	hacadpr13_c		-0.011999929477387	0	NA	NA	-0.011999929477387	-0.011999929477387
hapcl_c	~~	tcare_c		-0.0231928039058433	0	NA	NA	-0.0231928039058433	-0.0231928039058433
hapcl_c	~~	StemMaj_c		-0.0385851351972423	0	NA	NA	-0.0385851351972423	-0.0385851351972423
hprecalc13_c	~~	hprecalc13_c		1	0	NA	NA	1	1
hprecalc13_c	~~	hchallenge_c		-0.000560225348848036	0	NA	NA	-0.000560225348848036	-0.000560225348848036
hprecalc13_c	~~	cSFcareer_c		0.0118603489913202	0	NA	NA	0.0118603489913202	0.0118603489913202
hprecalc13_c	~~	hacadpr13_c		0.0267056204942197	0	NA	NA	0.0267056204942197	0.0267056204942197
hprecalc13_c	~~	tcare_c		-0.0334191248891792	0	NA	NA	-0.0334191248891792	-0.0334191248891792
hprecalc13_c	~~	StemMaj_c		0.0163210255978389	0	NA	NA	0.0163210255978389	0.0163210255978389
hchallenge_c	~~	hchallenge_c		1	0	NA	NA	1	1
hchallenge_c	~~	cSFcareer_c		0.000461908211265711	0	NA	NA	0.000461908211265711	0.000461908211265711
hchallenge_c	~~	hacadpr13_c		0.00525254874847506	0	NA	NA	0.00525254874847506	0.00525254874847506
hchallenge_c	~~	tcare_c		0.0534132445627046	0	NA	NA	0.0534132445627046	0.0534132445627046
hchallenge_c	~~	StemMaj_c		-0.0074466183817333	0	NA	NA	-0.0074466183817333	-0.0074466183817333
cSFcareer_c	~~	cSFcareer_c		1	0	NA	NA	1	1
cSFcareer_c	~~	hacadpr13_c		0.0224065359634636	0	NA	NA	0.0224065359634636	0.0224065359634636
cSFcareer_c	~~	tcare_c		-0.0328202162260827	0	NA	NA	-0.0328202162260827	-0.0328202162260827
cSFcareer_c	~~	StemMaj_c		0.0213568618415914	0	NA	NA	0.0213568618415914	0.0213568618415914
hacadpr13_c	~~	hacadpr13_c		1	0	NA	NA	1	1
hacadpr13_c	~~	tcare_c		-0.0271132280201412	0	NA	NA	-0.0271132280201412	-0.0271132280201412
hacadpr13_c	~~	StemMaj_c		-0.0171297007659095	0	NA	NA	-0.0171297007659095	-0.0171297007659095
tcare_c	~~	tcare_c		1	0	NA	NA	1	1
tcare_c	~~	StemMaj_c		-8.39525950320059e-05	0	NA	NA	-8.39525950320059e-05	-8.39525950320059e-05
StemMaj_c	~~	StemMaj_c		1	0	NA	NA	1	1
sbvalued	~1			3.81823671215447	0.0581754954622067	65.6330759509381	0	3.70421483626577	3.93225858804317
sbmyself	~1			3.7868816928006	0.0594921856301851	63.6534303234476	0	3.67027915160386	3.90348423399733
sbcommunity	~1			3.89142198129128	0.0603649537450755	64.4649211150722	0	3.7731088460225	4.00973511656005
pganalyze	~1			4.23574174958476	0.0625126275435934	67.7581780837951	0	4.11321925102035	4.35826424814917
pgthink	~1			4.51760480953242	0.0719575167355813	62.7815552075405	0	4.37657066831374	4.65863895075109
pgwork	~1			4.26426296813036	0.0708480408727487	60.1888621844812	0	4.12540335964455	4.40312257661617
pgvalues	~1			4.09733597760108	0.0668182105961614	61.320648084468	0	3.9663746913212	4.22829726388097
pgprobsolve	~1			4.47291399717066	0.0723156551460706	61.8526374148973	0	4.33117791756594	4.61465007677537
SEacademic	~1			3.84975149731762	0.0602349455958115	63.9122598889724	0	3.7316931733391	3.96780982129614
SEwellness	~1			3.73119633434759	0.0596296433447981	62.5728433888593	0	3.61432438098081	3.84806828771436
SEnonacad	~1			3.58774249381764	0.0545071267803902	65.8215302426908	0	3.48091048842731	3.69457449920796
SEactivities	~1			3.50134530485611	0.0560833056076564	62.4311507126661	0	3.39142404573115	3.61126656398107
SEdiverse	~1			3.70353939332442	0.0541535865667134	68.3895495778829	0	3.59740031401999	3.80967847262885
sameinst	~1			4.48347814420053	0.0775719282576492	57.7976884796392	0	4.33143995860421	4.63551632979685
evalexp	~1			4.53031773446999	0.0762688497620004	59.3993189697629	0	4.38083353579417	4.67980193314581
MHWdacad	~1			3.65227926298025	0.0615554101196119	59.3331968040387	0	3.53163287609222	3.77292564986828
MHWdlonely	~1			3.71992476676214	0.0617140393090403	60.2767993865088	0	3.59896747237593	3.84088206114835
MHWdmental	~1			3.75818158477546	0.0618547999766722	60.7581236410563	0	3.63694840455025	3.87941476500066
MHWdexhaust	~1			3.7682552204807	0.0613260141094081	61.4462765142045	0	3.64805844151086	3.88845199945053
MHWdsleep	~1			3.67216588233609	0.0616160415535492	59.5975624163504	0	3.55140066002121	3.79293110465097
MHWdfinancial	~1			3.49658018752288	0.0594354112000394	58.8299149770257	0	3.38008892216447	3.61307145288129
QIadmin	~1			4.34197845772845	0.0761655087100174	57.0071483965207	0	4.19269680379265	4.49126011166426
QIstudent	~1			4.43738689756457	0.0762147181460923	58.222178150141	0	4.28800879490635	4.58676500022278
QIadvisor	~1			4.53633038191472	0.0771376844185019	58.808226045565	0	4.38514329860364	4.6875174652258
QIfaculty	~1			4.61794937385912	0.0775337499824227	59.5605059075051	0	4.46598601630723	4.769912731411
QIstaff	~1			4.50787815406861	0.0759277772987825	59.3706060475037	0	4.35906244513682	4.6566938630004
x_FASt	~1			0.943515672097788	0	NA	NA	0.943515672097788	0.943515672097788
XZ_c	~1			0.610984440535165	0	NA	NA	0.610984440535165	0.610984440535165
cohort	~1			1.01357578216218	0	NA	NA	1.01357578216218	1.01357578216218
hgrades_c	~1			-0.126175811297163	0	NA	NA	-0.126175811297163	-0.126175811297163
bparented_c	~1			0.0125778817079189	0	NA	NA	0.0125778817079189	0.0125778817079189
hapcl_c	~1			-0.0571663316556287	0	NA	NA	-0.0571663316556287	-0.0571663316556287
hprecalc13_c	~1			-0.0657019919620683	0	NA	NA	-0.0657019919620683	-0.0657019919620683
hchallenge_c	~1			0.0251471470333124	0	NA	NA	0.0251471470333124	0.0251471470333124
cSFcareer_c	~1			0.0165925993025952	0	NA	NA	0.0165925993025952	0.0165925993025952
hacadpr13_c	~1			-0.0668903807739986	0	NA	NA	-0.0668903807739986	-0.0668903807739986
tcare_c	~1			0.0468470740665635	0	NA	NA	0.0468470740665635	0.0468470740665635
StemMaj_c	~1			-0.019903858969185	0	NA	NA	-0.019903858969185	-0.019903858969185
Belong	~1			0	0	NA	NA	0	0
Gains	~1			0	0	NA	NA	0	0
SupportEnv	~1			0	0	NA	NA	0	0
Satisf	~1			0	0	NA	NA	0	0
DevAdj	~1			0	0	NA	NA	0	0
EmoDiss	~1			0	0	NA	NA	0	0
QualEngag	~1			0	0	NA	NA	0	0
dir_z_low	:=	c+cz*-1.41743121661	dir_z_low	0.0791088311482816	0.124624240920351	0.634778840489317	0.525572665382159	-0.165150192656249	0.323367854952812
dir_z_mid	:=	c+cz*0	dir_z_mid	0.0454802512038942	0.0507890342914595	0.895473832853365	0.370533847710626	-0.0540644268169361	0.145024929224725
dir_z_high	:=	c+cz*1.41743121661	dir_z_high	0.0118516712595068	0.0595176437676999	0.19912870384729	0.842162068401184	-0.10480076696987	0.128504109488883
a1_z_low	:=	a1+a1z*-1.41743121661	a1_z_low	0.0324620861733956	0.0834094889315203	0.389189366692405	0.697136068776862	-0.131017508101276	0.195941680448068
a1_z_mid	:=	a1+a1z*0	a1_z_mid	0.0784941147000127	0.0344195959356656	2.28050657092918	0.0225776615208197	0.011032946303687	0.145955283096338
a1_z_high	:=	a1+a1z*1.41743121661	a1_z_high	0.12452614322663	0.0383051881683897	3.2508949617794	0.00115042352106154	0.0494493539955563	0.199602932457703
a2_z_low	:=	a2+a2z*-1.41743121661	a2_z_low	0.0608359582658064	0.0801023047224258	0.75947825067728	0.447566519653215	-0.0961616740688008	0.217833590600414
a2_z_mid	:=	a2+a2z*0	a2_z_mid	-0.0136926981364641	0.0340068632508414	-0.40264513770247	0.687209298898575	-0.080344925335292	0.0529595290623637
a2_z_high	:=	a2+a2z*1.41743121661	a2_z_high	-0.0882213545387346	0.0355441161342939	-2.48202414727135	0.0130638422200553	-0.15788654202426	-0.0185561670532096
ind_EmoDiss_z_low	:=	a1_z_low*b1	ind_EmoDiss_z_low	-0.0237702412036584	0.0610507246039247	-0.389352319040785	0.697015538549771	-0.143427462657424	0.0958869802501074
ind_EmoDiss_z_mid	:=	a1_z_mid*b1	ind_EmoDiss_z_mid	-0.057477021948641	0.0254307209391676	-2.26014127110792	0.0238124844057492	-0.107320319090298	-0.00763372480698387
ind_EmoDiss_z_high	:=	a1_z_high*b1	ind_EmoDiss_z_high	-0.0911838026936235	0.0288997823412911	-3.15517264513591	0.0016040315709771	-0.147826335243601	-0.0345412701436463
ind_QualEngag_z_low	:=	a2_z_low*b2	ind_QualEngag_z_low	0.0306301394372875	0.0404376116259597	0.757466581375047	0.448770379879264	-0.0486261229704116	0.109886401844987
ind_QualEngag_z_mid	:=	a2_z_mid*b2	ind_QualEngag_z_mid	-0.00689410120508148	0.0171296059027918	-0.402467006199942	0.687340365421971	-0.0404675118439182	0.0266793094337552
ind_QualEngag_z_high	:=	a2_z_high*b2	ind_QualEngag_z_high	-0.0444183418474505	0.0183345947990209	-2.42265195028048	0.0154076806354029	-0.0803534873246669	-0.00848319637023404
total_z_low	:=	dir_z_low+ind_EmoDiss_z_low+ind_QualEngag_z_low	total_z_low	0.0859687293819107	0.138844115793092	0.619174452520716	0.535801439973955	-0.186160737037859	0.35809819580168
total_z_mid	:=	dir_z_mid+ind_EmoDiss_z_mid+ind_QualEngag_z_mid	total_z_mid	-0.0188908719498282	0.0589143011504223	-0.320650021827388	0.748475625602379	-0.134360780379003	0.0965790364793461
total_z_high	:=	dir_z_high+ind_EmoDiss_z_high+ind_QualEngag_z_high	total_z_high	-0.123750473281567	0.0650607373836501	-1.90207609470879	0.0571612071785734	-0.25126717536114	0.00376622879800564
