lhs	op	rhs	group	label	est.std	se	z	pvalue	ci.lower	ci.upper
QualEngag	=~	QIstudent	1		0.901689019774151	0.00457364918636461	197.148706215236	0	0.892724832090955	0.910653207457346
QualEngag	=~	QIadvisor	1		0.922518633980665	0.00381709237436884	241.680982146313	0	0.915037270401239	0.92999999756009
QualEngag	=~	QIfaculty	1		0.937273948799026	0.00319932771883991	292.959656267688	0	0.93100338169536	0.943544515902693
QualEngag	=~	QIstaff	1		0.913881349136313	0.00426034832285191	214.508598800333	0	0.905531219861928	0.922231478410699
EmoDiss	~	x_FASt	1	W4__a1_g1	0.0955388375818728	0.0385920056505528	2.47561213705679	0.0133007985532707	0.0198998964156231	0.171177778748123
EmoDiss	~	credit_dose_c	1	W4__a1c_g1	-0.217087954252875	0.106079612533891	-2.04646254890419	0.0407108835295991	-0.425000174313264	-0.00917573419248566
EmoDiss	~	XZ_c	1	W4__a1z_g1	0.267851807093022	0.0967693696622784	2.76793997964248	0.0056411843641837	0.0781873277483139	0.457516286437731
EmoDiss	~	cohort	1	W4__g1_g1	0.0244284767022092	0.021590766901682	1.13143163526564	0.257873462644159	-0.0178886488236869	0.0667456022281054
EmoDiss	~	hgrades_c	1		-0.0604165700019568	0.0215099078910633	-2.80877864786479	0.00497298258457612	-0.102575214779215	-0.0182579252246989
EmoDiss	~	bparented_c	1		-0.036948885999022	0.021794401269464	-1.69533842853444	0.0900112388159484	-0.0796651275517855	0.00576735555374146
EmoDiss	~	hapcl_c	1		-0.014208148699786	0.0223422616974975	-0.635931531559199	0.524821049756951	-0.0579981769600499	0.0295818795604778
EmoDiss	~	hprecalc13_c	1		-0.0211191034139122	0.0221011296742424	-0.955566693883765	0.339291195171734	-0.0644365215930768	0.0221983147652524
EmoDiss	~	hchallenge_c	1		-0.028123078199717	0.0216922171943869	-1.29645936824725	0.194817269849679	-0.0706390426455358	0.0143928862461019
EmoDiss	~	cSFcareer_c	1		0.0231594802956094	0.0214099068381341	1.08171793883563	0.279377879619793	-0.0188031660194913	0.06512212661071
EmoDiss	~	hacadpr13_c	1		-0.0233595290158273	0.0218643101931703	-1.06838627925815	0.285346303631549	-0.066212789541253	0.0194937315095984
EmoDiss	~	tcare_c	1		0.0233567022878858	0.0220975861271921	1.0569798055519	0.290520803999053	-0.0199537706666827	0.0666671752424543
EmoDiss	~	StemMaj_c	1		0.0133395253978458	0.0219154494872667	0.608681350824966	0.542735670652526	-0.0296139663022038	0.0562930170978954
QualEngag	~	x_FASt	1	W4__a2_g1	-0.0323638497805878	0.0386398250168288	-0.837577545097381	0.402268008522283	-0.108096515182502	0.0433688156213264
QualEngag	~	credit_dose_c	1	W4__a2c_g1	0.0677391704282378	0.115499212560484	0.586490322544532	0.557546062938947	-0.158635126433047	0.294113467289523
QualEngag	~	XZ_c	1	W4__a2z_g1	-0.0977283155245115	0.10384719673703	-0.941078031908624	0.346664872386887	-0.301265081024535	0.105808449975512
QualEngag	~	cohort	1	W4__g2_g1	0.0464098181384681	0.0209907541979295	2.21096477529358	0.0270382764169008	0.00526869590219325	0.0875509403747429
QualEngag	~	hgrades_c	1		0.0884148467340443	0.0214668984395521	4.11865957175923	3.81082637488372e-05	0.0463404989327432	0.130489194535345
QualEngag	~	bparented_c	1		-0.000632064371089775	0.0205995509057753	-0.0306834053800934	0.975522025519965	-0.0410064422441089	0.0397423135019293
QualEngag	~	hapcl_c	1		0.0475194010148317	0.0216493222565422	2.19496021407653	0.0281664518312679	0.00508750910230753	0.0899512929273559
QualEngag	~	hprecalc13_c	1		0.081320842483802	0.021596178792146	3.76551996843888	0.00016620283923463	0.0389931098475081	0.123648575120096
QualEngag	~	hchallenge_c	1		-0.0125954722813301	0.0220036207350647	-0.57242725790388	0.567032553690882	-0.0557217764515357	0.0305308318888755
QualEngag	~	cSFcareer_c	1		-0.0285978724308152	0.0209373103236052	-1.36588090775793	0.171976346175698	-0.06963424659822	0.0124385017365895
QualEngag	~	hacadpr13_c	1		-0.00510152610236988	0.0201869883787113	-0.252713579988476	0.800489553128681	-0.0446672962809726	0.0344642440762328
QualEngag	~	tcare_c	1		-0.0237650208565581	0.0212565022806455	-1.1180118225846	0.263561944055881	-0.0654269997639169	0.0178969580508006
QualEngag	~	StemMaj_c	1		-0.027443585642752	0.0216471504633294	-1.2677689698347	0.204880466497178	-0.0698712209187971	0.0149840496332932
DevAdj	~	x_FASt	1	W4__c_g1	0.00920711712502787	0.051499255284515	0.17878155857132	0.858109226106705	-0.0917295684632556	0.110143802713311
DevAdj	~	credit_dose_c	1	W4__cc_g1	0.0456840926400872	0.150693986957746	0.303158032794612	0.761769429899387	-0.249670694483843	0.341038879764018
DevAdj	~	XZ_c	1	W4__cz_g1	-0.014293587664751	0.135799969961059	-0.105254718899052	0.916173692406445	-0.280456637890048	0.251869462560546
DevAdj	~	EmoDiss	1	W4__b1_g1	-0.684634836811569	0.02973192633636	-23.0269249649764	0	-0.742908341621832	-0.626361332001305
DevAdj	~	QualEngag	1	W4__b2_g1	0.524548205933627	0.0318372911140057	16.4759056935868	0	0.462148261984858	0.586948149882395
DevAdj	~	cohort	1	W4__g3_g1	0.025950669008893	0.0278033404381109	0.933365149653801	0.35063146777466	-0.0285428768997105	0.0804442149174964
DevAdj	~	hgrades_c	1		0.0601874191054168	0.028027214803725	2.14746343962146	0.0317564048104657	0.00525508750314799	0.115119750707686
DevAdj	~	bparented_c	1		-0.0238559523874201	0.0273895857880204	-0.870986241707026	0.383761665347051	-0.0775385540834101	0.02982664930857
DevAdj	~	hapcl_c	1		0.0313952345165243	0.0269422533754946	1.1652787195996	0.243906190164607	-0.0214106117617979	0.0842010807948465
DevAdj	~	hprecalc13_c	1		-0.0215173053897094	0.0277495905009792	-0.775409834928922	0.438097525468871	-0.0759055033573633	0.0328708925779445
DevAdj	~	hchallenge_c	1		-0.0399031057846538	0.0271775935055131	-1.46823543359567	0.142040282421352	-0.0931702102419292	0.0133639986726215
DevAdj	~	cSFcareer_c	1		0.000484529391467616	0.0282471954350465	0.0171531857943835	0.986314409012009	-0.0548789563254878	0.055848015108423
DevAdj	~	hacadpr13_c	1		-0.0496148115535642	0.0266507307098665	-1.86166796301746	0.0626499070329765	-0.101849283906578	0.00261966079944975
DevAdj	~	tcare_c	1		-0.0378151702262856	0.0278873428981694	-1.35599760666937	0.175099929546001	-0.0924733579312163	0.0168430174786452
DevAdj	~	StemMaj_c	1		0.0105191581959104	0.0282603594057415	0.372223086227746	0.709726758734855	-0.0448701284295007	0.0659084448213215
sbvalued	~~	sbvalued	1		0.253846543364632	0.0133984032202158	18.9460295523592	0	0.227586155602664	0.280106931126601
sbmyself	~~	sbmyself	1		0.291576417658284	0.0136086265248455	21.425851986308	0	0.264903999790531	0.318248835526038
sbcommunity	~~	sbcommunity	1		0.217551559699402	0.0125057688259762	17.3960963717415	0	0.193040703201505	0.242062416197299
pganalyze	~~	pganalyze	1		0.465558721996718	0.0168521627391784	27.6260518725215	0	0.43252908996632	0.498588354027116
pgthink	~~	pgthink	1		0.371352113016496	0.0162806975507194	22.8093490380015	0	0.339442532173896	0.403261693859096
pgwork	~~	pgwork	1		0.445959102946394	0.0174437683863892	25.5655253537052	0	0.411769945154413	0.480148260738375
pgvalues	~~	pgvalues	1		0.507776722496697	0.0171670963929041	29.5784861269016	0	0.474129831847478	0.541423613145917
pgprobsolve	~~	pgprobsolve	1		0.444433249597314	0.0169841659017095	26.1675052027476	0	0.41114489612251	0.477721603072117
SEacademic	~~	SEacademic	1		0.302485227023775	0.013232641969923	22.8590199682955	0	0.276549725342413	0.328420728705137
SEwellness	~~	SEwellness	1		0.331062952646025	0.0142289236655727	23.2669006052118	0	0.303174774722733	0.358951130569317
SEnonacad	~~	SEnonacad	1		0.395175796851845	0.0152631628000719	25.8908197487078	0	0.365260547473532	0.425091046230157
SEactivities	~~	SEactivities	1		0.441664719016192	0.0149603820092243	29.5222888522412	0	0.412342909083151	0.470986528949232
SEdiverse	~~	SEdiverse	1		0.383065885068696	0.0145090634979472	26.4018339379998	0	0.354628643163315	0.411503126974077
sameinst	~~	sameinst	1		0.272269235283414	0.0287389823607068	9.47386486640781	0	0.215941864904096	0.328596605662731
evalexp	~~	evalexp	1		0.236361259248912	0.0295462528008053	7.99970340883532	1.33226762955019e-15	0.178451667881218	0.294270850616606
MHWdacad	~~	MHWdacad	1		0.184750029005221	0.00776483134185586	23.7931798993929	0	0.169531239229155	0.199968818781286
MHWdlonely	~~	MHWdlonely	1		0.135236984589403	0.00632849545982366	21.3695317390922	0	0.122833361411823	0.147640607766982
MHWdmental	~~	MHWdmental	1		0.109076477688037	0.0052896317599	20.6208073905884	0	0.0987089899471538	0.11944396542892
MHWdexhaust	~~	MHWdexhaust	1		0.118421201109633	0.00581760864540515	20.3556492585943	0	0.10701889768849	0.129823504530776
MHWdsleep	~~	MHWdsleep	1		0.148381890106361	0.00687191213501907	21.5925185291895	0	0.1349131898168	0.161850590395922
MHWdfinancial	~~	MHWdfinancial	1		0.25000653502753	0.0100805267201341	24.8009396699664	0	0.230249065710874	0.269764004344187
QIadmin	~~	QIadmin	1		0.193814774110488	0.0084539575161541	22.9259224144598	0	0.177245321851994	0.210384226368982
QIstudent	~~	QIstudent	1		0.186956911618731	0.00824801815040211	22.6668889676991	0	0.170791093100111	0.203122730137352
QIadvisor	~~	QIadvisor	1		0.148959369958448	0.00704267731710065	21.1509576900184	0	0.135155976062194	0.162762763854703
QIfaculty	~~	QIfaculty	1		0.12151754490268	0.00599729347072927	20.2620641287217	0	0.109763065695334	0.133272024110027
QIstaff	~~	QIstaff	1		0.164820879700792	0.00778690526687005	21.1664164455723	0	0.149558825826701	0.180082933574882
Belong	~~	Belong	1		0.819355498362029	0.0189676760742532	43.197463682661	0	0.78217953638607	0.856531460337987
Gains	~~	Gains	1		0.943124108748168	0.0109056764595216	86.4801108164858	0	0.921749375660459	0.964498841835877
SupportEnv	~~	SupportEnv	1		0.808701299992085	0.0193799571221832	41.7287455742824	0	0.770717282010676	0.846685317973495
Satisf	~~	Satisf	1		0.782851947241347	0.0218550090395947	35.8202527312185	0	0.740016916641944	0.825686977840749
DevAdj	~~	DevAdj	1		0.232163332812381	0.0463221395318383	5.01193025967227	5.38867353183647e-07	0.141373607643139	0.322953057981623
EmoDiss	~~	EmoDiss	1		0.976316909589905	0.00680651031545704	143.438688012089	0	0.962976394511208	0.989657424668601
QualEngag	~~	QualEngag	1		0.97486976499222	0.00641890423125375	151.874795116207	0	0.96228894387875	0.987450586105689
x_FASt	~~	x_FASt	1		1	0	NA	NA	1	1
x_FASt	~~	credit_dose_c	1		0.754470124624682	0	NA	NA	0.754470124624682	0.754470124624682
x_FASt	~~	XZ_c	1		0.654961579993625	0	NA	NA	0.654961579993625	0.654961579993625
x_FASt	~~	cohort	1		-0.0181248312532504	0	NA	NA	-0.0181248312532504	-0.0181248312532504
x_FASt	~~	hgrades_c	1		0.0123044472321922	0	NA	NA	0.0123044472321922	0.0123044472321922
x_FASt	~~	bparented_c	1		-0.000329995988699073	0	NA	NA	-0.000329995988699073	-0.000329995988699073
x_FASt	~~	hapcl_c	1		-0.0135002326743791	0	NA	NA	-0.0135002326743791	-0.0135002326743791
x_FASt	~~	hprecalc13_c	1		-0.00845966912978712	0	NA	NA	-0.00845966912978712	-0.00845966912978712
x_FASt	~~	hchallenge_c	1		0.0100662674142708	0	NA	NA	0.0100662674142708	0.0100662674142708
x_FASt	~~	cSFcareer_c	1		-0.0252521687533189	0	NA	NA	-0.0252521687533189	-0.0252521687533189
x_FASt	~~	hacadpr13_c	1		-0.0254700415319288	0	NA	NA	-0.0254700415319288	-0.0254700415319288
x_FASt	~~	tcare_c	1		0.0124034580316302	0	NA	NA	0.0124034580316302	0.0124034580316302
x_FASt	~~	StemMaj_c	1		0.00784781948346922	0	NA	NA	0.00784781948346922	0.00784781948346922
credit_dose_c	~~	credit_dose_c	1		1	0	NA	NA	1	1
credit_dose_c	~~	XZ_c	1		0.97962277132996	0	NA	NA	0.97962277132996	0.97962277132996
credit_dose_c	~~	cohort	1		-0.036696911471154	0	NA	NA	-0.036696911471154	-0.036696911471154
credit_dose_c	~~	hgrades_c	1		0.13721261422896	0	NA	NA	0.13721261422896	0.13721261422896
credit_dose_c	~~	bparented_c	1		-0.00994719297761672	0	NA	NA	-0.00994719297761672	-0.00994719297761672
credit_dose_c	~~	hapcl_c	1		0.0773306824842888	0	NA	NA	0.0773306824842888	0.0773306824842888
credit_dose_c	~~	hprecalc13_c	1		0.000669164063569701	0	NA	NA	0.000669164063569701	0.000669164063569701
credit_dose_c	~~	hchallenge_c	1		0.029382115292913	0	NA	NA	0.029382115292913	0.029382115292913
credit_dose_c	~~	cSFcareer_c	1		-0.0286742297609109	0	NA	NA	-0.0286742297609109	-0.0286742297609109
credit_dose_c	~~	hacadpr13_c	1		-0.0194772214205992	0	NA	NA	-0.0194772214205992	-0.0194772214205992
credit_dose_c	~~	tcare_c	1		0.0149870063653195	0	NA	NA	0.0149870063653195	0.0149870063653195
credit_dose_c	~~	StemMaj_c	1		-0.00132958158796807	0	NA	NA	-0.00132958158796807	-0.00132958158796807
XZ_c	~~	XZ_c	1		1	0	NA	NA	1	1
XZ_c	~~	cohort	1		-0.0361626931551801	0	NA	NA	-0.0361626931551801	-0.0361626931551801
XZ_c	~~	hgrades_c	1		0.15803377482636	0	NA	NA	0.15803377482636	0.15803377482636
XZ_c	~~	bparented_c	1		-0.0106484752311527	0	NA	NA	-0.0106484752311527	-0.0106484752311527
XZ_c	~~	hapcl_c	1		0.0909956139862673	0	NA	NA	0.0909956139862673	0.0909956139862673
XZ_c	~~	hprecalc13_c	1		-0.00152047870081118	0	NA	NA	-0.00152047870081118	-0.00152047870081118
XZ_c	~~	hchallenge_c	1		0.0329673549973071	0	NA	NA	0.0329673549973071	0.0329673549973071
XZ_c	~~	cSFcareer_c	1		-0.0232486518356095	0	NA	NA	-0.0232486518356095	-0.0232486518356095
XZ_c	~~	hacadpr13_c	1		-0.0204878607963129	0	NA	NA	-0.0204878607963129	-0.0204878607963129
XZ_c	~~	tcare_c	1		0.0132374140761614	0	NA	NA	0.0132374140761614	0.0132374140761614
XZ_c	~~	StemMaj_c	1		-0.00221395549247816	0	NA	NA	-0.00221395549247816	-0.00221395549247816
cohort	~~	cohort	1		1	0	NA	NA	1	1
cohort	~~	hgrades_c	1		-0.00942056841986696	0	NA	NA	-0.00942056841986696	-0.00942056841986696
cohort	~~	bparented_c	1		-0.00098878588497969	0	NA	NA	-0.00098878588497969	-0.00098878588497969
cohort	~~	hapcl_c	1		-0.0311066563902858	0	NA	NA	-0.0311066563902858	-0.0311066563902858
cohort	~~	hprecalc13_c	1		0.0349696958666274	0	NA	NA	0.0349696958666274	0.0349696958666274
cohort	~~	hchallenge_c	1		0.00931698820152631	0	NA	NA	0.00931698820152631	0.00931698820152631
cohort	~~	cSFcareer_c	1		-0.0227769593523694	0	NA	NA	-0.0227769593523694	-0.0227769593523694
cohort	~~	hacadpr13_c	1		-0.0151879902849032	0	NA	NA	-0.0151879902849032	-0.0151879902849032
cohort	~~	tcare_c	1		-0.0159722322153137	0	NA	NA	-0.0159722322153137	-0.0159722322153137
cohort	~~	StemMaj_c	1		-0.0210340286663408	0	NA	NA	-0.0210340286663408	-0.0210340286663408
hgrades_c	~~	hgrades_c	1		1	0	NA	NA	1	1
hgrades_c	~~	bparented_c	1		0.0110979294964723	0	NA	NA	0.0110979294964723	0.0110979294964723
hgrades_c	~~	hapcl_c	1		0.0759973898931222	0	NA	NA	0.0759973898931222	0.0759973898931222
hgrades_c	~~	hprecalc13_c	1		0.0689677788283787	0	NA	NA	0.0689677788283787	0.0689677788283787
hgrades_c	~~	hchallenge_c	1		0.0301291601990512	0	NA	NA	0.0301291601990512	0.0301291601990512
hgrades_c	~~	cSFcareer_c	1		-0.00513588201940625	0	NA	NA	-0.00513588201940625	-0.00513588201940625
hgrades_c	~~	hacadpr13_c	1		0.0186141399797663	0	NA	NA	0.0186141399797663	0.0186141399797663
hgrades_c	~~	tcare_c	1		-0.010728625123779	0	NA	NA	-0.010728625123779	-0.010728625123779
hgrades_c	~~	StemMaj_c	1		0.0186490961668289	0	NA	NA	0.0186490961668289	0.0186490961668289
bparented_c	~~	bparented_c	1		1	0	NA	NA	1	1
bparented_c	~~	hapcl_c	1		-0.00200256892062781	0	NA	NA	-0.00200256892062781	-0.00200256892062781
bparented_c	~~	hprecalc13_c	1		-0.033818667502307	0	NA	NA	-0.033818667502307	-0.033818667502307
bparented_c	~~	hchallenge_c	1		-0.0103851347945446	0	NA	NA	-0.0103851347945446	-0.0103851347945446
bparented_c	~~	cSFcareer_c	1		0.00748510289656632	0	NA	NA	0.00748510289656632	0.00748510289656632
bparented_c	~~	hacadpr13_c	1		0.0138308778114807	0	NA	NA	0.0138308778114807	0.0138308778114807
bparented_c	~~	tcare_c	1		0.0182521681313197	0	NA	NA	0.0182521681313197	0.0182521681313197
bparented_c	~~	StemMaj_c	1		-0.00779717782001676	0	NA	NA	-0.00779717782001676	-0.00779717782001676
hapcl_c	~~	hapcl_c	1		1	0	NA	NA	1	1
hapcl_c	~~	hprecalc13_c	1		0.0399252565438301	0	NA	NA	0.0399252565438301	0.0399252565438301
hapcl_c	~~	hchallenge_c	1		0.0269276604619963	0	NA	NA	0.0269276604619963	0.0269276604619963
hapcl_c	~~	cSFcareer_c	1		0.0104475826981779	0	NA	NA	0.0104475826981779	0.0104475826981779
hapcl_c	~~	hacadpr13_c	1		0.00347501571892356	0	NA	NA	0.00347501571892356	0.00347501571892356
hapcl_c	~~	tcare_c	1		-0.0193682194986387	0	NA	NA	-0.0193682194986387	-0.0193682194986387
hapcl_c	~~	StemMaj_c	1		-0.0294615158697297	0	NA	NA	-0.0294615158697297	-0.0294615158697297
hprecalc13_c	~~	hprecalc13_c	1		1	0	NA	NA	1	1
hprecalc13_c	~~	hchallenge_c	1		-0.00800709295415722	0	NA	NA	-0.00800709295415722	-0.00800709295415722
hprecalc13_c	~~	cSFcareer_c	1		0.0331431212741977	0	NA	NA	0.0331431212741977	0.0331431212741977
hprecalc13_c	~~	hacadpr13_c	1		0.0377688243871014	0	NA	NA	0.0377688243871014	0.0377688243871014
hprecalc13_c	~~	tcare_c	1		-0.0355183944508983	0	NA	NA	-0.0355183944508983	-0.0355183944508983
hprecalc13_c	~~	StemMaj_c	1		-0.0143089586238951	0	NA	NA	-0.0143089586238951	-0.0143089586238951
hchallenge_c	~~	hchallenge_c	1		1	0	NA	NA	1	1
hchallenge_c	~~	cSFcareer_c	1		-0.0111696258551549	0	NA	NA	-0.0111696258551549	-0.0111696258551549
hchallenge_c	~~	hacadpr13_c	1		-0.000143577298264214	0	NA	NA	-0.000143577298264214	-0.000143577298264214
hchallenge_c	~~	tcare_c	1		0.0494656034428322	0	NA	NA	0.0494656034428322	0.0494656034428322
hchallenge_c	~~	StemMaj_c	1		0.0135166154587623	0	NA	NA	0.0135166154587623	0.0135166154587623
cSFcareer_c	~~	cSFcareer_c	1		1	0	NA	NA	1	1
cSFcareer_c	~~	hacadpr13_c	1		0.013395484754845	0	NA	NA	0.013395484754845	0.013395484754845
cSFcareer_c	~~	tcare_c	1		-0.0136714168726558	0	NA	NA	-0.0136714168726558	-0.0136714168726558
cSFcareer_c	~~	StemMaj_c	1		0.0181162093813082	0	NA	NA	0.0181162093813082	0.0181162093813082
hacadpr13_c	~~	hacadpr13_c	1		1	0	NA	NA	1	1
hacadpr13_c	~~	tcare_c	1		-0.0514232864774154	0	NA	NA	-0.0514232864774154	-0.0514232864774154
hacadpr13_c	~~	StemMaj_c	1		0.00870453122124314	0	NA	NA	0.00870453122124314	0.00870453122124314
tcare_c	~~	tcare_c	1		1	0	NA	NA	1	1
tcare_c	~~	StemMaj_c	1		-0.00317187760767928	0	NA	NA	-0.00317187760767928	-0.00317187760767928
StemMaj_c	~~	StemMaj_c	1		1	0	NA	NA	1	1
sbvalued	~1		1		3.51576714489627	0.0569752223974004	61.7069490378449	0	3.4040977609862	3.62743652880633
sbmyself	~1		1		3.53867060724538	0.0574418355694203	61.604413789472	0	3.42608667832344	3.65125453616732
sbcommunity	~1		1		3.54054749960284	0.0580171435322958	61.0258844893314	0	3.42683598779365	3.65425901141204
pganalyze	~1		1		4.16223929584204	0.0599257395904937	69.4566195475427	0	4.04478700449774	4.27969158718633
pgthink	~1		1		4.55280002621669	0.0697038092606682	65.3163733016482	0	4.41618307048053	4.68941698195285
pgwork	~1		1		4.32107084639467	0.0680432264923914	63.5047905448435	0	4.18770857307768	4.45443311971165
pgvalues	~1		1		4.07686802982873	0.061638109313066	66.1420033038637	0	3.95605955549998	4.19767650415748
pgprobsolve	~1		1		4.33881941208154	0.0664286010773249	65.3155318901119	0	4.2086217464266	4.46901707773648
SEacademic	~1		1		3.76984727354579	0.060415665447396	62.3985061759884	0	3.65143474516687	3.8882598019247
SEwellness	~1		1		3.58659634048732	0.0577967364231987	62.0553436482222	0	3.47331681867389	3.69987586230074
SEnonacad	~1		1		3.51741307831094	0.0551593827298439	63.7681733230827	0	3.40930267475099	3.6255234818709
SEactivities	~1		1		3.38857124088036	0.0539008153450697	62.8667900325242	0	3.28292758406668	3.49421489769404
SEdiverse	~1		1		3.5436755058369	0.0553987138940531	63.9667468204042	0	3.43509602181472	3.65225498985909
sameinst	~1		1		4.37883793492362	0.0726339576754466	60.2863739642243	0	4.23647799382514	4.5211978760221
evalexp	~1		1		4.41653806588925	0.0716483859426552	61.6418361388362	0	4.27610980989122	4.55696632188728
MHWdacad	~1		1		3.31410944799301	0.0685914920720899	48.3166256903971	0	3.17967259388585	3.44854630210017
MHWdlonely	~1		1		3.37242907924479	0.0712363148157499	47.341430953685	0	3.23280846781456	3.51204969067502
MHWdmental	~1		1		3.43315049143572	0.0706135275989748	48.6188781126063	0	3.2947505205204	3.57155046235103
MHWdexhaust	~1		1		3.39455417325646	0.0695335742277604	48.8189225270866	0	3.25827087205371	3.53083747445921
MHWdsleep	~1		1		3.39731220293617	0.0711302295176545	47.7618619534042	0	3.2578995148695	3.53672489100284
MHWdfinancial	~1		1		3.12630625619724	0.0661027195364243	47.2946692378452	0	2.99674730662569	3.25586520576878
QIadmin	~1		1		4.24706988713311	0.0793429721642637	53.5279908388156	0	4.09156051926479	4.40257925500143
QIstudent	~1		1		4.36858308333934	0.0797646949317218	54.7683795077362	0	4.21224715403534	4.52491901264334
QIadvisor	~1		1		4.39632584811582	0.0797061177136416	55.1566927887568	0	4.24010472804957	4.55254696818206
QIfaculty	~1		1		4.45087168588149	0.0791465898739756	56.2357985728579	0	4.29574722022933	4.60599615153364
QIstaff	~1		1		4.4437748163974	0.079985059530529	55.5575609054998	0	4.28700698041627	4.60054265237853
x_FASt	~1		1		0.966274835913646	0	NA	NA	0.966274835913646	0.966274835913646
credit_dose_c	~1		1		0.333521966854856	0	NA	NA	0.333521966854856	0.333521966854856
XZ_c	~1		1		0.632872893238083	0	NA	NA	0.632872893238083	0.632872893238083
cohort	~1		1		1.02864573349922	0	NA	NA	1.02864573349922	1.02864573349922
hgrades_c	~1		1		0.0367991506681564	0	NA	NA	0.0367991506681564	0.0367991506681564
bparented_c	~1		1		0.0269188458726163	0	NA	NA	0.0269188458726163	0.0269188458726163
hapcl_c	~1		1		0.0416648802063457	0	NA	NA	0.0416648802063457	0.0416648802063457
hprecalc13_c	~1		1		0.0310081671774536	0	NA	NA	0.0310081671774536	0.0310081671774536
hchallenge_c	~1		1		0.034940311088092	0	NA	NA	0.034940311088092	0.034940311088092
cSFcareer_c	~1		1		0.0111277508120037	0	NA	NA	0.0111277508120037	0.0111277508120037
hacadpr13_c	~1		1		0.0199705451921864	0	NA	NA	0.0199705451921864	0.0199705451921864
tcare_c	~1		1		0.00420281114053963	0	NA	NA	0.00420281114053963	0.00420281114053963
StemMaj_c	~1		1		0.00104458538827517	0	NA	NA	0.00104458538827517	0.00104458538827517
Belong	~1		1		0	0	NA	NA	0	0
Gains	~1		1		0	0	NA	NA	0	0
SupportEnv	~1		1		0	0	NA	NA	0	0
Satisf	~1		1		0	0	NA	NA	0	0
DevAdj	~1		1		0	0	NA	NA	0	0
EmoDiss	~1		1		0	0	NA	NA	0	0
QualEngag	~1		1		0	0	NA	NA	0	0
Belong	=~	sbvalued	2		0.875146711197827	0.00921801587996013	94.9387289623125	0	0.857079732064187	0.893213690331467
Belong	=~	sbmyself	2		0.836542388361497	0.00999882871403011	83.6640382875728	0	0.816945044194413	0.85613973252858
