lhs	op	rhs	block	group	est	se	z	pvalue	ci.lower	ci.upper	std.lv	std.all
MHWdmental	~1		1	1	3.95757444417604	0.0220993072502047	179.081380215635	0	3.91426059788236	4.00088829046973	3.95757444417604	3.91340872371861
MHWdexhaust	~1		1	1	3.95843009560158	0.0221727745440973	178.526601969863	0	3.91497225605783	4.00188793514534	3.95843009560158	3.90266443464438
MHWdsleep	~1		1	1	3.96956853832298	0.0228560553836508	173.676886570832	0	3.92477149294237	4.01436558370359	3.96956853832298	3.80557765499272
MHWdfinancial	~1		1	1	3.98521389704609	0.0241301378630001	165.155040541927	0	3.93791969589262	4.03250809819955	3.98521389704609	3.61841607640201
QIadmin	~1		1	1	4.75243260024063	0.0244836667369733	194.106244432084	0	4.70444549522668	4.80041970525458	4.75243260024063	4.24376562025925
QIstudent	~1		1	1	4.77488281146524	0.0246136600585189	193.993205403543	0	4.72664092422283	4.82312469870765	4.77488281146524	4.25661270907531
QIadvisor	~1		1	1	4.75702879771129	0.0239231428662345	198.846314813654	0	4.71014029929646	4.80391729612611	4.75702879771129	4.35826825666521
QIfaculty	~1		1	1	4.76401942007223	0.0238969875634507	199.356484051512	0	4.71718218510887	4.8108566550356	4.76401942007223	4.36918998941825
QIstaff	~1		1	1	4.7573240122609	0.0241796843034379	196.748805838813	0	4.70993270186861	4.80471532265318	4.7573240122609	4.31465045524105
Belong	~1		1	1	0	0	NA	NA	0	0	0	0
Gains	~1		1	1	0	0	NA	NA	0	0	0	0
SupportEnv	~1		1	1	0	0	NA	NA	0	0	0	0
Satisf	~1		1	1	0	0	NA	NA	0	0	0	0
DevAdj	~1		1	1	0	0	NA	NA	0	0	0	0
EmoDiss	~1		1	1	0	0	NA	NA	0	0	0	0
QualEngag	~1		1	1	0	0	NA	NA	0	0	0	0
Belong	=~	sbvalued	2	2	1	0	NA	NA	1	1	0.709064004948713	0.871803234917181
Belong	=~	sbmyself	2	2	0.956386777213181	0.0321357011937223	29.7608809419728	0	0.893401960255545	1.01937159417082	0.678139438530771	0.848241648045284
Belong	=~	sbcommunity	2	2	0.970527349661905	0.0296908456283747	32.687763824901	0	0.912334361559752	1.02872033776406	0.68816600946353	0.902746740757916
Gains	=~	pganalyze	2	2	1	0	NA	NA	1	1	0.502986444821083	0.696382313492744
Gains	=~	pgthink	2	2	1.00792021410116	0.0508560345393972	19.819087807964	0	0.908244218007419	1.10759621019491	0.506970205154048	0.773251873588791
Gains	=~	pgwork	2	2	1.02384479043229	0.057729059911733	17.7353449371553	0	0.91069791214394	1.13699166872064	0.514980051188125	0.73517160723418
Gains	=~	pgvalues	2	2	0.986912378443803	0.0565385142480576	17.4555768146615	0	0.876098926778205	1.0977258301094	0.496403548583367	0.696338773979297
Gains	=~	pgprobsolve	2	2	1.02245360813738	0.0531555332674607	19.2351302919442	0	0.91827067735414	1.12663653892063	0.514280305351511	0.750442971657065
SupportEnv	=~	SEacademic	2	2	1	0	NA	NA	1	1	0.617540690662542	0.827328626720028
SupportEnv	=~	SEwellness	2	2	0.964285165118191	0.0388043164097166	24.8499459425275	0	0.88823010251045	1.04034022772593	0.595485326862731	0.798479850225272
SupportEnv	=~	SEnonacad	2	2	1.05539047418806	0.0399073726121172	26.4460024578918	0	0.977173461150686	1.13360748722543	0.65174656234876	0.800731634223363
SupportEnv	=~	SEactivities	2	2	0.98512505650499	0.0450990627137821	21.8435816007311	0	0.896732517849464	1.07351759516052	0.608354807783067	0.732445556748056
SupportEnv	=~	SEdiverse	2	2	1.03235882727814	0.0415558293035527	24.8426958282333	0	0.950910898495485	1.1138067560608	0.637523583208916	0.791110529768173
Satisf	=~	sameinst	2	2	1	0	NA	NA	1	1	0.620911489987714	0.898230366132087
Satisf	=~	evalexp	2	2	0.966880463508997	0.0630870299428153	15.3261369949642	0	0.843232156929479	1.09052877008851	0.600347189237383	0.863818828631457
DevAdj	=~	Belong	2	2	1	0	NA	NA	1	1	0.517409656216152	0.517409656216152
DevAdj	=~	Gains	2	2	0.374401074867364	0.069751202271526	5.36766482403992	7.9762605409428e-08	0.237691230536804	0.511110919197923	0.273086841521332	0.273086841521332
DevAdj	=~	SupportEnv	2	2	0.856525959887286	0.0916756366217666	9.3430053114452	0	0.676845013848842	1.03620690592573	0.508856023685202	0.508856023685202
DevAdj	=~	Satisf	2	2	0.768637801436788	0.0865807000573405	8.87770370218463	0	0.598942747568136	0.938332855305441	0.454163273441876	0.454163273441876
EmoDiss	=~	MHWdacad	2	2	1	0	NA	NA	1	1	1.00236766569424	0.906209539821625
EmoDiss	=~	MHWdlonely	2	2	1.05013734793238	0.0231293230923709	45.402856959474	0	1.00480470768454	1.09546998818021	1.05262372210532	0.930311532925496
EmoDiss	=~	MHWdmental	2	2	1.04219948315246	0.0243347663725824	42.8275935423277	0	0.994504217490003	1.08989474881492	1.04466706311527	0.94581252095289
EmoDiss	=~	MHWdexhaust	2	2	1.05135670711038	0.0242509949584854	43.3531370119108	0	1.00382563040248	1.09888778381827	1.05384596831821	0.932833808626477
EmoDiss	=~	MHWdsleep	2	2	1.03728220668882	0.0246975567022712	41.9993855745831	0	0.988875885046228	1.0856885283314	1.03973814418484	0.926945137555478
EmoDiss	=~	MHWdfinancial	2	2	1.01817357696422	0.0264567341267068	38.4844770366583	0	0.966319330927326	1.07002782300112	1.02058427161318	0.865327805169995
QualEngag	=~	QIadmin	2	2	1	0	NA	NA	1	1	0.951427659507579	0.872639526518601
QualEngag	=~	QIstudent	2	2	1.03752050834971	0.0280272119835126	37.0183273655634	0	0.982588182274956	1.09245283442446	0.987125708950279	0.90136828348803
QualEngag	=~	QIadvisor	2	2	1.04272427274562	0.0275237899371199	37.8844728552211	0	0.988778635750823	1.09666990974043	0.992076714330112	0.924873825086269
QualEngag	=~	QIfaculty	2	2	1.02287332254507	0.0260157752900079	39.3174261056109	0	0.971883339946764	1.07386330514337	0.973189971241793	0.927574523736754
QualEngag	=~	QIstaff	2	2	1.01330576560703	0.0278356499759994	36.4031652388475	0	0.958748894167806	1.06786263704625	0.96408713293703	0.908495985843256
sbvalued	~~	sbvalued	2	2	0.158734448027429	0.0138041251549862	11.4990588860383	0	0.131678859885572	0.185790036169285	0.158734448027429	0.239959119587939
sbmyself	~~	sbmyself	2	2	0.179271055008864	0.0139364197264858	12.8634942493992	0	0.151956174271518	0.20658593574621	0.179271055008864	0.280486106521421
sbcommunity	~~	sbcommunity	2	2	0.107532496503846	0.0113167089455172	9.50209968477109	0	0.0853521545471095	0.129712838460582	0.107532496503846	0.185048322050961
pganalyze	~~	pganalyze	2	2	0.268700144538321	0.0154418272334853	17.4007998195738	0	0.2384347193052	0.298965569771442	0.268700144538321	0.515051673454494
pgthink	~~	pgthink	2	2	0.172837129751379	0.0111267127024283	15.5335303762862	0	0.151029173588295	0.194645085914462	0.172837129751379	0.402081539991424
pgwork	~~	pgwork	2	2	0.225481200108006	0.0131864525281744	17.0994586774752	0	0.199636228068937	0.251326172147075	0.225481200108006	0.459522707916712
pgvalues	~~	pgvalues	2	2	0.261776422382819	0.0157513834582124	16.6192654173709	0	0.230904278098042	0.292648566667595	0.261776422382819	0.515112311853009
pgprobsolve	~~	pgprobsolve	2	2	0.205155029740345	0.0127824297104685	16.0497678756902	0	0.180101927872912	0.230208131607778	0.205155029740345	0.436835346290514
SEacademic	~~	SEacademic	2	2	0.175797241332244	0.0117300574433585	14.9869037028271	0	0.152806751206676	0.198787731457813	0.175797241332244	0.315527343409552
SEwellness	~~	SEwellness	2	2	0.201575739066371	0.0119942262364213	16.8060644424293	0	0.17806748762056	0.225083990512183	0.201575739066371	0.362429928784227
SEnonacad	~~	SEnonacad	2	2	0.237722822902331	0.0165084119719935	14.4001024026798	0	0.205366929995274	0.270078715809388	0.237722822902331	0.358828849953982
SEactivities	~~	SEactivities	2	2	0.319767966264884	0.0183737256426616	17.4035452843826	0	0.283756125743447	0.355779806786321	0.319767966264884	0.46352350640003
SEdiverse	~~	SEdiverse	2	2	0.242972495930236	0.0158558433111981	15.3238456738935	0	0.211895614095777	0.274049377764695	0.242972495930236	0.374144129689921
sameinst	~~	sameinst	2	2	0.0923104898840734	0.0232189213660812	3.97565797431586	7.01849354465267e-05	0.0468022402466868	0.13781873952146	0.0923104898840734	0.193182209358216
evalexp	~~	evalexp	2	2	0.122597154788016	0.0219873909976197	5.57579363560179	2.46403890624691e-08	0.0795026603186811	0.165691649257351	0.122597154788016	0.253817031301778
MHWdacad	~~	MHWdacad	2	2	0.218738960253108	0.013922259076732	15.7114559531996	0	0.191451833879277	0.246026086626938	0.218738960253108	0.178784269936278
MHWdlonely	~~	MHWdlonely	2	2	0.172217711349665	0.0126588745628418	13.6045041361879	0	0.147406773121685	0.197028649577645	0.172217711349665	0.134520451705813
MHWdmental	~~	MHWdmental	2	2	0.128630994373648	0.00963624698815061	13.348661001718	0	0.109744297330741	0.147517691416556	0.128630994373648	0.105438675208738
MHWdexhaust	~~	MHWdexhaust	2	2	0.165687962471888	0.0113161643279615	14.6417070015927	0	0.143508687945947	0.18786723699783	0.165687962471888	0.129821085483421
MHWdsleep	~~	MHWdsleep	2	2	0.177116234261771	0.0119373662142894	14.8371283147666	0	0.153719426411499	0.200513042112044	0.177116234261771	0.140772711962257
MHWdfinancial	~~	MHWdfinancial	2	2	0.349437513538531	0.0198037225646208	17.6450418550499	0	0.310622930552051	0.388252096525011	0.349437513538531	0.251207789599679
QIadmin	~~	QIadmin	2	2	0.283511471088046	0.0165336982586155	17.1474927540976	0	0.251106017969907	0.315916924206185	0.283511471088046	0.238500256757393
QIstudent	~~	QIstudent	2	2	0.224917484409178	0.0145631846495884	15.4442513654138	0	0.196374166995779	0.253460801822578	0.224917484409178	0.187535217521843
QIadvisor	~~	QIadvisor	2	2	0.166386880337123	0.0112697000934807	14.764091231973	0	0.144298674037334	0.188475086636913	0.166386880337123	0.144608407670293
QIfaculty	~~	QIfaculty	2	2	0.153673917697909	0.0105829704147157	14.5208681188624	0	0.132931676835613	0.174416158560204	0.153673917697909	0.139605502914533
QIstaff	~~	QIstaff	2	2	0.196660865000101	0.012854416733362	15.299088949691	0	0.171466671160443	0.22185505883976	0.196660865000101	0.17463504370669
Belong	~~	Belong	2	2	0.368173350608975	0.0244445993602914	15.0615416183522	0	0.320262816246293	0.416083884971657	0.732287247654283	0.732287247654283
Gains	~~	Gains	2	2	0.234127874412319	0.0206141429567702	11.3576331988823	0	0.193724896644889	0.274530852179749	0.925423576987903	0.925423576987903
SupportEnv	~~	SupportEnv	2	2	0.282610166761914	0.0213569597285067	13.232696523967	0	0.240751294874769	0.32446903864906	0.741065547159286	0.741065547159286
Satisf	~~	Satisf	2	2	0.306009788502555	0.028703094108567	10.6612125976767	0	0.2497527578049	0.362266819200211	0.79373572105656	0.79373572105656
DevAdj	~~	DevAdj	2	2	0.134598412504933	0.020970201764216	6.41855591178025	1.37573064051821e-10	0.0934975722985316	0.175699252711335	1	1
EmoDiss	~~	EmoDiss	2	2	1.00474093722932	0.0651347780198304	15.425567842166	0	0.877079118169438	1.1324027562892	1	1
QualEngag	~~	QualEngag	2	2	0.905214591276069	0.0571841928484599	15.8298044649318	0	0.793135632808095	1.01729354974404	1	1
DevAdj	~~	EmoDiss	2	2	-0.274063961713422	0.0316796025455112	-8.65111742862616	0	-0.336154841747167	-0.211973081679677	-0.745255026215865	-0.745255026215865
DevAdj	~~	QualEngag	2	2	0.227164158787294	0.0228552422766031	9.93925840024202	0	0.182368707067214	0.271959610507373	0.650794792465809	0.650794792465809
EmoDiss	~~	QualEngag	2	2	-0.170754962571846	0.0365114478929818	-4.67675133213954	2.91455328582657e-06	-0.242316085465501	-0.099193839678191	-0.179048428082402	-0.179048428082402
sbvalued	~1		2	2	2.36677087923072	0.0294239890921335	80.4367780255694	0	2.30910092032864	2.4244408381328	2.36677087923072	2.90997497323301
sbmyself	~1		2	2	2.37722277665705	0.0287118176831705	82.7959693422848	0	2.32094864806736	2.43349690524675	2.37722277665705	2.97351731999416
sbcommunity	~1		2	2	2.35178043763209	0.0274830469029646	85.5720417730832	0	2.29791465551685	2.40564621974732	2.35178043763209	3.08510169908807
pganalyze	~1		2	2	2.98005782597088	0.0258956179851656	115.07961801406	0	2.92930334736255	3.03081230457922	2.98005782597088	4.12587572599487
pgthink	~1		2	2	3.0439712094595	0.0236683744149943	128.609221575061	0	2.9975820480335	3.09036037088549	3.0439712094595	4.64279047749893
pgwork	~1		2	2	3.02927477681548	0.0250593939585117	120.883800375649	0	2.98015926718239	3.07839028644856	3.02927477681548	4.32451082578313
pgvalues	~1		2	2	2.99898759018593	0.0253842088343508	118.143827517192	0	2.94923545509456	3.0487397252773	2.99898759018593	4.20688237964616
pgprobsolve	~1		2	2	2.97897329675148	0.0244652394050993	121.763504841509	0	2.93102230864434	3.02692428485863	2.97897329675148	4.34694766655166
SEacademic	~1		2	2	2.61348633382198	0.0267492377479551	97.7032077866132	0	2.56105879122208	2.66591387642187	2.61348633382198	3.50132726831769
SEwellness	~1		2	2	2.6107202155527	0.0267457752251052	97.612433873374	0	2.55829945937289	2.66314097173251	2.6107202155527	3.50068657052762
SEnonacad	~1		2	2	2.60332874048617	0.0291161613836498	89.4118117489235	0	2.54626211280617	2.66039536816618	2.60332874048617	3.19843294497449
SEactivities	~1		2	2	2.62681576601784	0.0298455933783391	88.013521216311	0	2.56831947789907	2.68531205413661	2.62681576601784	3.16262732142587
SEdiverse	~1		2	2	2.58148296946705	0.0288341063101304	89.5288011253564	0	2.52496915957279	2.6379967793613	2.58148296946705	3.20339264828945
sameinst	~1		2	2	2.8177621153609	0.0248689777554116	113.30429996254	0	2.76901981462796	2.86650441609383	2.8177621153609	4.07626455197958
evalexp	~1		2	2	2.84625792493409	0.025136525238033	113.231956206403	0	2.79699124077107	2.89552460909712	2.84625792493409	4.09538219013364
MHWdacad	~1		2	2	4.38436449324268	0.040037273710144	109.507068962387	0	4.30589287873163	4.46283610775374	4.38436449324268	3.96376805219462
MHWdlonely	~1		2	2	4.38644967958028	0.0408955069967041	107.259941292177	0	4.30629595873724	4.46660340042333	4.38644967958028	3.87675542533764
MHWdmental	~1		2	2	4.3834738010137	0.0396640875928151	110.514928416196	0	4.30573361785214	4.46121398417526	4.3834738010137	3.96867533461254
MHWdexhaust	~1		2	2	4.37685694161416	0.0406437254938074	107.688379656069	0	4.29719670344877	4.45651717977955	4.37685694161416	3.87426649947229
MHWdsleep	~1		2	2	4.34838922608453	0.0403718174666339	107.708532807034	0	4.26926191785951	4.42751653430956	4.34838922608453	3.87666670869116
MHWdfinancial	~1		2	2	4.38117717312359	0.0428302931790082	102.291552262147	0	4.29723134104544	4.46512300520174	4.38117717312359	3.71469023453345
QIadmin	~1		2	2	4.88992325847795	0.0391052882857765	125.045063540844	0	4.81327830183277	4.96656821512313	4.88992325847795	4.48498661390504
QIstudent	~1		2	2	4.83335390742395	0.039538837598618	122.243196840791	0	4.75585920974008	4.91084860510782	4.83335390742395	4.41345198035394
QIadvisor	~1		2	2	4.84373596977845	0.0385378249302906	125.687839896	0	4.76820322087257	4.91926871868433	4.84373596977845	4.51562318656164
QIfaculty	~1		2	2	4.8776001749477	0.037681281664587	129.443584705127	0	4.8037462199938	4.9514541299016	4.8776001749477	4.64897686263902
QIstaff	~1		2	2	4.85329835688612	0.0382179916936965	126.989884653897	0	4.77839246960502	4.92820424416721	4.85329835688612	4.57344769439911
