"lhs","op","rhs","block","group","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"DevAdj","~","bcscourses",1,1,"",-0.00707454974604444,0.0261118694823247,-0.270932334080225,0.786443075762239,-0.0582528735004114,0.0441037740083225,-0.00589871428631518,-0.00622410285547162,-0.00589871428631518
"DevAdj","~","bchstudy",1,1,"",0.03836989696909,0.0261642155959108,1.46650285877811,0.14251134295197,-0.0129110232826365,0.0896508172208164,0.0319925744451173,0.0321705016470457,0.0319925744451173
"DevAdj","~","bdegexp",1,1,"",0.0684796432588171,0.0257221038686075,2.66228779763202,0.00776114884813572,0.018065246069748,0.118894040447886,0.0570978881360479,0.058486020289683,0.0570978881360479
"SB1","|","t1",1,1,".p64.",-1.39989337139776,0.0783079287335291,-17.8767768990724,0,-1.55337409141941,-1.24641265137612,-1.39989337139776,-0.744211302694853,-0.744211302694853
"SB1","|","t2",1,1,".p65.",-0.118357422950967,0.0629372592400151,-1.88056207690271,0.0600315145368486,-0.241712184347057,0.00499733844512304,-0.118357422950967,-0.0629211722247073,-0.0629211722247073
"SB1","|","t3",1,1,".p66.",1.1669181391242,0.0764967165332417,15.2544866238424,0,1.01698732978347,1.31684894846492,1.1669181391242,0.620357011612076,0.620357011612076
"SB2","|","t1",1,1,".p67.",-1.41719180779662,0.073388374004896,-19.3108489868174,0,-1.56103037773018,-1.27335323786307,-1.41719180779662,-0.808101232340471,-0.808101232340471
"SB2","|","t2",1,1,".p68.",-0.241553282622936,0.0581644939551558,-4.15293362320269,3.28239972136046e-05,-0.355553595954039,-0.127552969291833,-0.241553282622936,-0.137736828769118,-0.137736828769118
"SB2","|","t3",1,1,".p69.",0.935365892920773,0.0681817862104213,13.718706195729,0,0.801732047546738,1.06899973829481,0.935365892920773,0.533357818327859,0.533357818327859
"SB3","|","t1",1,1,".p70.",-1.27703337312475,0.072957997160098,-17.5036791418828,0,-1.42002841994272,-1.13403832630678,-1.27703337312475,-0.700442500051289,-0.700442500051289
"SB3","|","t2",1,1,".p71.",-0.0461039068622842,0.0597997069645092,-0.770972120141769,0.440723457072874,-0.163309178798771,0.0711013650742029,-0.0461039068622842,-0.0252876208753517,-0.0252876208753517
"SB3","|","t3",1,1,".p72.",1.18836325371292,0.0729871137532226,16.2818228123242,0,1.04531113942108,1.33141536800477,1.18836325371292,0.651807655083461,0.651807655083461
"PG1","|","t1",1,1,".p73.",-1.24867037638479,0.067812901276518,-18.4134634100542,0,-1.38158122057393,-1.11575953219564,-1.24867037638479,-0.734430073485593,-0.734430073485593
"PG1","|","t2",1,1,".p74.",-0.119125624577238,0.0566934190334576,-2.10122491478132,0.0356212273068415,-0.230242684043253,-0.00800856511122389,-0.119125624577238,-0.0700660821838204,-0.0700660821838204
"PG1","|","t3",1,1,".p75.",1.00863248298767,0.0649277224333763,15.5346968164893,0,0.881376485420039,1.1358884805553,1.00863248298767,0.593247059120042,0.593247059120042
"PG2","|","t1",1,1,".p76.",-1.3924375695787,0.0730486631786708,-19.0617803117481,0,-1.5356103185277,-1.24926482062971,-1.3924375695787,-0.764514723276189,-0.764514723276189
"PG2","|","t2",1,1,".p77.",-0.160103533060387,0.0602963468785695,-2.65527749770345,0.00792431911801428,-0.278282201341717,-0.041924864779057,-0.160103533060387,-0.0879044855922955,-0.0879044855922955
"PG2","|","t3",1,1,".p78.",1.06600523579879,0.0686641673557223,15.524913165789,0,0.931425940753142,1.20058453084443,1.06600523579879,0.585287782851377,0.585287782851377
"PG3","|","t1",1,1,".p79.",-1.27457964645629,0.0733945746762152,-17.3661289281827,0,-1.4184303694823,-1.13072892343027,-1.27457964645629,-0.689304629570972,-0.689304629570972
"PG3","|","t2",1,1,".p80.",-0.0351582308618028,0.0615478649982045,-0.571233963401143,0.567841058586655,-0.155789829583617,0.0854733678600114,-0.0351582308618028,-0.0190139010676544,-0.0190139010676544
"PG3","|","t3",1,1,".p81.",1.20959472724757,0.0721748390851403,16.7592299834667,0,1.06813464205072,1.35105481244442,1.20959472724757,0.654160175642646,0.654160175642646
"PG4","|","t1",1,1,".p82.",-1.15263733453939,0.0671241814045113,-17.1717153255581,0,-1.28419831258396,-1.02107635649481,-1.15263733453939,-0.668341952751425,-0.668341952751425
"PG4","|","t2",1,1,".p83.",-0.0174536715741795,0.057517249396608,-0.303451082193245,0.761546121670902,-0.130185408881339,0.0952780657329804,-0.0174536715741795,-0.0101202872690487,-0.0101202872690487
"PG4","|","t3",1,1,".p84.",1.11879722882948,0.0666164859639996,16.7945999048057,0,0.988231315563418,1.24936314209553,1.11879722882948,0.648720202133296,0.648720202133296
"PG5","|","t1",1,1,".p85.",-1.16697514353826,0.0688715834185461,-16.9442182916912,0,-1.30196096659686,-1.03198932047967,-1.16697514353826,-0.651995950646855,-0.651995950646855
"PG5","|","t2",1,1,".p86.",0.0384848873981822,0.0585107379344846,0.657740591842719,0.510704834307046,-0.0761940516622692,0.153163826458634,0.0384848873981822,0.0215017353914122,0.0215017353914122
"PG5","|","t3",1,1,".p87.",1.24224871184965,0.0697802307335439,17.8023015801306,0,1.10548197277901,1.37901545092029,1.24224871184965,0.69405174078216,0.69405174078216
"SE1","|","t1",1,1,".p88.",-1.13664136877674,0.0695343612229538,-16.3464702743472,0,-1.27292621246172,-1.00035652509175,-1.13664136877674,-0.639326512944225,-0.639326512944225
"SE1","|","t2",1,1,".p89.",0.0454046258855415,0.058567008664188,0.775259432249357,0.438186375773002,-0.0693846017785122,0.160193853549595,0.0454046258855415,0.0255387336202455,0.0255387336202455
"SE1","|","t3",1,1,".p90.",1.22680893145863,0.0720181033770023,17.0347297961528,0,1.08565604260483,1.36796182031244,1.22680893145863,0.69004304941178,0.69004304941178
"SE2","|","t1",1,1,".p91.",-1.44830701494106,0.0796481123170649,-18.1838209696121,0,-1.60441444651911,-1.29219958336301,-1.44830701494106,-0.760808855549156,-0.760808855549156
"SE2","|","t2",1,1,".p92.",-0.180755966276957,0.0636290807273458,-2.8407760132746,0.00450039092606458,-0.305466672871946,-0.0560452596819675,-0.180755966276957,-0.0949527540902297,-0.0949527540902297
"SE2","|","t3",1,1,".p93.",1.09043914641386,0.0745607801811606,14.6248355202885,0,0.944302702599574,1.23657559022814,1.09043914641386,0.572817607365442,0.572817607365442
"SE3","|","t1",1,1,".p94.",-1.35933142849387,0.0782128780715234,-17.3798926981156,0,-1.51262585264128,-1.20603700434646,-1.35933142849387,-0.716834950277119,-0.716834950277119
"SE3","|","t2",1,1,".p95.",-0.0958932959337679,0.0626194104396245,-1.53136695571775,0.125678726107609,-0.218625085128563,0.0268384932610275,-0.0958932959337679,-0.0505687314967436,-0.0505687314967436
"SE3","|","t3",1,1,".p96.",1.16611342955603,0.0754200753882492,15.4615786785294,0,1.01829279808377,1.3139340610283,1.16611342955603,0.614942643693202,0.614942643693202
"MHWdacad","|","t1",1,1,".p97.",-1.51751776499132,0.0621250033777909,-24.4268439836225,0,-1.63928053415122,-1.39575499583142,-1.51751776499132,-0.904433174282903,-0.904433174282903
"MHWdacad","|","t2",1,1,".p98.",-0.631291461756642,0.050201285554144,-12.575205092622,0,-0.729684173420375,-0.532898750092909,-0.631291461756642,-0.376246627107867,-0.376246627107867
"MHWdacad","|","t3",1,1,".p99.",0.0819679824720771,0.0478536902760981,1.71288738651402,0.0867332592332872,-0.0118235269964097,0.175759491940564,0.0819679824720771,0.0488525171085625,0.0488525171085625
"MHWdacad","|","t4",1,1,".p100.",0.794482770491612,0.0522135347291177,15.2160311423727,0,0.69214612291701,0.896819418066214,0.794482770491612,0.473507849862247,0.473507849862247
"MHWdacad","|","t5",1,1,".p101.",1.6821485728643,0.0646253515510385,26.0292367080712,0,1.55548521133602,1.80881193439257,1.6821485728643,1.00255233149103,1.00255233149103
"MHWdlonely","|","t1",1,1,".p102.",-1.44849604382589,0.0622427252527193,-23.2717323662271,0,-1.57048954362084,-1.32650254403094,-1.44849604382589,-0.865908956302349,-0.865908956302349
"MHWdlonely","|","t2",1,1,".p103.",-0.555708195803531,0.0495559922590563,-11.213743696192,0,-0.652836155849427,-0.458580235757635,-0.555708195803531,-0.332201600334324,-0.332201600334324
"MHWdlonely","|","t3",1,1,".p104.",0.157642132153981,0.0476787807902104,3.30633731696321,0.000945242212364583,0.0641934389783887,0.251090825329574,0.157642132153981,0.0942382512569283,0.0942382512569283
"MHWdlonely","|","t4",1,1,".p105.",0.871852348804354,0.0529217648342258,16.4743627038021,0,0.768127595730973,0.975577101877735,0.871852348804354,0.521192143134134,0.521192143134134
"MHWdlonely","|","t5",1,1,".p106.",1.76461230395533,0.0679162234944289,25.9821911932438,0,1.63149895194028,1.89772565597038,1.76461230395533,1.05488282478175,1.05488282478175
"MHWdmental","|","t1",1,1,".p107.",-1.50934521143165,0.0605047073299545,-24.9459137650337,0,-1.62793225869349,-1.3907581641698,-1.50934521143165,-0.906789945284001,-0.906789945284001
"MHWdmental","|","t2",1,1,".p108.",-0.629378428683702,0.0496569656706344,-12.6745245140079,0,-0.726704292979688,-0.532052564387717,-0.629378428683702,-0.378120277976495,-0.378120277976495
"MHWdmental","|","t3",1,1,".p109.",0.0769894170273995,0.0475326300141268,1.6197171712257,0.105293045885428,-0.0161728258907567,0.170151659945556,0.0769894170273995,0.0462539839958172,0.0462539839958172
"MHWdmental","|","t4",1,1,".p110.",0.783541970223191,0.0515465232634496,15.2006754406806,0,0.682512641098574,0.884571299347809,0.783541970223191,0.470739215207417,0.470739215207417
"MHWdmental","|","t5",1,1,".p111.",1.66523821745346,0.0640386483686562,26.0036440473737,0,1.53972477303227,1.79075166187465,1.66523821745346,1.00044791652214,1.00044791652214
"MHWdpeers","|","t1",1,1,".p112.",-1.55862362852652,0.063005435228889,-24.7379233690599,0,-1.68211201240542,-1.43513524464763,-1.55862362852652,-0.918499569387803,-0.918499569387803
"MHWdpeers","|","t2",1,1,".p113.",-0.648280432430115,0.0506811118874875,-12.7913616786724,0,-0.747613586426035,-0.548947278434195,-0.648280432430115,-0.382032767328515,-0.382032767328515
"MHWdpeers","|","t3",1,1,".p114.",0.0848749464061156,0.0487155478166165,1.74225581380336,0.0814636914759999,-0.0106057728015915,0.180355665613823,0.0848749464061156,0.0500169510451531,0.0500169510451531
"MHWdpeers","|","t4",1,1,".p115.",0.820543635179127,0.0528730155081264,15.5191382086579,0,0.716914429029172,0.924172841329083,0.820543635179127,0.483547767262085,0.483547767262085
"MHWdpeers","|","t5",1,1,".p116.",1.73768766564561,0.0668154842282639,26.007259929586,0,1.60673172294861,1.86864360834261,1.73768766564561,1.02402231264444,1.02402231264444
"MHWdexhaust","|","t1",1,1,".p117.",-1.56814982091236,0.0618494070535668,-25.3543226300328,0,-1.68937243120251,-1.44692721062221,-1.56814982091236,-0.905202307314978,-0.905202307314978
"MHWdexhaust","|","t2",1,1,".p118.",-0.649247300583561,0.0507215435175379,-12.8002275869044,0,-0.748659699118217,-0.549834902048906,-0.649247300583561,-0.374772962805513,-0.374772962805513
"MHWdexhaust","|","t3",1,1,".p119.",0.093598968366111,0.0485616239648158,1.92742665348107,0.0539264806197715,-0.00158006563570513,0.188778002367927,0.093598968366111,0.0540292776859874,0.0540292776859874
"MHWdexhaust","|","t4",1,1,".p120.",0.834616519142365,0.0527243242896469,15.829819165767,0,0.731278742425447,0.937954295859283,0.834616519142365,0.481775904812023,0.481775904812023
"MHWdexhaust","|","t5",1,1,".p121.",1.75632169658296,0.0663551035180772,26.4685247021653,0,1.6262680834971,1.88637530966882,1.75632169658296,1.01382306137642,1.01382306137642
"QIstudent","|","t1",1,1,".p122.",-1.77273583518024,0.0703631272228207,-25.1941024390015,0,-1.91064503037658,-1.6348266399839,-1.77273583518024,-1.03752850920208,-1.03752850920208
"QIstudent","|","t2",1,1,".p123.",-0.929412722628309,0.0540843198482543,-17.1845134640869,0,-1.03541604165923,-0.823409403597386,-0.929412722628309,-0.543957073245463,-0.543957073245463
"QIstudent","|","t3",1,1,".p124.",-0.278158359628017,0.0474248241682023,-5.86524809541663,4.48461645596865e-09,-0.371109306970839,-0.185207412285196,-0.278158359628017,-0.162797650083951,-0.162797650083951
"QIstudent","|","t4",1,1,".p125.",0.328681194161515,0.047123320522266,6.97491582763596,3.06044078968171e-12,0.236321183105937,0.421041205217094,0.328681194161515,0.192367132549382,0.192367132549382
"QIstudent","|","t5",1,1,".p126.",0.982965497636253,0.0530791382225955,18.5188669325044,0,0.878932298389542,1.08699869688296,0.982965497636253,0.575299887958732,0.575299887958732
"QIstudent","|","t6",1,1,".p127.",1.83281923789976,0.0680224104364439,26.9443441674599,0,1.69949776330273,1.96614071249679,1.83281923789976,1.07269350221134,1.07269350221134
"QIfaculty","|","t1",1,1,".p128.",-1.76394920737278,0.0672366857733637,-26.2349220084787,0,-1.89573068992841,-1.63216772481715,-1.76394920737278,-1.03214466550663,-1.03214466550663
"QIfaculty","|","t2",1,1,".p129.",-0.92535561138599,0.0526618490071655,-17.5716506129529,0,-1.02857093879932,-0.82214028397266,-0.92535561138599,-0.541455986372303,-0.541455986372303
"QIfaculty","|","t3",1,1,".p130.",-0.277914886747514,0.0469426156125973,-5.92031106747562,3.2133324889827e-09,-0.369920722688312,-0.185909050806715,-0.277914886747514,-0.162617135812292,-0.162617135812292
"QIfaculty","|","t4",1,1,".p131.",0.327126998967316,0.0468193219137881,6.98700847418676,2.80819811848687e-12,0.235362814235704,0.418891183698928,0.327126998967316,0.191412760365243,0.191412760365243
"QIfaculty","|","t5",1,1,".p132.",0.979841832396064,0.0523652402079449,18.7116840962643,0,0.877207847546703,1.08247581724542,0.979841832396064,0.573337665348153,0.573337665348153
"QIfaculty","|","t6",1,1,".p133.",1.82339077261,0.067064985721676,27.1884166229035,0,1.69194581597182,1.95483572924818,1.82339077261,1.06692587928111,1.06692587928111
"QIadvisor","|","t1",1,1,".p134.",-1.66176123801015,0.0699118476348218,-23.7693795004561,0,-1.79878594146705,-1.52473653455324,-1.66176123801015,-0.954484892063223,-0.954484892063223
"QIadvisor","|","t2",1,1,".p135.",-0.812324184584094,0.0541155725838949,-15.0109136020829,0,-0.918388757851291,-0.706259611316897,-0.812324184584094,-0.466583973622786,-0.466583973622786
"QIadvisor","|","t3",1,1,".p136.",-0.159866003540834,0.0478700319415041,-3.3395842253915,0.000839039037933365,-0.253689542084964,-0.0660424649967041,-0.159866003540834,-0.0918240729438174,-0.0918240729438174
"QIadvisor","|","t4",1,1,".p137.",0.44855580752879,0.0485729943639229,9.23467481061761,0,0.353354487954234,0.543757127103346,0.44855580752879,0.257642152037509,0.257642152037509
"QIadvisor","|","t5",1,1,".p138.",1.10247654433479,0.0559486432603273,19.7051524414096,0,0.99281921856067,1.21213387010891,1.10247654433479,0.633242117671301,0.633242117671301
"QIadvisor","|","t6",1,1,".p139.",1.95592007872422,0.0736930532767017,26.54144443412,0,1.8114843483911,2.10035580905735,1.95592007872422,1.12344428460786,1.12344428460786
"QIstaff","|","t1",1,1,".p140.",-1.81995685223486,0.0720304893307887,-25.2664790860575,0,-1.961134017112,-1.67877968735772,-1.81995685223486,-1.02679654765788,-1.02679654765788
"QIstaff","|","t2",1,1,".p141.",-0.94180626959348,0.0556227087833976,-16.9320461047843,0,-1.0508247755315,-0.83278776365546,-0.94180626959348,-0.53135513899334,-0.53135513899334
"QIstaff","|","t3",1,1,".p142.",-0.263214586035639,0.0493014520314897,-5.33888101039133,9.35219954811828e-08,-0.359843656402888,-0.166585515668391,-0.263214586035639,-0.148502327350625,-0.148502327350625
"QIstaff","|","t4",1,1,".p143.",0.367943892582828,0.0493029381014334,7.46292019809932,8.45989944764369e-14,0.271311909572011,0.464575875593645,0.367943892582828,0.207589272334626,0.207589272334626
"QIstaff","|","t5",1,1,".p144.",1.04749548269681,0.056208899733526,18.6357585304597,0,0.937328063608477,1.15766290178515,1.04749548269681,0.590983651068183,0.590983651068183
"QIstaff","|","t6",1,1,".p145.",1.92656781621948,0.0735789074605037,26.1836969685047,0,1.78235580757509,2.07077982486387,1.92656781621948,1.08694509987629,1.08694509987629
"SB1","~~","SB1",1,1,"",1,0,NA,NA,1,1,1,0.282619815735736,0.282619815735736
"SB2","~~","SB2",1,1,"",1,0,NA,NA,1,1,1,0.325142897590595,0.325142897590595
"SB3","~~","SB3",1,1,"",1,0,NA,NA,1,1,1,0.300843397749028,0.300843397749028
