lhs	op	rhs	label	est	se	z	pvalue	std.lv	std.all	std.nox
DevAdj	~	hapcl		0.0146345848110102	0.0131865660875249	1.10981014419328	0.267080847072368	0.0468925729637265	0.020153039275419	0.0468925729637265
DevAdj	~	hprecalc13		0.00226871709029773	0.0117651346554678	0.192833924705092	0.847089034014129	0.00726949093976352	0.00343500136698873	0.00726949093976352
DevAdj	~	hchallenge_c		-5.55440369455467e-05	0.004574355096497	-0.0121424847380305	0.990311936966224	-0.000177975859158602	-0.000215045435152366	-0.000177975859158602
DevAdj	~	cSFcareer_c		-0.00139271047701071	0.00694317661314441	-0.200586929385335	0.841021579192817	-0.00446256443240106	-0.00355315799469149	-0.00446256443240106
sbvalued	~~	sbvalued		0.151675653948864	0.00487343237519817	31.1229626824762	0	0.151675653948864	0.256414822122749	0.256414822122749
sbmyself	~~	sbmyself		0.178653499544689	0.00523727317509197	34.1119306883494	0	0.178653499544689	0.291333356849994	0.291333356849994
sbcommunity	~~	sbcommunity		0.118784396420138	0.00452160676903688	26.2703951244834	0	0.118784396420138	0.208389958521143	0.208389958521143
pganalyze	~~	pganalyze		0.254535497563968	0.00622078279220036	40.9169562845218	0	0.254535497563968	0.49669790431603	0.49669790431603
pgthink	~~	pgthink		0.172842818034114	0.0047406788552263	36.4595078706008	0	0.172842818034114	0.391674885875576	0.391674885875576
pgwork	~~	pgwork		0.220376068272803	0.00565209223195538	38.9901755365662	0	0.220376068272803	0.445879459991645	0.445879459991645
pgvalues	~~	pgvalues		0.271427657096995	0.00654660622773896	41.4608191870339	0	0.271427657096995	0.512731061514117	0.512731061514117
pgprobsolve	~~	pgprobsolve		0.193748761534255	0.0050890976060357	38.0713392693565	0	0.193748761534255	0.42380075214779	0.42380075214779
SEacademic	~~	SEacademic		0.167851757247648	0.00462589048394172	36.2852855748159	0	0.167851757247648	0.314895010157478	0.314895010157478
SEwellness	~~	SEwellness		0.191375634274259	0.00504010539240098	37.9705619971355	0	0.191375634274259	0.34565909192688	0.34565909192688
SEnonacad	~~	SEnonacad		0.247971180614846	0.00614637051511705	40.3443267868345	0	0.247971180614846	0.400766534567059	0.400766534567059
SEactivities	~~	SEactivities		0.302480191009579	0.0071384157291955	42.3735745415416	0	0.302480191009579	0.463865495515522	0.463865495515522
SEdiverse	~~	SEdiverse		0.229019559618865	0.00578784119597862	39.5690814354042	0	0.229019559618865	0.380849903589908	0.380849903589908
sameinst	~~	sameinst		0.0863309837035016	0.00882618934911664	9.78122950785572	0	0.0863309837035016	0.193615454029216	0.193615454029216
evalexp	~~	evalexp		0.13166498478856	0.00828723443023931	15.8876867665439	0	0.13166498478856	0.287688752260157	0.287688752260157
MHWdacad	~~	MHWdacad		0.2208917267471	0.00544011757162517	40.6042192726198	0	0.2208917267471	0.184422689163634	0.184422689163634
MHWdlonely	~~	MHWdlonely		0.175773985573658	0.00457982043726787	38.3801041943289	0	0.175773985573658	0.149331900113074	0.149331900113074
MHWdmental	~~	MHWdmental		0.128103162728249	0.00365342611445864	35.0638438317594	0	0.128103162728249	0.113810907067067	0.113810907067067
MHWdexhaust	~~	MHWdexhaust		0.158151163084612	0.00418782654897706	37.764496985493	0	0.158151163084612	0.138730708552508	0.138730708552508
MHWdsleep	~~	MHWdsleep		0.184288463697135	0.00470753296169055	39.1475673557374	0	0.184288463697135	0.156815734216466	0.156815734216466
MHWdfinancial	~~	MHWdfinancial		0.34794517791763	0.0080436792060048	43.2569684850039	0	0.34794517791763	0.266842058729135	0.266842058729135
QIadmin	~~	QIadmin		0.266971969421375	0.00649611887047841	41.0971496587952	0	0.266971969421375	0.21693374750387	0.21693374750387
QIstudent	~~	QIstudent		0.222094336408507	0.00565668273876087	39.2622932318029	0	0.222094336408507	0.180776931317283	0.180776931317283
QIadvisor	~~	QIadvisor		0.161911262176641	0.00450613843467004	35.9312667651092	0	0.161911262176641	0.138891548977573	0.138891548977573
QIfaculty	~~	QIfaculty		0.158500187349903	0.00444225302641815	35.6801349241701	0	0.158500187349903	0.135902852116709	0.135902852116709
QIstaff	~~	QIstaff		0.189473589971317	0.00502395640983232	37.7140194927849	0	0.189473589971317	0.158335961659092	0.158335961659092
Belong	~~	Belong		0.342450269971976	0.0105547407584604	32.4451616395673	0	0.778563498307474	0.778563498307474	0.778563498307474
Gains	~~	Gains		0.233646114781614	0.00891072802284345	26.2207660454501	0	0.905886515134824	0.905886515134824	0.905886515134824
SupportEnv	~~	SupportEnv		0.281505709575534	0.00915736410507622	30.7409104132363	0	0.770850154345826	0.770850154345826	0.770850154345826
Satisf	~~	Satisf		0.270029429406313	0.0105283029367642	25.6479539986816	0	0.751003968657372	0.751003968657372	0.751003968657372
DevAdj	~~	DevAdj		0.0326026743920331	0.00374199759003449	8.71263906712794	0	0.334734549824399	0.334734549824399	0.334734549824399
EmoDiss	~~	EmoDiss		0.962827174197233	0.0240652573935261	40.0090120979236	0	0.985639509568464	0.985639509568464	0.985639509568464
QualEngag	~~	QualEngag		0.948610696785538	0.0244854169910659	38.7418640708329	0	0.984353213168984	0.984353213168984	0.984353213168984
x_FASt	~~	x_FASt		0.244418376318473	0	NA	NA	0.244418376318473	1	0.244418376318473
x_FASt	~~	XZ_c		0.400082636002634	0	NA	NA	0.400082636002634	0.592983455609864	0.400082636002634
x_FASt	~~	cohort		-0.00222770691252577	0	NA	NA	-0.00222770691252577	-0.00901305571247558	-0.00222770691252577
x_FASt	~~	hgrades_c		0.0681745215396254	0	NA	NA	0.0681745215396254	0.142771772723977	0.0681745215396254
x_FASt	~~	bparented_c		0.0268329418983329	0	NA	NA	0.0268329418983329	0.0562649497093115	0.0268329418983329
x_FASt	~~	pell		-0.0101227399565809	0	NA	NA	-0.0101227399565809	-0.0412700850752879	-0.0101227399565809
x_FASt	~~	hapcl		0.0275061799936483	0	NA	NA	0.0275061799936483	0.129457395320753	0.0275061799936483
x_FASt	~~	hprecalc13		0.0143689429331163	0	NA	NA	0.0143689429331163	0.0615084776098661	0.0143689429331163
x_FASt	~~	hchallenge_c		0.0116600656476992	0	NA	NA	0.0116600656476992	0.0195193314295686	0.0116600656476992
x_FASt	~~	cSFcareer_c		0.00115257448904641	0	NA	NA	0.00115257448904641	0.00292800663014603	0.00115257448904641
XZ_c	~~	XZ_c		1.86243188405926	0	NA	NA	1.86243188405926	1	1.86243188405926
XZ_c	~~	cohort		-0.00495450812961179	0	NA	NA	-0.00495450812961179	-0.00726174972361184	-0.00495450812961179
XZ_c	~~	hgrades_c		0.2783028938715	0	NA	NA	0.2783028938715	0.21113717379292	0.2783028938715
XZ_c	~~	bparented_c		0.0500546148660329	0	NA	NA	0.0500546148660329	0.0380224850037712	0.0500546148660329
XZ_c	~~	pell		-0.0399554241693065	0	NA	NA	-0.0399554241693065	-0.0590119217226444	-0.0399554241693065
XZ_c	~~	hapcl		0.116843513111421	0	NA	NA	0.116843513111421	0.199217698684297	0.116843513111421
XZ_c	~~	hprecalc13		0.0224547010427859	0	NA	NA	0.0224547010427859	0.034821234487459	0.0224547010427859
XZ_c	~~	hchallenge_c		0.0215023108688802	0	NA	NA	0.0215023108688802	0.0130399464355523	0.0215023108688802
XZ_c	~~	cSFcareer_c		-0.00947391775155892	0	NA	NA	-0.00947391775155892	-0.00871885372257396	-0.00947391775155892
cohort	~~	cohort		0.249941365989979	0	NA	NA	0.249941365989979	1	0.249941365989979
cohort	~~	hgrades_c		-0.0071788757894391	0	NA	NA	-0.0071788757894391	-0.0148670413823549	-0.0071788757894391
cohort	~~	bparented_c		-0.00890638718286612	0	NA	NA	-0.00890638718286612	-0.0184679663126418	-0.00890638718286612
cohort	~~	pell		-0.0018206095675628	0	NA	NA	-0.0018206095675628	-0.00734009975670342	-0.0018206095675628
cohort	~~	hapcl		0.000531545821096616	0	NA	NA	0.000531545821096616	0.00247391714400489	0.000531545821096616
cohort	~~	hprecalc13		-0.000319674188554997	0	NA	NA	-0.000319674188554997	-0.00135321121157587	-0.000319674188554997
cohort	~~	hchallenge_c		0.00940402284554219	0	NA	NA	0.00940402284554219	0.0155677366415902	0.00940402284554219
cohort	~~	cSFcareer_c		-0.00491993668012881	0	NA	NA	-0.00491993668012881	-0.0123597710015975	-0.00491993668012881
hgrades_c	~~	hgrades_c		0.932879691406082	0	NA	NA	0.932879691406082	1	0.932879691406082
hgrades_c	~~	bparented_c		-0.0184623414215319	0	NA	NA	-0.0184623414215319	-0.019815750747485	-0.0184623414215319
hgrades_c	~~	pell		-0.0342340385290111	0	NA	NA	-0.0342340385290111	-0.0714413293132226	-0.0342340385290111
hgrades_c	~~	hapcl		0.0275813344326057	0	NA	NA	0.0275813344326057	0.0664455600770521	0.0275813344326057
hgrades_c	~~	hprecalc13		0.0238800236091139	0	NA	NA	0.0238800236091139	0.0523237687837761	0.0238800236091139
hgrades_c	~~	hchallenge_c		0.0185621565628914	0	NA	NA	0.0185621565628914	0.0159054690948372	0.0185621565628914
hgrades_c	~~	cSFcareer_c		-0.0195651372953789	0	NA	NA	-0.0195651372953789	-0.0254413446276323	-0.0195651372953789
bparented_c	~~	bparented_c		0.930522450580208	0	NA	NA	0.930522450580208	1	0.930522450580208
bparented_c	~~	pell		-0.0110740674336468	0	NA	NA	-0.0110740674336468	-0.0231391790686038	-0.0110740674336468
bparented_c	~~	hapcl		9.6761861659094e-05	0	NA	NA	9.6761861659094e-05	0.000233401852720487	9.6761861659094e-05
bparented_c	~~	hprecalc13		0.00156861764121477	0	NA	NA	0.00156861764121477	0.00344136511871173	0.00156861764121477
bparented_c	~~	hchallenge_c		-0.00380252972016348	0	NA	NA	-0.00380252972016348	-0.00326242141580709	-0.00380252972016348
bparented_c	~~	cSFcareer_c		-0.0112660339717114	0	NA	NA	-0.0112660339717114	-0.0146682265515199	-0.0112660339717114
pell	~~	pell		0.246145317091356	0	NA	NA	0.246145317091356	1	0.246145317091356
pell	~~	hapcl		-0.0146792811816264	0	NA	NA	-0.0146792811816264	-0.0688450171033244	-0.0146792811816264
pell	~~	hprecalc13		-0.0137365389964428	0	NA	NA	-0.0137365389964428	-0.0585947384334023	-0.0137365389964428
pell	~~	hchallenge_c		0.00443381063655988	0	NA	NA	0.00443381063655988	0.00739626089632897	0.00443381063655988
pell	~~	cSFcareer_c		0.0059053679226837	0	NA	NA	0.0059053679226837	0.0149493101518821	0.0059053679226837
hapcl	~~	hapcl		0.184702586373808	0	NA	NA	0.184702586373808	1	0.184702586373808
hapcl	~~	hprecalc13		0.0125253803235046	0	NA	NA	0.0125253803235046	0.0616781755454709	0.0125253803235046
hapcl	~~	hchallenge_c		0.0182872472091806	0	NA	NA	0.0182872472091806	0.0352162183047045	0.0182872472091806
hapcl	~~	cSFcareer_c		-0.0100222322146914	0	NA	NA	-0.0100222322146914	-0.0292885555091715	-0.0100222322146914
hprecalc13	~~	hprecalc13		0.223277946484149	0	NA	NA	0.223277946484149	1	0.223277946484149
hprecalc13	~~	hchallenge_c		-0.00987841049791952	0	NA	NA	-0.00987841049791952	-0.0173019488899662	-0.00987841049791952
hprecalc13	~~	cSFcareer_c		-0.00558566391120841	0	NA	NA	-0.00558566391120841	-0.0148464242421268	-0.00558566391120841
hchallenge_c	~~	hchallenge_c		1.45995093268128	0	NA	NA	1.45995093268128	1	1.45995093268128
hchallenge_c	~~	cSFcareer_c		0.0165467985304136	0	NA	NA	0.0165467985304136	0.0171994607013369	0.0165467985304136
cSFcareer_c	~~	cSFcareer_c		0.633957346746903	0	NA	NA	0.633957346746903	1	0.633957346746903
sbvalued	~1			2.78890817636883	0.0248880074845869	112.058314756454	0	2.78890817636883	3.62616732777478	3.62616732777478
sbmyself	~1			2.79004760649491	0.0248644725175784	112.210206933706	0	2.79004760649491	3.56287803925618	3.56287803925618
sbcommunity	~1			2.79615364369658	0.0250396802388721	111.668903796774	0	2.79615364369658	3.70356292537627	3.70356292537627
pganalyze	~1			2.98217158969019	0.0153525633152694	194.245842107953	0	2.98217158969019	4.16585945054604	4.16585945054604
pgthink	~1			2.99546016718023	0.015031627663993	199.277166394668	0	2.99546016718023	4.509212916857	4.509212916857
pgwork	~1			2.98359035637464	0.0154854959115154	192.669990901354	0	2.98359035637464	4.24390557724132	4.24390557724132
pgvalues	~1			2.97493129424762	0.0154669887557946	192.340690306191	0	2.97493129424762	4.08878905310652	4.08878905310652
pgprobsolve	~1			2.98294459443942	0.0150599791395631	198.070964560842	0	2.98294459443942	4.41170618131847	4.41170618131847
SEacademic	~1			2.8126583252608	0.0232532011663726	120.957897587378	0	2.8126583252608	3.85244920892681	3.85244920892681
SEwellness	~1			2.79549965847271	0.0232752403296387	120.106156537208	0	2.79549965847271	3.75699065084944	3.75699065084944
SEnonacad	~1			2.79582186697921	0.0237763557888328	117.588325637873	0	2.79582186697921	3.55430438256911	3.55430438256911
SEactivities	~1			2.7947928755235	0.0234056367262739	119.406829568803	0	2.7947928755235	3.46096488225339	3.46096488225339
SEdiverse	~1			2.78733786319287	0.0237392537985226	117.414721071238	0	2.78733786319287	3.59443183194016	3.59443183194016
sameinst	~1			2.99548928712731	0.0234310052420737	127.8429694407	0	2.99548928712731	4.48595007008178	4.48595007008178
evalexp	~1			2.97982817956209	0.022532337879444	132.246737799922	0	2.97982817956209	4.40471200000188	4.40471200000188
MHWdacad	~1			3.58808135154964	0.0512331050086793	70.0344308810053	0	3.58808135154964	3.27853429721018	3.27853429721018
MHWdlonely	~1			3.59176686765705	0.0517624006948754	69.3894954530701	0	3.59176686765705	3.31060323758879	3.31060323758879
MHWdmental	~1			3.58774260390151	0.0515569357372048	69.5879720662396	0	3.58774260390151	3.38168611315136	3.38168611315136
MHWdexhaust	~1			3.59658952448845	0.0512230380636514	70.2142953727034	0	3.59658952448845	3.36853436373415	3.36853436373415
MHWdsleep	~1			3.59131063479532	0.0515092660268311	69.721642566691	0	3.59131063479532	3.31282667657217	3.31282667657217
MHWdfinancial	~1			3.60844359380481	0.0509845622805499	70.7752196429349	0	3.60844359380481	3.160033241865	3.160033241865
QIadmin	~1			5.01035237386787	0.051101550089733	98.0469744082092	0	5.01035237386787	4.51646862099136	4.51646862099136
QIstudent	~1			5.00755636034647	0.0521004547718334	96.1134865765827	0	5.00755636034647	4.51781672749572	4.51781672749572
QIadvisor	~1			5.00387209944395	0.0519046715283924	96.4050431704743	0	5.00387209944395	4.63452876449317	4.63452876449317
QIfaculty	~1			5.01418464328753	0.0520002869049573	96.4260957338972	0	5.01418464328753	4.64301105873923	4.64301105873923
QIstaff	~1			5.00789805953409	0.0520491003410651	96.2148822307888	0	5.00789805953409	4.57794868170577	4.57794868170577
x_FASt	~1			0.425289735099338	0	NA	NA	0.425289735099338	0.860236712781177	0.425289735099338
XZ_c	~1			0.696146668046355	0	NA	NA	0.696146668046355	0.510106138587453	0.696146668046355
cohort	~1			0.492342715231788	0	NA	NA	0.492342715231788	0.984800922890121	0.492342715231788
hgrades_c	~1			-0.000316895124108458	0	NA	NA	-0.000316895124108458	-0.000328097361325414	-0.000316895124108458
bparented_c	~1			0.00200844871746322	0	NA	NA	0.00200844871746322	0.00208207955353473	0.00200844871746322
pell	~1			1.43791390728477	0	NA	NA	1.43791390728477	2.89825834686836	1.43791390728477
hapcl	~1			0.251899044434601	0	NA	NA	0.251899044434601	0.58612471097846	0.251899044434601
hprecalc13	~1			0.350855408388521	0	NA	NA	0.350855408388521	0.742515050200197	0.350855408388521
hchallenge_c	~1			-0.000162675777636418	0	NA	NA	-0.000162675777636418	-0.000134633693891812	-0.000162675777636418
cSFcareer_c	~1			-0.000404615488580021	0	NA	NA	-0.000404615488580021	-0.000508174049910931	-0.000404615488580021
Belong	~1			0	0	NA	NA	0	0	0
Gains	~1			0	0	NA	NA	0	0	0
SupportEnv	~1			0	0	NA	NA	0	0	0
Satisf	~1			0	0	NA	NA	0	0	0
DevAdj	~1			0	0	NA	NA	0	0	0
EmoDiss	~1			0	0	NA	NA	0	0	0
QualEngag	~1			0	0	NA	NA	0	0	0
dir_z_low	:=	c+cz*-1.79563062746	dir_z_low	0.0703512343986275	0.0207143472479971	3.39625639931424	0.000683143347125714	0.225421522696286	0.120473785865139	0.225421522696286
dir_z_mid	:=	c+cz*0	dir_z_mid	0.067113775680458	0.0140220538283517	4.78630138651717	1.69882891443152e-06	0.215047960950646	0.106316888116373	0.215047960950646
dir_z_high	:=	c+cz*1.79563062746	dir_z_high	0.0638763169622885	0.011627873390576	5.49337912589055	3.94315025076253e-08	0.204674399205006	0.0921599903676076	0.204674399205006
a1_z_low	:=	a1+a1z*-1.79563062746	a1_z_low	0.0752080321098667	0.0536664144655588	1.40139848839972	0.161094944054243	0.0760937710841406	-0.0109877013187619	0.0760937710841406
a1_z_mid	:=	a1+a1z*0	a1_z_mid	0.130407871744134	0.0361691381889292	3.60550121661594	0.000311551031325186	0.131943709490655	0.0652312374298524	0.131943709490655
a1_z_high	:=	a1+a1z*1.79563062746	a1_z_high	0.185607711378402	0.0298695065024983	6.21395306155718	5.16679588002944e-10	0.18779364789717	0.141450176178467	0.18779364789717
a2_z_low	:=	a2+a2z*-1.79563062746	a2_z_low	0.0369282552669446	0.0534385148023414	0.691041946123221	0.48953918125922	0.0376175287939725	0.0640533530830797	0.0376175287939725
a2_z_mid	:=	a2+a2z*0	a2_z_mid	-0.0143433618309052	0.0360081848542217	-0.398336152987828	0.690382414455038	-0.0146110836479031	-0.00722352789854906	-0.0146110836479031
a2_z_high	:=	a2+a2z*1.79563062746	a2_z_high	-0.0656149789287551	0.0297260896642154	-2.2073195522835	0.0272917422595158	-0.0668396960897786	-0.0785004088801778	-0.0668396960897786
ind_EmoDiss_z_low	:=	a1_z_low*b1	ind_EmoDiss_z_low	-0.0138776486993948	0.00992087915543005	-1.39883255122597	0.161863202532804	-0.0444671757077617	0.00642092037501376	-0.0444671757077617
ind_EmoDiss_z_mid	:=	a1_z_mid*b1	ind_EmoDiss_z_mid	-0.0240633158577672	0.00675489163008833	-3.56235409470996	0.00036754418578111	-0.0771043940898554	-0.0381193999863744	-0.0771043940898554
ind_EmoDiss_z_high	:=	a1_z_high*b1	ind_EmoDiss_z_high	-0.0342489830161397	0.00570783702300708	-6.00034354136064	1.96900495907926e-09	-0.109741612471949	-0.0826597203477626	-0.109741612471949
ind_QualEngag_z_low	:=	a2_z_low*b2	ind_QualEngag_z_low	0.00626675562666113	0.00907274102791027	0.690723520861319	0.489739305216387	0.0200801252146192	0.034191489753855	0.0200801252146192
ind_QualEngag_z_mid	:=	a2_z_mid*b2	ind_QualEngag_z_mid	-0.00243408042999317	0.00611155648968289	-0.398275044025563	0.690427454118402	-0.00779935308292181	-0.00385589775151317	-0.00779935308292181
ind_QualEngag_z_high	:=	a2_z_high*b2	ind_QualEngag_z_high	-0.0111349164866475	0.0050682349793798	-2.19700083598137	0.0280203865033546	-0.0356788313804628	-0.0419032852568814	-0.0356788313804628
total_z_low	:=	dir_z_low+ind_EmoDiss_z_low+ind_QualEngag_z_low	total_z_low	0.0627403413258939	0.0243988607219244	2.57144552940197	0.0101274945583791	0.201034472203143	0.161086195994008	0.201034472203143
total_z_mid	:=	dir_z_mid+ind_EmoDiss_z_mid+ind_QualEngag_z_mid	total_z_mid	0.0406163793926976	0.0164316473989203	2.47183854464687	0.0134420209422168	0.130144213777869	0.0643415903784856	0.130144213777869
total_z_high	:=	dir_z_high+ind_EmoDiss_z_high+ind_QualEngag_z_high	total_z_high	0.0184924174595014	0.0135434012774303	1.36541900226485	0.172121394805617	0.0592539553525944	-0.0324030152370364	0.0592539553525944
