lhs	op	rhs	label	est	se	z	pvalue	std.lv	std.all	std.nox
DevAdj	=~	Gains		0.68947767032295	0.0434649500065342	15.8628428243746	0	0.531834365745165	0.531834365745165	0.531834365745165
DevAdj	=~	SupportEnv		0.351896901774156	0.0264469416469734	13.3057692065664	0	0.352506823491562	0.352506823491562	0.352506823491562
DevAdj	=~	Satisf		0.834294694186671	0.0530281400282701	15.7330559537237	0	0.54834687028222	0.54834687028222	0.54834687028222
EmoDiss	=~	MHWdacad		1	0	NA	NA	0.814590337002899	0.546993513279196	0.546993513279196
EmoDiss	=~	MHWdlonely		0.876403018292249	0.0344095570361422	25.46975589868	0	0.713909430021041	0.495975001142757	0.495975001142757
EmoDiss	=~	MHWdmental		1.15483926343644	0.0387734012540661	29.7843167244795	0	0.940720904786866	0.626121858052351	0.626121858052351
EmoDiss	=~	MHWdexhaust		1.07323777362914	0.0377223453495647	28.4509821349569	0	0.874249119704802	0.590830317919978	0.590830317919978
EmoDiss	=~	MHWdsleep		1.02561851658868	0.0368204216051201	27.8546108892479	0	0.835458933064384	0.565997814517701	0.565997814517701
EmoDiss	=~	MHWdfinancial		1.07356387032865	0.0380855798883066	28.1881980916947	0	0.874514754925154	0.582704190382012	0.582704190382012
QualEngag	=~	QIadmin		1	0	NA	NA	1.01236213594667	0.724514285298061	0.724514285298061
QualEngag	=~	QIstudent		0.892943858311396	0.0206296346381957	43.2845212225966	0	0.903982551680586	0.687201997484975	0.687201997484975
QualEngag	=~	QIadvisor		0.941937448694702	0.0211557800890005	44.523881640481	0	0.953581807488726	0.708757653050945	0.708757653050945
QualEngag	=~	QIfaculty		0.93911097549437	0.0214578460562832	43.7653888014255	0	0.950720393042442	0.70227901046802	0.70227901046802
QualEngag	=~	QIstaff		0.903966351967977	0.0209601202376064	43.1279182428586	0	0.915141306902221	0.684273260235708	0.684273260235708
EmoDiss	~	x_FASt	a1	0.212776204750443	0.0432553931273843	4.91906764374631	8.69574172002174e-07	0.261206394288084	0.116180610847491	0.261206394288084
EmoDiss	~	XZ_c	a1z	0.166568414051789	0.0176024300609934	9.46280788928684	0	0.204481205442038	0.21531920810962	0.204481205442038
EmoDiss	~	cohort	g1	-0.0106362855888609	0.0256030589386457	-0.415430266139267	0.677826954104007	-0.013057220428117	-0.00652844099028856	-0.013057220428117
EmoDiss	~	hgrades_c		0.00809658666074577	0.0111814891607005	0.724106292496599	0.46900048175651	0.00993945826872355	0.0122206536346731	0.00993945826872355
EmoDiss	~	bparented_c		-0.0455394457990194	0.0104301428888809	-4.36613824797807	1.26462455702914e-05	-0.055904721343211	-0.0688701597690794	-0.055904721343211
EmoDiss	~	pell		0.163916996449918	0.0259043386156195	6.32778156903345	2.48710829708898e-10	0.201226296217819	0.100226364082232	0.201226296217819
EmoDiss	~	hapcl		0.0180353808144204	0.0264450847947687	0.681993684436516	0.495242944353132	0.0221404305884324	0.0109751085885875	0.0221404305884324
EmoDiss	~	hprecalc13		-0.0409588541078913	0.0283550357694476	-1.44450017418156	0.148598330774061	-0.0502815369239343	-0.0230550381996292	-0.0502815369239343
EmoDiss	~	hchallenge_c		0.0187940864295321	0.0158745082545062	1.18391613322555	0.236446263148284	0.0230718258930995	0.0186143649368395	0.0230718258930995
EmoDiss	~	cSFcareer_c		0.0255777340154467	0.0140089493582772	1.825813868071	0.0678783036435113	0.0313995058050335	0.0286903220799301	0.0313995058050335
QualEngag	~	x_FASt	a2	0.0249538060696415	0.05136167909596	0.485844826510049	0.627077189238546	0.0246490906599414	0.0109635386894425	0.0246490906599414
QualEngag	~	XZ_c	a2z	-0.251118022469211	0.0208201263568852	-12.0613111642411	0	-0.24805157517511	-0.261198913717223	-0.24805157517511
QualEngag	~	cohort	g2	0.0243954801484303	0.0306167952710902	0.796800577344083	0.425566859754734	0.0240975825568761	0.0120484789697205	0.0240975825568761
QualEngag	~	hgrades_c		0.0150224721359712	0.0133724794322831	1.12338719323096	0.261273086541377	0.0148390300294306	0.0182447213280039	0.0148390300294306
QualEngag	~	bparented_c		0.0435370122283693	0.0124208989882401	3.50514179928437	0.000456364148581967	0.0430053739491722	0.0529791921620619	0.0430053739491722
QualEngag	~	pell		-0.0676109531084886	0.0307002561070725	-2.2022928040953	0.0276446321705128	-0.0667853436115179	-0.0332643013859351	-0.0667853436115179
QualEngag	~	hapcl		-0.0177849251857563	0.0316215867196114	-0.562429878786766	0.573823166600451	-0.0175677502686579	-0.00870841089045682	-0.0175677502686579
QualEngag	~	hprecalc13		0.0823351468424119	0.03388422036445	2.42989645200144	0.0151031370663159	0.0813297375700637	0.0372912269821868	0.0813297375700637
QualEngag	~	hchallenge_c		-0.022876937698686	0.0189791964979228	-1.2053691367382	0.228060830554697	-0.0225975833018424	-0.0182317456893142	-0.0225975833018424
QualEngag	~	cSFcareer_c		0.0178997554084944	0.0167403963418195	1.06925517431022	0.284954703154766	0.0176811782789131	0.0161556268663745	0.0176811782789131
DevAdj	~	x_FASt	c	-0.0220663083524005	0.0186781999001956	-1.18139373549425	0.237446345487663	-0.0761338308712122	-0.0338631640350334	-0.0761338308712122
DevAdj	~	XZ_c	cz	0.0252015015440955	0.00779139226878582	3.23453122044165	0.0012184259879755	0.0869509673125742	0.0915595806745962	0.0869509673125742
DevAdj	~	EmoDiss	b1	-0.151372237027571	0.0104917586296174	-14.4277277405391	0	-0.425435262094267	-0.425435262094267	-0.425435262094267
DevAdj	~	QualEngag	b2	0.138095002256103	0.00851610683311151	16.2157432923663	0	0.482349525065955	0.482349525065955	0.482349525065955
DevAdj	~	cohort	g3	-0.00262611056890255	0.0110914643824324	-0.236768606773151	0.812836307292009	-0.00906068449279963	-0.0045302248184069	-0.00906068449279963
DevAdj	~	hgrades_c		0.0309015677835656	0.00494590229130353	6.24791311342733	4.15973033796035e-10	0.10661750473696	0.13108718418623	0.10661750473696
DevAdj	~	bparented_c		0.00168144250975403	0.00450825558690866	0.372969650309246	0.709171032351737	0.00580136276593605	0.00714681642209678	0.00580136276593605
DevAdj	~	pell		-0.00767004440453276	0.0111860385547136	-0.685680133053065	0.492914837455366	-0.0264634144571745	-0.0131808409839872	-0.0264634144571745
DevAdj	~	hapcl		0.030893671944106	0.0114769148800295	2.69180979967559	0.00710654612326511	0.106590262277714	0.052837260698766	0.106590262277714
DevAdj	~	hprecalc13		0.0102117384297546	0.0123133589808877	0.829321913346708	0.406922274243648	0.0352328424898232	0.0161549264238527	0.0352328424898232
DevAdj	~	hchallenge_c		0.00441185286654989	0.00687793506205903	0.641450206601561	0.521230222226486	0.0152219054771816	0.0122810437673717	0.0152219054771816
DevAdj	~	cSFcareer_c		0.0060332199697463	0.00606415581723334	0.994898573120578	0.319785596932483	0.0208159942954625	0.0190199675262109	0.0208159942954625
sbvalued	~~	sbvalued		0.272860379140802	0.00827557245034729	32.9717830129505	0	0.272860379140802	0.491737713705525	0.491737713705525
sbmyself	~~	sbmyself		0.267634319982668	0.00773901418721319	34.5824821493244	0	0.267634319982668	0.517187486772982	0.517187486772982
sbcommunity	~~	sbcommunity		0.294578979587829	0.00936150082287482	31.4670676381318	0	0.294578979587829	0.472800279865573	0.472800279865573
pganalyze	~~	pganalyze		0.238209591179263	0.00642604304664192	37.0694048344019	0	0.238209591179263	0.627866006633057	0.627866006633057
pgthink	~~	pgthink		0.243002421959408	0.00560478874929439	43.3562142712338	0	0.243002421959408	0.76462481956093	0.76462481956093
pgwork	~~	pgwork		0.251508738062979	0.00584184904457536	43.052933436636	0	0.251508738062979	0.756262698981426	0.756262698981426
pgvalues	~~	pgvalues		0.233676966218474	0.00563999356362687	41.4321334913377	0	0.233676966218474	0.716006600630078	0.716006600630078
pgprobsolve	~~	pgprobsolve		0.238459898208962	0.00630814665261469	37.8018951271721	0	0.238459898208962	0.641089048863473	0.641089048863473
SEacademic	~~	SEacademic		0.19242377664191	0.00452831690403106	42.493443087125	0	0.19242377664191	0.696838896248692	0.696838896248692
SEwellness	~~	SEwellness		0.21793364383771	0.00543825972867995	40.0741514217104	0	0.21793364383771	0.636593957975129	0.636593957975129
SEnonacad	~~	SEnonacad		0.219702102933414	0.00560759005495789	39.179415895277	0	0.219702102933414	0.616315269356221	0.616315269356221
SEactivities	~~	SEactivities		0.211557948459809	0.00586352268207952	36.0803496345952	0	0.211557948459809	0.555964988403481	0.555964988403481
SEdiverse	~~	SEdiverse		0.226195259621494	0.00537040093655991	42.1188775835398	0	0.226195259621494	0.687747194344417	0.687747194344417
sameinst	~~	sameinst		0.215223041071362	0.00994938811925526	21.6317866477474	0	0.215223041071362	0.52533925602456	0.52533925602456
evalexp	~~	evalexp		0.207456163144413	0.0123060242707511	16.858097999814	0	0.207456163144413	0.452352684841197	0.452352684841197
MHWdacad	~~	MHWdacad		1.55420058915147	0.0360392656352776	43.1252014089353	0	1.55420058915147	0.700798096430482	0.700798096430482
MHWdlonely	~~	MHWdlonely		1.56222317637791	0.0349049197454532	44.7565325395544	0	1.56222317637791	0.754008798241443	0.754008798241443
MHWdmental	~~	MHWdmental		1.37241995059939	0.0347522739822813	39.4915150386743	0	1.37241995059939	0.607971418869071	0.607971418869071
MHWdexhaust	~~	MHWdexhaust		1.4251880358833	0.0345500878671531	41.2499106040835	0	1.4251880358833	0.650919535426578	0.650919535426578
MHWdsleep	~~	MHWdsleep		1.48082512235582	0.0349352574497415	42.3876974281974	0	1.48082512235582	0.679646473961186	0.679646473961186
MHWdfinancial	~~	MHWdfinancial		1.48758495059987	0.0357072036591864	41.6606398193032	0	1.48758495059987	0.660455826511244	0.660455826511244
QIadmin	~~	QIadmin		0.927563735273278	0.0239020646083664	38.8068457880666	0	0.927563735273278	0.47507905039904	0.47507905039904
QIstudent	~~	QIstudent		0.913234524600543	0.0222995735221155	40.9530040426489	0	0.913234524600543	0.52775341465266	0.52775341465266
QIadvisor	~~	QIadvisor		0.900856021875114	0.022646591313447	39.778879276203	0	0.900856021875114	0.497662589241716	0.497662589241716
QIfaculty	~~	QIfaculty		0.928809054077683	0.0231611674045827	40.1019964949568	0	0.928809054077683	0.506804191456058	0.506804191456058
QIstaff	~~	QIstaff		0.951132666698735	0.023132720530854	41.1163341307017	0	0.951132666698735	0.531770105326395	0.531770105326395
Belong	~~	Belong		0.198024920431185	0.0097006645806448	20.4135416480942	0	0.70214207954356	0.70214207954356	0.70214207954356
Gains	~~	Gains		0.101251847456757	0.00588813620381869	17.1959078309179	0	0.717152207412438	0.717152207412438	0.717152207412438
SupportEnv	~~	SupportEnv		0.0733119025843209	0.00416017718920108	17.6223029092661	0	0.875738939391888	0.875738939391888	0.875738939391888
Satisf	~~	Satisf		0.135989541374244	0.0087185785077119	15.5976735489571	0	0.699315709851695	0.699315709851695	0.699315709851695
DevAdj	~~	DevAdj		0.0483758609614912	0.00461439166626739	10.4836919924101	0	0.575870336164475	0.575870336164475	0.575870336164475
EmoDiss	~~	EmoDiss		0.587755561382835	0.0326306977814737	18.0123503738415	0	0.885764436056571	0.885764436056571	0.885764436056571
QualEngag	~~	QualEngag		0.955042213621599	0.0351989481515163	27.1326918494994	0	0.93186023859309	0.93186023859309	0.93186023859309
x_FASt	~~	x_FASt		0.19783344	0	NA	NA	0.19783344	1	0.19783344
x_FASt	~~	XZ_c		0.330480254553601	0	NA	NA	0.330480254553601	0.705612535973558	0.330480254553601
x_FASt	~~	cohort		-0.000222240000000012	0	NA	NA	-0.000222240000000012	-0.000999340825819727	-0.000222240000000012
x_FASt	~~	hgrades_c		0.199875439999998	0	NA	NA	0.199875439999998	0.365491987730952	0.199875439999998
x_FASt	~~	bparented_c		-0.0124871523296355	0	NA	NA	-0.0124871523296355	-0.0227892983926284	-0.0124871523296355
x_FASt	~~	pell		-0.00269607999999999	0	NA	NA	-0.00269607999999999	-0.0121698627763787	-0.00269607999999999
x_FASt	~~	hapcl		0.04856264	0	NA	NA	0.04856264	0.220256976715285	0.04856264
x_FASt	~~	hprecalc13		0.03535704	0	NA	NA	0.03535704	0.173367923054005	0.03535704
x_FASt	~~	hchallenge_c		-0.0142908745713362	0	NA	NA	-0.0142908745713362	-0.0398237999664273	-0.0142908745713362
x_FASt	~~	cSFcareer_c		-0.00590563232614212	0	NA	NA	-0.00590563232614212	-0.0145312823970785	-0.00590563232614212
XZ_c	~~	XZ_c		1.1088141370497	0	NA	NA	1.1088141370497	1	1.1088141370497
XZ_c	~~	cohort		-0.00321038242559968	0	NA	NA	-0.00321038242559968	-0.00609773638180461	-0.00321038242559968
XZ_c	~~	hgrades_c		0.336280615033603	0	NA	NA	0.336280615033603	0.259741135771298	0.336280615033603
XZ_c	~~	bparented_c		-0.0293098544165978	0	NA	NA	-0.0293098544165978	-0.0225944451392685	-0.0293098544165978
XZ_c	~~	pell		0.00674287684480057	0	NA	NA	0.00674287684480057	0.0128563772691568	0.00674287684480057
XZ_c	~~	hapcl		0.0890547966016005	0	NA	NA	0.0890547966016005	0.17061027216759	0.0890547966016005
XZ_c	~~	hprecalc13		0.0579241245376008	0	NA	NA	0.0579241245376008	0.119970038791611	0.0579241245376008
XZ_c	~~	hchallenge_c		0.00597600784518838	0	NA	NA	0.00597600784518838	0.00703421313834733	0.00597600784518838
XZ_c	~~	cSFcareer_c		-0.0239231462633844	0	NA	NA	-0.0239231462633844	-0.0248643040223776	-0.0239231462633844
cohort	~~	cohort		0.24998704	0	NA	NA	0.24998704	1	0.24998704
cohort	~~	hgrades_c		-0.0145042399999998	0	NA	NA	-0.0145042399999998	-0.0235941594276346	-0.0145042399999998
cohort	~~	bparented_c		0.00798683076203968	0	NA	NA	0.00798683076203968	0.0129668095277979	0.00798683076203968
cohort	~~	pell		-0.000542319999999985	0	NA	NA	-0.000542319999999985	-0.00217770792543432	-0.000542319999999985
cohort	~~	hapcl		0.00206455999999999	0	NA	NA	0.00206455999999999	0.00833001912689344	0.00206455999999999
cohort	~~	hprecalc13		0.01158216	0	NA	NA	0.01158216	0.0505211829399306	0.01158216
cohort	~~	hchallenge_c		-0.00667674340812426	0	NA	NA	-0.00667674340812426	-0.016551588513572	-0.00667674340812426
cohort	~~	cSFcareer_c		-0.0132774160812064	0	NA	NA	-0.0132774160812064	-0.0290631181299311	-0.0132774160812064
hgrades_c	~~	hgrades_c		1.51169243999998	0	NA	NA	1.51169243999998	1	1.51169243999998
hgrades_c	~~	bparented_c		0.0143587394993031	0	NA	NA	0.0143587394993031	0.00947986150214483	0.0143587394993031
hgrades_c	~~	pell		-0.0100150799999996	0	NA	NA	-0.0100150799999996	-0.0163540552298075	-0.0100150799999996
hgrades_c	~~	hapcl		0.0279896399999998	0	NA	NA	0.0279896399999998	0.0459243299988383	0.0279896399999998
hgrades_c	~~	hprecalc13		0.0256540399999999	0	NA	NA	0.0256540399999999	0.045505799069462	0.0256540399999999
hgrades_c	~~	hchallenge_c		0.000354551020722971	0	NA	NA	0.000354551020722971	0.000357421572428359	0.000354551020722971
hgrades_c	~~	cSFcareer_c		-0.0300093681907435	0	NA	NA	-0.0300093681907435	-0.0267123760828385	-0.0300093681907435
bparented_c	~~	bparented_c		1.51762756740043	0	NA	NA	1.51762756740043	1	1.51762756740043
bparented_c	~~	pell		0.00543680552508442	0	NA	NA	0.00543680552508442	0.00886061676405072	0.00543680552508442
bparented_c	~~	hapcl		-0.00123569140758158	0	NA	NA	-0.00123569140758158	-0.00202350676341262	-0.00123569140758158
bparented_c	~~	hprecalc13		-0.00625393964611125	0	NA	NA	-0.00625393964611125	-0.0110716865049032	-0.00625393964611125
bparented_c	~~	hchallenge_c		0.00751471632723156	0	NA	NA	0.00751471632723156	0.00756073000023485	0.00751471632723156
bparented_c	~~	cSFcareer_c		0.0120876430794423	0	NA	NA	0.0120876430794423	0.0107385690360976	0.0120876430794423
pell	~~	pell		0.24808156	0	NA	NA	0.24808156	1	0.24808156
pell	~~	hapcl		0.00026451999999999	0	NA	NA	0.00026451999999999	0.00107136760109524	0.00026451999999999
pell	~~	hprecalc13		-0.000866279999999997	0	NA	NA	-0.000866279999999997	-0.00379318254713005	-0.000866279999999997
pell	~~	hchallenge_c		0.00214371160880129	0	NA	NA	0.00214371160880129	0.00533461226790209	0.00214371160880129
pell	~~	cSFcareer_c		0.000398144178219032	0	NA	NA	0.000398144178219032	0.0008748437967601	0.000398144178219032
hapcl	~~	hapcl		0.24572284	0	NA	NA	0.24572284	1	0.24572284
hapcl	~~	hprecalc13		0.01055924	0	NA	NA	0.01055924	0.0464571534411102	0.01055924
hapcl	~~	hchallenge_c		-0.00670209945778628	0	NA	NA	-0.00670209945778628	-0.0167579869158305	-0.00670209945778628
hapcl	~~	cSFcareer_c		0.00675371031104921	0	NA	NA	0.00675371031104921	0.0149110097573089	0.00675371031104921
hprecalc13	~~	hprecalc13		0.21023964	0	NA	NA	0.21023964	1	0.21023964
hprecalc13	~~	hchallenge_c		-0.0048887044621073	0	NA	NA	-0.0048887044621073	-0.0132150929800044	-0.0048887044621073
hprecalc13	~~	cSFcareer_c		-0.00380379104184709	0	NA	NA	-0.00380379104184709	-0.0090791823407046	-0.00380379104184709
hchallenge_c	~~	hchallenge_c		0.650927345462367	0	NA	NA	0.650927345462367	1	0.650927345462367
hchallenge_c	~~	cSFcareer_c		0.0151403765648092	0	NA	NA	0.0151403765648092	0.0205379838328914	0.0151403765648092
cSFcareer_c	~~	cSFcareer_c		0.834882238414433	0	NA	NA	0.834882238414433	1	0.834882238414433
sbvalued	~1			2.86121326313474	0.0230587641067578	124.083548011847	0	2.86121326313474	3.84102159850765	3.84102159850765
sbmyself	~1			2.92929760377156	0.0218080871579872	134.321620348932	0	2.92929760377156	4.07208278475852	4.07208278475852
sbcommunity	~1			2.59422762523539	0.0247695542840002	104.73452995927	0	2.59422762523539	3.2865940558956	3.2865940558956
pganalyze	~1			2.86641672138474	0.0166283885836905	172.380907924907	0	2.86641672138474	4.65364437471648	4.65364437471648
pgthink	~1			2.83064348754883	0.0130593585169853	216.752107989626	0	2.83064348754883	5.02116009815796	5.02116009815796
pgwork	~1			2.78795300399397	0.0135002857619487	206.510666007675	0	2.78795300399397	4.83442970467991	4.83442970467991
pgvalues	~1			2.77681124871723	0.0140470013126142	197.680002081558	0	2.77681124871723	4.86067876469362	4.86067876469362
pgprobsolve	~1			2.85782003062423	0.0162541594954854	175.820843361233	0	2.85782003062423	4.68582837521639	4.68582837521639
SEacademic	~1			2.7872337957651	0.0104417600785726	266.931415277848	0	2.7872337957651	5.30408193562355	5.30408193562355
SEwellness	~1			2.63329322870977	0.0121769118549595	216.252959705647	0	2.63329322870977	4.50057847155741	4.50057847155741
SEnonacad	~1			2.58382119982079	0.0126082619655747	204.930799096307	0	2.58382119982079	4.32759703015075	4.32759703015075
SEactivities	~1			2.53430198877701	0.013574321659363	186.698241899178	0	2.53430198877701	4.10834978593967	4.10834978593967
SEdiverse	~1			2.69201347092775	0.0114780536878222	234.535709985733	0	2.69201347092775	4.69407357960224	4.69407357960224
sameinst	~1			3.32704820450051	0.0194116399347844	171.394494008651	0	3.32704820450051	5.1979804147398	5.1979804147398
evalexp	~1			3.25500690762749	0.0218000284969242	149.312048288687	0	3.25500690762749	4.80648210774634	4.80648210774634
MHWdacad	~1			3.51453547365883	0.0493583757518196	71.2044393707437	0	3.51453547365883	2.35999375263171	2.35999375263171
MHWdlonely	~1			2.99069001915988	0.0445059336529858	67.1975571275145	0	2.99069001915988	2.07772502126318	2.07772502126318
MHWdmental	~1			3.20001294255194	0.0554803552165719	57.6783066737846	0	3.20001294255194	2.12985385908495	2.12985385908495
MHWdexhaust	~1			3.76574937524337	0.0521672049357831	72.1861441470544	0	3.76574937524337	2.54494840250255	2.54494840250255
MHWdsleep	~1			3.59408584287236	0.0503623019367182	71.3646061569711	0	3.59408584287236	2.43488297479009	2.43488297479009
MHWdfinancial	~1			3.1018264788101	0.0523565410878781	59.2442971663049	0	3.1018264788101	2.06680021904858	2.06680021904858
QIadmin	~1			4.38180396280958	0.0561258643788928	78.0710285943933	0	4.38180396280958	3.13591298380842	3.13591298380842
QIstudent	~1			5.10827636825281	0.0504657908245159	101.222556603061	0	5.10827636825281	3.88328039898827	3.88328039898827
QIadvisor	~1			4.79761300370795	0.053037848471402	90.4564031532091	0	4.79761300370795	3.56586598658966	3.56586598658966
QIfaculty	~1			4.99889759455589	0.0529443288935893	94.4179990382536	0	4.99889759455589	3.69259025243077	3.69259025243077
QIstaff	~1			4.70208727772475	0.0511043663730687	92.0095015638955	0	4.70208727772475	3.5158642355823	3.5158642355823
x_FASt	~1			0.2716	0	NA	NA	0.2716	0.610632498582491	0.2716
XZ_c	~1			0.453707104000002	0	NA	NA	0.453707104000002	0.430869945872662	0.453707104000002
cohort	~1			0.4964	0	NA	NA	0.4964	0.992825734376557	0.4964
hgrades_c	~1			-1.42321709972748e-15	0	NA	NA	-1.42321709972748e-15	-1.15754912895487e-15	-1.42321709972748e-15
bparented_c	~1			1.1121681353643e-14	0	NA	NA	1.1121681353643e-14	9.02792296443235e-15	1.1121681353643e-14
pell	~1			1.5438	0	NA	NA	1.5438	3.09951537148637	1.5438
hapcl	~1			0.4346	0	NA	NA	0.4346	0.876732203245663	0.4346
hprecalc13	~1			0.3006	0	NA	NA	0.3006	0.655589024336456	0.3006
hchallenge_c	~1			-1.25874421996741e-14	0	NA	NA	-1.25874421996741e-14	-1.5601675150119e-14	-1.25874421996741e-14
cSFcareer_c	~1			-8.92441676114686e-16	0	NA	NA	-8.92441676114686e-16	-9.76713593934151e-16	-8.92441676114686e-16
Belong	~1			0	0	NA	NA	0	0	0
Gains	~1			0	0	NA	NA	0	0	0
SupportEnv	~1			0	0	NA	NA	0	0	0
Satisf	~1			0	0	NA	NA	0	0	0
DevAdj	~1			0	0	NA	NA	0	0	0
EmoDiss	~1			0	0	NA	NA	0	0	0
QualEngag	~1			0	0	NA	NA	0	0	0
dir_z_low	:=	c+cz*-1.30278493088	dir_z_low	-0.0548984447995971	0.0262421732789374	-2.09199307603307	0.0364391350838631	-0.189412240811473	-0.153145606015589	-0.189412240811473
dir_z_mid	:=	c+cz*0	dir_z_mid	-0.0220663083524005	0.0186781999001956	-1.18139373549425	0.237446345487663	-0.0761338308712122	-0.0338631640350334	-0.0761338308712122
dir_z_high	:=	c+cz*1.30278493088	dir_z_high	0.0107658280947961	0.0146684793941141	0.733943022009224	0.462983465053678	0.037144579069049	0.0854192779455221	0.037144579069049
a1_z_low	:=	a1+a1z*-1.30278493088	a1_z_low	-0.00422661503680793	0.0601630776319443	-0.0702526400438624	0.943992577089322	-0.00518863880998005	-0.164334008806736	-0.00518863880998005
a1_z_mid	:=	a1+a1z*0	a1_z_mid	0.212776204750443	0.0432553931273843	4.91906764374631	8.69574172002174e-07	0.261206394288084	0.116180610847491	0.261206394288084
a1_z_high	:=	a1+a1z*1.30278493088	a1_z_high	0.429779024537693	0.034267068389141	12.5420423964218	0	0.527601427386148	0.396695230501719	0.527601427386148
a2_z_low	:=	a2+a2z*-1.30278493088	a2_z_low	0.352106581614915	0.0721650464947268	4.87918457366536	1.06525339571562e-06	0.347806944879122	0.351249547442466	0.347806944879122
a2_z_mid	:=	a2+a2z*0	a2_z_mid	0.0249538060696415	0.05136167909596	0.485844826510049	0.627077189238546	0.0246490906599414	0.0109635386894425	0.0246490906599414
a2_z_high	:=	a2+a2z*1.30278493088	a2_z_high	-0.302198969475632	0.0392388699010507	-7.70152071753575	1.35447209004269e-14	-0.29850876355924	-0.329322470063581	-0.29850876355924
ind_EmoDiss_z_low	:=	a1_z_low*b1	ind_EmoDiss_z_low	0.000639792173175987	0.00910712807599553	0.070251803624278	0.943993242810774	0.00220742991203635	0.0699134821076954	0.00220742991203635
ind_EmoDiss_z_mid	:=	a1_z_mid*b1	ind_EmoDiss_z_mid	-0.032208410099311	0.00683060591025341	-4.71530791301589	2.41345487950184e-06	-0.11112641081465	-0.0494273286261745	-0.11112641081465
ind_EmoDiss_z_high	:=	a1_z_high*b1	ind_EmoDiss_z_high	-0.065056612371798	0.00651137745176412	-9.99122118994534	0	-0.224460251541335	-0.168768139360044	-0.224460251541335
ind_QualEngag_z_low	:=	a2_z_low*b2	ind_QualEngag_z_low	0.0486241591825004	0.0103533814906492	4.6964519974866	2.64719409837078e-06	0.167764514677086	0.169425052388505	0.167764514677086
ind_QualEngag_z_mid	:=	a2_z_mid*b2	ind_QualEngag_z_mid	0.0034459959054855	0.00709499405606113	0.485693980608997	0.627184152078374	0.0118894771731304	0.00528825767989483	0.0118894771731304
ind_QualEngag_z_high	:=	a2_z_high*b2	ind_QualEngag_z_high	-0.0417321673715294	0.00594703208121354	-7.01730994580638	2.26174634576637e-12	-0.143985560330825	-0.158848537028716	-0.143985560330825
total_z_low	:=	dir_z_low+ind_EmoDiss_z_low+ind_QualEngag_z_low	total_z_low	-0.00563449344392065	0.0278609391021346	-0.202236307371598	0.839731990328932	-0.0194402962223514	0.0861929284806117	-0.0194402962223514
total_z_mid	:=	dir_z_mid+ind_EmoDiss_z_mid+ind_QualEngag_z_mid	total_z_mid	-0.050828722546226	0.0199751733755338	-2.54459481230248	0.0109404606258159	-0.175370764512731	-0.0780022349813131	-0.175370764512731
total_z_high	:=	dir_z_high+ind_EmoDiss_z_high+ind_QualEngag_z_high	total_z_high	-0.0960229516485313	0.0154467454181744	-6.21638727440617	5.08731501369653e-10	-0.331301232803111	-0.242197398443238	-0.331301232803111
index_MM_EmoDiss	:=	a1z*b1	index_MM_EmoDiss	-0.0252138334531539	0.00307147106999221	-8.20904149138474	2.22044604925031e-16	-0.086993515230585	-0.0916043837360462	-0.086993515230585
index_MM_QualEngag	:=	a2z*b2	index_MM_QualEngag	-0.0346781438794338	0.00351257038948883	-9.87258333191166	0	-0.119647559477577	-0.125989171979246	-0.119647559477577
